time	V(vdrain)	V(vgate)	Id(M1)
4.105585428526315e-05	9.424745e-02	1.441511e+01	1.159938e+00
4.105685428526317e-05	9.425897e-02	1.441532e+01	1.160085e+00
4.105785428526319e-05	9.427049e-02	1.441553e+01	1.160233e+00
4.105885428526320e-05	9.428201e-02	1.441574e+01	1.160381e+00
4.105985428526322e-05	9.429353e-02	1.441595e+01	1.160529e+00
4.106085428526323e-05	9.430505e-02	1.441615e+01	1.160676e+00
4.106185428526325e-05	9.431657e-02	1.441636e+01	1.160824e+00
4.106285428526327e-05	9.432809e-02	1.441656e+01	1.160972e+00
4.106385428526328e-05	9.433962e-02	1.441677e+01	1.161119e+00
4.106485428526330e-05	9.435114e-02	1.441697e+01	1.161267e+00
4.106585428526331e-05	9.436268e-02	1.441718e+01	1.161415e+00
4.106685428526333e-05	9.437420e-02	1.441738e+01	1.161562e+00
4.106785428526334e-05	9.438574e-02	1.441758e+01	1.161710e+00
4.106885428526336e-05	9.439726e-02	1.441778e+01	1.161858e+00
4.106985428526338e-05	9.440880e-02	1.441798e+01	1.162005e+00
4.107085428526339e-05	9.442033e-02	1.441818e+01	1.162153e+00
4.107185428526341e-05	9.443187e-02	1.441837e+01	1.162300e+00
4.107285428526342e-05	9.444340e-02	1.441857e+01	1.162448e+00
4.107385428526344e-05	9.445494e-02	1.441877e+01	1.162596e+00
4.107485428526345e-05	9.446648e-02	1.441896e+01	1.162743e+00
4.107585428526347e-05	9.447802e-02	1.441916e+01	1.162891e+00
4.107685428526349e-05	9.448956e-02	1.441935e+01	1.163038e+00
4.107785428526350e-05	9.450110e-02	1.441954e+01	1.163186e+00
4.107885428526352e-05	9.451265e-02	1.441973e+01	1.163333e+00
4.107985428526353e-05	9.452419e-02	1.441992e+01	1.163481e+00
4.108085428526355e-05	9.453574e-02	1.442011e+01	1.163628e+00
4.108185428526356e-05	9.454728e-02	1.442030e+01	1.163776e+00
4.108285428526358e-05	9.455883e-02	1.442049e+01	1.163923e+00
4.108385428526360e-05	9.457038e-02	1.442068e+01	1.164071e+00
4.108485428526361e-05	9.458192e-02	1.442087e+01	1.164218e+00
4.108585428526363e-05	9.459347e-02	1.442105e+01	1.164366e+00
4.108685428526364e-05	9.460503e-02	1.442124e+01	1.164513e+00
4.108785428526366e-05	9.461658e-02	1.442142e+01	1.164661e+00
4.108885428526367e-05	9.462813e-02	1.442161e+01	1.164808e+00
4.108985428526369e-05	9.463969e-02	1.442179e+01	1.164955e+00
4.109085428526371e-05	9.465124e-02	1.442197e+01	1.165103e+00
4.109185428526372e-05	9.466280e-02	1.442215e+01	1.165250e+00
4.109285428526374e-05	9.467435e-02	1.442233e+01	1.165398e+00
4.109385428526375e-05	9.468591e-02	1.442251e+01	1.165545e+00
4.109485428526377e-05	9.469748e-02	1.442269e+01	1.165692e+00
4.109585428526378e-05	9.470903e-02	1.442287e+01	1.165840e+00
4.109685428526380e-05	9.472059e-02	1.442305e+01	1.165987e+00
4.109785428526382e-05	9.473215e-02	1.442323e+01	1.166134e+00
4.111528285669266e-05	9.493387e-02	1.442616e+01	1.168701e+00
4.113271142812151e-05	9.513569e-02	1.442894e+01	1.171264e+00
4.115013999955035e-05	9.533762e-02	1.443156e+01	1.173824e+00
4.116756857097920e-05	9.553965e-02	1.443403e+01	1.176381e+00
4.118499714240804e-05	9.574180e-02	1.443634e+01	1.178935e+00
4.120242571383689e-05	9.594405e-02	1.443850e+01	1.181486e+00
4.121985428526574e-05	9.614640e-02	1.444050e+01	1.184034e+00
4.124128285669464e-05	9.639516e-02	1.444282e+01	1.187162e+00
4.126271142812356e-05	9.664380e-02	1.444503e+01	1.190286e+00
4.128413999955246e-05	9.689234e-02	1.444713e+01	1.193405e+00
4.130556857098137e-05	9.714075e-02	1.444911e+01	1.196520e+00
4.132699714241028e-05	9.738906e-02	1.445097e+01	1.199630e+00
4.134842571383919e-05	9.763725e-02	1.445272e+01	1.202735e+00
4.136985428526810e-05	9.788533e-02	1.445435e+01	1.205836e+00
4.139728285669710e-05	9.820255e-02	1.445634e+01	1.209799e+00
4.142471142812611e-05	9.851938e-02	1.445823e+01	1.213754e+00
4.145213999955511e-05	9.883580e-02	1.446002e+01	1.217702e+00
4.147956857098411e-05	9.915182e-02	1.446173e+01	1.221642e+00
4.150699714241311e-05	9.946744e-02	1.446334e+01	1.225575e+00
4.153442571384212e-05	9.978266e-02	1.446486e+01	1.229501e+00
4.156185428527112e-05	1.000975e-01	1.446628e+01	1.233419e+00
4.158356857098575e-05	1.003464e-01	1.446738e+01	1.236515e+00
4.160528285670038e-05	1.005949e-01	1.446844e+01	1.239607e+00
4.162699714241500e-05	1.008432e-01	1.446947e+01	1.242695e+00
4.164871142812964e-05	1.010912e-01	1.447046e+01	1.245778e+00
4.167042571384426e-05	1.013388e-01	1.447143e+01	1.248856e+00
4.169213999955889e-05	1.015862e-01	1.447236e+01	1.251930e+00
4.171385428527352e-05	1.018333e-01	1.447326e+01	1.254999e+00
4.171485428527353e-05	1.018446e-01	1.447330e+01	1.255140e+00
4.175942571384566e-05	1.023507e-01	1.447505e+01	1.261425e+00
4.180399714241779e-05	1.028554e-01	1.447672e+01	1.267691e+00
4.184856857098992e-05	1.033588e-01	1.447832e+01	1.273938e+00
4.189313999956205e-05	1.038607e-01	1.447984e+01	1.280166e+00
4.193771142813419e-05	1.043612e-01	1.448129e+01	1.286374e+00
4.198228285670631e-05	1.048604e-01	1.448266e+01	1.292564e+00
4.202685428527844e-05	1.053581e-01	1.448395e+01	1.298735e+00
4.208842571385084e-05	1.060434e-01	1.448565e+01	1.307228e+00
4.214999714242324e-05	1.067259e-01	1.448729e+01	1.315686e+00
4.221156857099564e-05	1.074057e-01	1.448885e+01	1.324108e+00
4.227313999956804e-05	1.080827e-01	1.449034e+01	1.332495e+00
4.233471142814044e-05	1.087570e-01	1.449175e+01	1.340847e+00
4.239628285671283e-05	1.094286e-01	1.449310e+01	1.349163e+00
4.245785428528523e-05	1.100974e-01	1.449437e+01	1.357444e+00
4.249785428528586e-05	1.105305e-01	1.449518e+01	1.362805e+00
4.253785428528649e-05	1.109624e-01	1.449597e+01	1.368151e+00
4.257785428528712e-05	1.113931e-01	1.449674e+01	1.373483e+00
4.261785428528775e-05	1.118227e-01	1.449750e+01	1.378801e+00
4.265785428528838e-05	1.122511e-01	1.449823e+01	1.384103e+00
4.269785428528901e-05	1.126784e-01	1.449895e+01	1.389391e+00
4.273785428528964e-05	1.131046e-01	1.449965e+01	1.394665e+00
4.273885428528965e-05	1.131152e-01	1.449967e+01	1.394797e+00
4.283999714243410e-05	1.141875e-01	1.450136e+01	1.408065e+00
4.294113999957855e-05	1.152526e-01	1.450299e+01	1.421243e+00
4.304228285672300e-05	1.163105e-01	1.450454e+01	1.434331e+00
4.314342571386745e-05	1.173612e-01	1.450603e+01	1.447328e+00
4.324456857101190e-05	1.184047e-01	1.450745e+01	1.460236e+00
4.334571142815635e-05	1.194411e-01	1.450880e+01	1.473053e+00
4.344685428530080e-05	1.204702e-01	1.451009e+01	1.485781e+00
4.349185428530151e-05	1.209259e-01	1.451065e+01	1.491416e+00
4.353685428530222e-05	1.213801e-01	1.451120e+01	1.497033e+00
4.358185428530293e-05	1.218330e-01	1.451175e+01	1.502634e+00
4.362685428530364e-05	1.222845e-01	1.451229e+01	1.508217e+00
4.367185428530434e-05	1.227346e-01	1.451281e+01	1.513783e+00
4.371685428530505e-05	1.231834e-01	1.451333e+01	1.519332e+00
4.376185428530576e-05	1.236307e-01	1.451385e+01	1.524863e+00
4.376285428530578e-05	1.236407e-01	1.451386e+01	1.524986e+00
4.390899714245093e-05	1.250837e-01	1.451545e+01	1.542828e+00
4.405513999959609e-05	1.265127e-01	1.451699e+01	1.560496e+00
4.420128285674125e-05	1.279278e-01	1.451847e+01	1.577991e+00
4.434742571388641e-05	1.293289e-01	1.451990e+01	1.595312e+00
4.449356857103157e-05	1.307160e-01	1.452126e+01	1.612460e+00
4.463971142817673e-05	1.320891e-01	1.452257e+01	1.629434e+00
4.478585428532188e-05	1.334483e-01	1.452382e+01	1.646235e+00
4.478685428532190e-05	1.334575e-01	1.452383e+01	1.646349e+00
4.493299714246706e-05	1.348031e-01	1.452504e+01	1.662981e+00
4.507913999961222e-05	1.361356e-01	1.452622e+01	1.679452e+00
4.522528285675737e-05	1.374550e-01	1.452736e+01	1.695761e+00
4.537142571390254e-05	1.387614e-01	1.452848e+01	1.711908e+00
4.551756857104769e-05	1.400547e-01	1.452955e+01	1.727893e+00
4.566371142819285e-05	1.413349e-01	1.453060e+01	1.743717e+00
4.580985428533801e-05	1.426021e-01	1.453161e+01	1.759378e+00
4.581085428533802e-05	1.426107e-01	1.453161e+01	1.759485e+00
4.595699714248318e-05	1.438652e-01	1.453260e+01	1.774990e+00
4.610313999962834e-05	1.451075e-01	1.453356e+01	1.790344e+00
4.624928285677350e-05	1.463376e-01	1.453450e+01	1.805547e+00
4.639542571391866e-05	1.475556e-01	1.453541e+01	1.820599e+00
4.654156857106381e-05	1.487613e-01	1.453631e+01	1.835501e+00
4.668771142820898e-05	1.499548e-01	1.453718e+01	1.850252e+00
4.683385428535413e-05	1.511362e-01	1.453803e+01	1.864852e+00
4.683485428535415e-05	1.511442e-01	1.453804e+01	1.864951e+00
4.698099714249930e-05	1.523137e-01	1.453887e+01	1.879405e+00
4.712713999964446e-05	1.534719e-01	1.453968e+01	1.893718e+00
4.727328285678962e-05	1.546187e-01	1.454048e+01	1.907890e+00
4.741942571393478e-05	1.557541e-01	1.454126e+01	1.921922e+00
4.756556857107994e-05	1.568781e-01	1.454203e+01	1.935814e+00
4.771171142822510e-05	1.579908e-01	1.454278e+01	1.949564e+00
4.785785428537025e-05	1.590921e-01	1.454351e+01	1.963175e+00
4.785885428537027e-05	1.590995e-01	1.454351e+01	1.963267e+00
4.800499714251542e-05	1.601898e-01	1.454423e+01	1.976741e+00
4.815113999966059e-05	1.612695e-01	1.454494e+01	1.990084e+00
4.829728285680574e-05	1.623385e-01	1.454564e+01	2.003296e+00
4.844342571395090e-05	1.633969e-01	1.454632e+01	2.016376e+00
4.858956857109606e-05	1.644448e-01	1.454699e+01	2.029326e+00
4.873571142824122e-05	1.654820e-01	1.454764e+01	2.042145e+00
4.888185428538638e-05	1.665087e-01	1.454829e+01	2.054832e+00
4.888285428538639e-05	1.665156e-01	1.454829e+01	2.054919e+00
4.927499142921469e-05	1.692206e-01	1.454997e+01	2.088347e+00
4.927509999999997e-05	1.692145e-01	1.454885e+01	2.088359e+00
4.927519999999995e-05	1.691865e-01	1.454474e+01	2.088372e+00
4.927534076706874e-05	1.691169e-01	1.453577e+01	2.088387e+00
4.927544274283831e-05	1.690681e-01	1.453000e+01	2.088394e+00
4.927559032109696e-05	1.690194e-01	1.452396e+01	2.088403e+00
4.927580962980286e-05	1.689769e-01	1.451739e+01	2.088419e+00
4.927605873308806e-05	1.689533e-01	1.451198e+01	2.088439e+00
4.927633601213398e-05	1.689458e-01	1.450753e+01	2.088461e+00
4.927681905429277e-05	1.689520e-01	1.450139e+01	2.088501e+00
4.927732429276140e-05	1.689688e-01	1.449584e+01	2.088543e+00
4.927795151263135e-05	1.689955e-01	1.448946e+01	2.088596e+00
4.927858508349271e-05	1.690197e-01	1.448258e+01	2.088649e+00
4.927928354222486e-05	1.690259e-01	1.447211e+01	2.088709e+00
4.928008972335485e-05	1.689891e-01	1.445314e+01	2.088778e+00
4.928108972335486e-05	1.688967e-01	1.441962e+01	2.088862e+00
4.928208972335488e-05	1.687904e-01	1.437759e+01	2.088946e+00
4.928308972335489e-05	1.686981e-01	1.432889e+01	2.089030e+00
4.928408972335491e-05	1.686358e-01	1.427519e+01	2.089113e+00
4.928508972335493e-05	1.686103e-01	1.421769e+01	2.089197e+00
4.928608972335494e-05	1.686236e-01	1.415724e+01	2.089280e+00
4.928708972335496e-05	1.686741e-01	1.409442e+01	2.089363e+00
4.928808972335497e-05	1.687589e-01	1.402965e+01	2.089447e+00
4.928908972335499e-05	1.688747e-01	1.396321e+01	2.089530e+00
4.929008972335500e-05	1.690181e-01	1.389530e+01	2.089614e+00
4.929108972335502e-05	1.691861e-01	1.382611e+01	2.089697e+00
4.929208972335504e-05	1.693762e-01	1.375578e+01	2.089781e+00
4.929308972335505e-05	1.695861e-01	1.368442e+01	2.089865e+00
4.929408972335507e-05	1.698140e-01	1.361214e+01	2.089948e+00
4.929508972335508e-05	1.700585e-01	1.353905e+01	2.090032e+00
4.929608972335510e-05	1.703183e-01	1.346522e+01	2.090116e+00
4.929708972335511e-05	1.705924e-01	1.339074e+01	2.090199e+00
4.929808972335513e-05	1.708798e-01	1.331569e+01	2.090283e+00
4.929908972335515e-05	1.711800e-01	1.324012e+01	2.090367e+00
4.930008972335516e-05	1.714924e-01	1.316410e+01	2.090451e+00
4.930108972335518e-05	1.718163e-01	1.308769e+01	2.090534e+00
4.930208972335519e-05	1.721514e-01	1.301093e+01	2.090618e+00
4.930308972335521e-05	1.724975e-01	1.293388e+01	2.090702e+00
4.930408972335522e-05	1.728540e-01	1.285658e+01	2.090786e+00
4.930508972335524e-05	1.732210e-01	1.277907e+01	2.090869e+00
4.930608972335526e-05	1.735981e-01	1.270138e+01	2.090953e+00
4.930708972335527e-05	1.739852e-01	1.262356e+01	2.091037e+00
4.930808972335529e-05	1.743823e-01	1.254563e+01	2.091120e+00
4.930908972335530e-05	1.747891e-01	1.246763e+01	2.091204e+00
4.931008972335532e-05	1.752057e-01	1.238959e+01	2.091288e+00
4.931108972335534e-05	1.756320e-01	1.231152e+01	2.091372e+00
4.931208972335535e-05	1.760680e-01	1.223346e+01	2.091455e+00
4.931308972335537e-05	1.765137e-01	1.215543e+01	2.091539e+00
4.931408972335538e-05	1.769692e-01	1.207745e+01	2.091622e+00
4.931508972335540e-05	1.774343e-01	1.199954e+01	2.091706e+00
4.931608972335541e-05	1.779093e-01	1.192172e+01	2.091790e+00
4.931708972335543e-05	1.783941e-01	1.184401e+01	2.091873e+00
4.931808972335545e-05	1.788888e-01	1.176642e+01	2.091957e+00
4.931908972335546e-05	1.793936e-01	1.168898e+01	2.092041e+00
4.932008972335548e-05	1.799085e-01	1.161169e+01	2.092124e+00
4.932108972335549e-05	1.804336e-01	1.153458e+01	2.092208e+00
4.932208972335551e-05	1.809691e-01	1.145765e+01	2.092291e+00
4.932308972335552e-05	1.815150e-01	1.138092e+01	2.092375e+00
4.932408972335554e-05	1.820716e-01	1.130440e+01	2.092458e+00
4.932508972335556e-05	1.826389e-01	1.122810e+01	2.092542e+00
4.932608972335557e-05	1.832172e-01	1.115203e+01	2.092626e+00
4.932708972335559e-05	1.838066e-01	1.107621e+01	2.092709e+00
4.932808972335560e-05	1.844072e-01	1.100064e+01	2.092793e+00
4.932908972335562e-05	1.850193e-01	1.092533e+01	2.092876e+00
4.933008972335563e-05	1.856430e-01	1.085030e+01	2.092960e+00
4.933108972335565e-05	1.862786e-01	1.077554e+01	2.093043e+00
4.933208972335567e-05	1.869263e-01	1.070107e+01	2.093127e+00
4.933408972335570e-05	1.882589e-01	1.055303e+01	2.093294e+00
4.933608972335573e-05	1.896425e-01	1.040623e+01	2.093461e+00
4.933808972335576e-05	1.910794e-01	1.026072e+01	2.093627e+00
4.934108972335581e-05	1.933393e-01	1.004498e+01	2.093877e+00
4.934308972335584e-05	1.949193e-01	9.902908e+00	2.094044e+00
4.934508972335587e-05	1.965610e-01	9.762274e+00	2.094211e+00
4.934708972335590e-05	1.982673e-01	9.623120e+00	2.094377e+00
4.934908972335593e-05	2.000412e-01	9.485478e+00	2.094543e+00
4.935008972335595e-05	2.009546e-01	9.417234e+00	2.094627e+00
4.935108972335596e-05	2.018861e-01	9.349381e+00	2.094710e+00
4.935208972335598e-05	2.028362e-01	9.281921e+00	2.094793e+00
4.935308972335600e-05	2.038054e-01	9.214859e+00	2.094876e+00
4.935408972335601e-05	2.047942e-01	9.148197e+00	2.094959e+00
4.935508972335603e-05	2.058029e-01	9.081942e+00	2.095042e+00
4.935608972335604e-05	2.068322e-01	9.016096e+00	2.095125e+00
4.935708972335606e-05	2.078826e-01	8.950663e+00	2.095209e+00
4.935808972335608e-05	2.089546e-01	8.885649e+00	2.095292e+00
4.935908972335609e-05	2.100488e-01	8.821059e+00	2.095375e+00
4.936008972335611e-05	2.111657e-01	8.756901e+00	2.095458e+00
4.936108972335612e-05	2.123060e-01	8.693183e+00	2.095541e+00
4.936208972335614e-05	2.134704e-01	8.629918e+00	2.095623e+00
4.936308972335615e-05	2.146593e-01	8.567114e+00	2.095706e+00
4.936408972335617e-05	2.158732e-01	8.504769e+00	2.095789e+00
4.936508972335619e-05	2.171126e-01	8.442881e+00	2.095872e+00
4.936608972335620e-05	2.183782e-01	8.381447e+00	2.095955e+00
4.936708972335622e-05	2.196706e-01	8.320467e+00	2.096038e+00
4.936808972335623e-05	2.209905e-01	8.259942e+00	2.096121e+00
4.936908972335625e-05	2.223386e-01	8.199870e+00	2.096204e+00
4.937008972335626e-05	2.237159e-01	8.140250e+00	2.096286e+00
4.937108972335628e-05	2.251230e-01	8.081083e+00	2.096369e+00
4.937208972335630e-05	2.265610e-01	8.022367e+00	2.096452e+00
4.937308972335631e-05	2.280305e-01	7.964101e+00	2.096534e+00
4.937408972335633e-05	2.295328e-01	7.906284e+00	2.096617e+00
4.937508972335634e-05	2.310686e-01	7.848915e+00	2.096700e+00
4.937608972335636e-05	2.326392e-01	7.791994e+00	2.096782e+00
4.937708972335637e-05	2.342454e-01	7.735518e+00	2.096865e+00
4.937808972335639e-05	2.358886e-01	7.679487e+00	2.096947e+00
4.938008972335642e-05	2.392905e-01	7.568756e+00	2.097112e+00
4.938208972335645e-05	2.428549e-01	7.459790e+00	2.097277e+00
4.938508972335650e-05	2.485309e-01	7.299630e+00	2.097524e+00
4.938808972335655e-05	2.546400e-01	7.143391e+00	2.097770e+00
4.939108972335659e-05	2.612304e-01	6.991045e+00	2.098016e+00
4.939408972335664e-05	2.683579e-01	6.842569e+00	2.098262e+00
4.939708972335669e-05	2.760871e-01	6.697944e+00	2.098506e+00
4.939908972335672e-05	2.815264e-01	6.603649e+00	2.098669e+00
4.940108972335675e-05	2.873725e-01	6.511070e+00	2.098832e+00
4.940308972335678e-05	2.936252e-01	6.420207e+00	2.098994e+00
4.940508972335682e-05	3.002847e-01	6.331060e+00	2.099156e+00
4.940708972335685e-05	3.073508e-01	6.243628e+00	2.099317e+00
4.940908972335688e-05	3.148237e-01	6.157913e+00	2.099478e+00
4.941108972335691e-05	3.227033e-01	6.073914e+00	2.099638e+00
4.941408972335696e-05	3.357183e-01	5.951242e+00	2.099877e+00
4.941708972335700e-05	3.501775e-01	5.832599e+00	2.100115e+00
4.942008972335705e-05	3.663188e-01	5.718095e+00	2.100351e+00
4.942308972335710e-05	3.844320e-01	5.607878e+00	2.100584e+00
4.942608972335715e-05	4.048724e-01	5.502146e+00	2.100815e+00
4.942808972335718e-05	4.200045e-01	5.434274e+00	2.100966e+00
4.943008972335721e-05	4.365185e-01	5.368604e+00	2.101117e+00
4.943208972335724e-05	4.545937e-01	5.305251e+00	2.101265e+00
4.943408972335727e-05	4.744379e-01	5.244349e+00	2.101410e+00
4.943608972335730e-05	4.962927e-01	5.186059e+00	2.101553e+00
4.943808972335733e-05	5.204386e-01	5.130570e+00	2.101693e+00
4.944008972335737e-05	5.472015e-01	5.078107e+00	2.101830e+00
4.944208972335740e-05	5.769593e-01	5.028931e+00	2.101962e+00
4.944408972335743e-05	6.101483e-01	4.983347e+00	2.102089e+00
4.944608972335746e-05	6.472691e-01	4.941710e+00	2.102211e+00
4.944808972335749e-05	6.888914e-01	4.904425e+00	2.102326e+00
4.945008972335752e-05	7.356542e-01	4.871943e+00	2.102435e+00
4.945208972335756e-05	7.882617e-01	4.844769e+00	2.102536e+00
4.945408972335759e-05	8.474702e-01	4.823437e+00	2.102629e+00
4.945608972335762e-05	9.140648e-01	4.808502e+00	2.102714e+00
4.945708972335763e-05	9.503770e-01	4.803604e+00	2.102753e+00
4.945808972335765e-05	9.888250e-01	4.800504e+00	2.102791e+00
4.945908972335767e-05	1.029280e+00	4.799084e+00	2.102834e+00
4.946008972335768e-05	1.071035e+00	4.798751e+00	2.102898e+00
4.946108972335770e-05	1.113167e+00	4.798759e+00	2.102977e+00
4.946208972335771e-05	1.155261e+00	4.798774e+00	2.103057e+00
4.946308972335773e-05	1.197303e+00	4.798788e+00	2.103136e+00
4.946408972335774e-05	1.239299e+00	4.798804e+00	2.103215e+00
4.946608972335778e-05	1.323145e+00	4.798839e+00	2.103372e+00
4.946780400907209e-05	1.394862e+00	4.798870e+00	2.103506e+00
4.946951829478640e-05	1.466428e+00	4.798908e+00	2.103639e+00
4.947123258050071e-05	1.537842e+00	4.798952e+00	2.103772e+00
4.947294686621503e-05	1.609103e+00	4.799003e+00	2.103905e+00
4.947466115192934e-05	1.680213e+00	4.799061e+00	2.104037e+00
4.947637543764365e-05	1.751170e+00	4.799125e+00	2.104168e+00
4.947808972335796e-05	1.821975e+00	4.799196e+00	2.104299e+00
4.948008972335800e-05	1.904364e+00	4.799298e+00	2.104451e+00
4.948208972335803e-05	1.986520e+00	4.799423e+00	2.104602e+00
4.948308972335804e-05	2.027506e+00	4.799497e+00	2.104678e+00
4.948408972335806e-05	2.068429e+00	4.799579e+00	2.104753e+00
4.948508972335807e-05	2.109287e+00	4.799667e+00	2.104828e+00
4.948608972335809e-05	2.150077e+00	4.799760e+00	2.104903e+00
4.948708972335811e-05	2.190801e+00	4.799851e+00	2.104978e+00
4.948808972335812e-05	2.231457e+00	4.799941e+00	2.105052e+00
4.948908972335814e-05	2.272048e+00	4.800026e+00	2.105127e+00
4.949008972335815e-05	2.312575e+00	4.800107e+00	2.105201e+00
4.949108972335817e-05	2.353040e+00	4.800184e+00	2.105275e+00
4.949208972335818e-05	2.393446e+00	4.800255e+00	2.105349e+00
4.949308972335820e-05	2.433794e+00	4.800320e+00	2.105422e+00
4.949408972335822e-05	2.474088e+00	4.800379e+00	2.105495e+00
4.949508972335823e-05	2.514330e+00	4.800431e+00	2.105568e+00
4.949608972335825e-05	2.554523e+00	4.800478e+00	2.105641e+00
4.949708972335826e-05	2.594670e+00	4.800518e+00	2.105713e+00
4.949808972335828e-05	2.634773e+00	4.800552e+00	2.105786e+00
4.950008972335831e-05	2.714861e+00	4.800601e+00	2.105929e+00
4.950208972335834e-05	2.794814e+00	4.800626e+00	2.106072e+00
4.950408972335837e-05	2.874657e+00	4.800627e+00	2.106214e+00
4.950708972335842e-05	2.994277e+00	4.800586e+00	2.106424e+00
4.951008972335847e-05	3.113816e+00	4.800498e+00	2.106633e+00
4.951308972335852e-05	3.233385e+00	4.800367e+00	2.106839e+00
4.951608972335856e-05	3.353112e+00	4.800196e+00	2.107042e+00
4.951908972335861e-05	3.473147e+00	4.799987e+00	2.107242e+00
4.952208972335866e-05	3.593665e+00	4.799745e+00	2.107440e+00
4.952508972335870e-05	3.714878e+00	4.799470e+00	2.107634e+00
4.952808972335875e-05	3.837046e+00	4.799164e+00	2.107825e+00
4.953108972335880e-05	3.960490e+00	4.798828e+00	2.108011e+00
4.953408972335885e-05	4.085610e+00	4.798461e+00	2.108193e+00
4.953708972335889e-05	4.212909e+00	4.798062e+00	2.108369e+00
4.954008972335894e-05	4.343019e+00	4.797628e+00	2.108539e+00
4.954308972335899e-05	4.476743e+00	4.797158e+00	2.108701e+00
4.954608972335904e-05	4.615084e+00	4.796643e+00	2.108853e+00
4.954908972335908e-05	4.759303e+00	4.796078e+00	2.108994e+00
4.955208972335913e-05	4.910945e+00	4.795455e+00	2.109122e+00
4.955508972335918e-05	5.071848e+00	4.794765e+00	2.109233e+00
4.955808972335922e-05	5.244063e+00	4.793999e+00	2.109328e+00
4.956108972335927e-05	5.429655e+00	4.793153e+00	2.109407e+00
4.956408972335932e-05	5.630393e+00	4.792230e+00	2.109472e+00
4.956708972335937e-05	5.847453e+00	4.791234e+00	2.109528e+00
4.957008972335941e-05	6.081263e+00	4.790174e+00	2.109579e+00
4.957308972335946e-05	6.331530e+00	4.789063e+00	2.109631e+00
4.957608972335951e-05	6.597415e+00	4.787909e+00	2.109684e+00
4.957908972335955e-05	6.877746e+00	4.786718e+00	2.109743e+00
4.958208972335960e-05	7.171198e+00	4.785498e+00	2.109805e+00
4.958466115193107e-05	7.433784e+00	4.784428e+00	2.109862e+00
4.958723258050254e-05	7.702533e+00	4.783346e+00	2.109921e+00
4.958980400907401e-05	7.977447e+00	4.782251e+00	2.109981e+00
4.959237543764548e-05	8.258525e+00	4.781144e+00	2.110043e+00
4.959494686621695e-05	8.545766e+00	4.780025e+00	2.110105e+00
4.959751829478841e-05	8.839172e+00	4.778894e+00	2.110168e+00
4.960008972335989e-05	9.138742e+00	4.777750e+00	2.110233e+00
4.960380400907423e-05	9.578725e+00	4.776084e+00	2.110325e+00
4.960751829478857e-05	1.002449e+01	4.774409e+00	2.110412e+00
4.961123258050292e-05	1.047605e+01	4.772725e+00	2.110495e+00
4.961494686621727e-05	1.093339e+01	4.771032e+00	2.110574e+00
4.961866115193161e-05	1.139652e+01	4.769330e+00	2.110648e+00
4.962237543764595e-05	1.186543e+01	4.767619e+00	2.110718e+00
4.962608972336029e-05	1.234013e+01	4.765899e+00	2.110783e+00
4.963366115193184e-05	1.331978e+01	4.762379e+00	2.110897e+00
4.964123258050339e-05	1.430764e+01	4.758868e+00	2.110977e+00
4.964880400907494e-05	1.530373e+01	4.755366e+00	2.111024e+00
4.965637543764649e-05	1.630804e+01	4.751871e+00	2.111038e+00
4.966394686621804e-05	1.732057e+01	4.748385e+00	2.111019e+00
4.967151829478958e-05	1.834132e+01	4.744907e+00	2.110966e+00
4.967908972336113e-05	1.937029e+01	4.741437e+00	2.110881e+00
4.969208972336133e-05	2.114505e+01	4.735540e+00	2.110652e+00
4.970508972336154e-05	2.292576e+01	4.729715e+00	2.110303e+00
4.971808972336174e-05	2.471240e+01	4.723963e+00	2.109835e+00
4.973108972336195e-05	2.650497e+01	4.718284e+00	2.109249e+00
4.974408972336215e-05	2.830349e+01	4.712679e+00	2.108542e+00
4.975708972336236e-05	3.010793e+01	4.707147e+00	2.107717e+00
4.977008972336256e-05	3.191832e+01	4.701687e+00	2.106772e+00
4.977823258050554e-05	3.305194e+01	4.698309e+00	2.106115e+00
4.978637543764853e-05	3.418612e+01	4.694956e+00	2.105394e+00
4.979451829479152e-05	3.532087e+01	4.691628e+00	2.104610e+00
4.980266115193451e-05	3.645617e+01	4.688326e+00	2.103761e+00
4.981080400907749e-05	3.759203e+01	4.685050e+00	2.102849e+00
4.981894686622048e-05	3.872845e+01	4.681799e+00	2.101873e+00
4.982708972336346e-05	3.986543e+01	4.678574e+00	2.100832e+00
4.983194686622068e-05	4.054364e+01	4.676660e+00	2.100177e+00
4.983680400907790e-05	4.122189e+01	4.674751e+00	2.099477e+00
4.984166115193512e-05	4.190019e+01	4.672846e+00	2.098732e+00
4.984651829479233e-05	4.257852e+01	4.670945e+00	2.097941e+00
4.985137543764956e-05	4.325689e+01	4.669048e+00	2.097106e+00
4.985623258050677e-05	4.393530e+01	4.667155e+00	2.096225e+00
4.986108972336399e-05	4.461375e+01	4.665266e+00	2.095299e+00
4.986394686622119e-05	4.501283e+01	4.664156e+00	2.094728e+00
4.986680400907837e-05	4.541188e+01	4.663041e+00	2.094111e+00
4.986966115193556e-05	4.581092e+01	4.661923e+00	2.093448e+00
4.987251829479274e-05	4.620994e+01	4.660800e+00	2.092740e+00
4.987537543764994e-05	4.660893e+01	4.659672e+00	2.091987e+00
4.987823258050712e-05	4.700791e+01	4.658540e+00	2.091188e+00
4.988108972336431e-05	4.740687e+01	4.657404e+00	2.090343e+00
