time,Vv,Vvgate,IM1
8.984578500684584e-05,1.774502e+00,4.315723e+00,4.832124e-01
8.984878500684686e-05,1.878625e+00,4.315818e+00,4.832458e-01
8.985178500684789e-05,1.982636e+00,4.315878e+00,4.832770e-01
8.985478500684891e-05,2.086576e+00,4.315907e+00,4.833059e-01
8.985778500684993e-05,2.190487e+00,4.315908e+00,4.833325e-01
8.986078500685096e-05,2.294411e+00,4.315886e+00,4.833567e-01
8.986378500685198e-05,2.398396e+00,4.315841e+00,4.833784e-01
8.986678500685300e-05,2.502492e+00,4.315776e+00,4.833975e-01
8.986978500685402e-05,2.606758e+00,4.315694e+00,4.834139e-01
8.987278500685505e-05,2.711262e+00,4.315596e+00,4.834273e-01
8.987578500685607e-05,2.816081e+00,4.315482e+00,4.834374e-01
8.987878500685709e-05,2.921309e+00,4.315353e+00,4.834439e-01
8.988178500685812e-05,3.027061e+00,4.315210e+00,4.834462e-01
8.988478500685914e-05,3.133473e+00,4.315053e+00,4.834440e-01
8.988778500686016e-05,3.240712e+00,4.314880e+00,4.834363e-01
8.989078500686119e-05,3.348982e+00,4.314691e+00,4.834225e-01
8.989307072114768e-05,3.431809e+00,4.314539e+00,4.834095e-01
8.989535643543418e-05,3.515994e+00,4.314372e+00,4.833893e-01
8.989764214972067e-05,3.601536e+00,4.314191e+00,4.833619e-01
8.989992786400716e-05,3.688436e+00,4.313994e+00,4.833274e-01
8.990221357829365e-05,3.776694e+00,4.313782e+00,4.832858e-01
8.990449929258015e-05,3.866310e+00,4.313555e+00,4.832370e-01
8.990678500686664e-05,3.957283e+00,4.313313e+00,4.831810e-01
8.990907072115313e-05,4.049802e+00,4.313051e+00,4.831156e-01
8.991135643543964e-05,4.146369e+00,4.312755e+00,4.830313e-01
8.991364214972613e-05,4.246984e+00,4.312424e+00,4.829282e-01
8.991592786401262e-05,4.351647e+00,4.312060e+00,4.828061e-01
8.991821357829910e-05,4.460359e+00,4.311661e+00,4.826652e-01
8.992049929258561e-05,4.573118e+00,4.311228e+00,4.825054e-01
8.992278500687210e-05,4.689926e+00,4.310761e+00,4.823268e-01
8.992507072115859e-05,4.813867e+00,4.310235e+00,4.821142e-01
8.992735643544509e-05,4.945205e+00,4.309688e+00,4.818846e-01
8.992964214973158e-05,5.083940e+00,4.309121e+00,4.816381e-01
8.993192786401807e-05,5.230072e+00,4.308534e+00,4.813747e-01
8.993421357830456e-05,5.383601e+00,4.307927e+00,4.810942e-01
8.993649929259106e-05,5.544526e+00,4.307300e+00,4.807968e-01
8.993878500687755e-05,5.712849e+00,4.306653e+00,4.804825e-01
8.994135643544987e-05,5.912430e+00,4.305943e+00,4.801322e-01
8.994392786402216e-05,6.119201e+00,4.305232e+00,4.797600e-01
8.994649929259447e-05,6.333162e+00,4.304518e+00,4.793659e-01
8.994907072116677e-05,6.554311e+00,4.303802e+00,4.789499e-01
8.995164214973908e-05,6.782650e+00,4.303084e+00,4.785120e-01
8.995421357831138e-05,7.018177e+00,4.302364e+00,4.780521e-01
8.995678500688369e-05,7.260894e+00,4.301642e+00,4.775704e-01
8.995849929259857e-05,7.425024e+00,4.301157e+00,4.772330e-01
8.996021357831343e-05,7.591043e+00,4.300655e+00,4.768545e-01
8.996192786402830e-05,7.758950e+00,4.300135e+00,4.764347e-01
8.996364214974318e-05,7.928746e+00,4.299599e+00,4.759738e-01
8.996535643545805e-05,8.100430e+00,4.299045e+00,4.754718e-01
8.996707072117291e-05,8.274003e+00,4.298474e+00,4.749286e-01
8.996878500688778e-05,8.449464e+00,4.297886e+00,4.743442e-01
8.997078500688847e-05,8.655700e+00,4.297140e+00,4.735296e-01
8.997278500688915e-05,8.863791e+00,4.296325e+00,4.725599e-01
8.997378500688949e-05,8.968471e+00,4.295879e+00,4.719897e-01
8.997478500688983e-05,9.073503e+00,4.295380e+00,4.712868e-01
8.997578500689017e-05,9.178573e+00,4.294659e+00,4.699967e-01
8.997678500689051e-05,9.281851e+00,4.292699e+00,4.653865e-01
8.997778500689085e-05,9.378572e+00,4.286849e+00,4.505799e-01
8.997848013512534e-05,9.435990e+00,4.277131e+00,4.276790e-01
8.997924829212342e-05,9.486572e+00,4.259016e+00,3.888365e-01
8.997998623870140e-05,9.524409e+00,4.235467e+00,3.433721e-01
8.998098623870174e-05,9.563863e+00,4.196824e+00,2.772763e-01
8.998198623870208e-05,9.594687e+00,4.153302e+00,2.132941e-01
8.998298623870242e-05,9.618886e+00,4.106081e+00,1.562426e-01
8.998398623870276e-05,9.638247e+00,4.056219e+00,1.093084e-01
8.998498623870310e-05,9.653891e+00,4.004410e+00,7.387514e-02
8.998598623870344e-05,9.666609e+00,3.951185e+00,4.963642e-02
8.998698623870378e-05,9.677021e+00,3.897002e+00,3.478990e-02
8.998798623870412e-05,9.685646e+00,3.842274e+00,2.666387e-02
8.998898623870447e-05,9.692910e+00,3.787354e+00,2.260855e-02
8.998998623870481e-05,9.699144e+00,3.732513e+00,2.065822e-02
8.999098623870515e-05,9.704586e+00,3.677948e+00,1.965752e-02
8.999198623870549e-05,9.709405e+00,3.623795e+00,1.904884e-02
8.999298623870583e-05,9.713721e+00,3.570149e+00,1.859302e-02
8.999398623870617e-05,9.717623e+00,3.517077e+00,1.820085e-02
8.999498623870651e-05,9.721178e+00,3.464625e+00,1.783673e-02
8.999598623870685e-05,9.724436e+00,3.412823e+00,1.749023e-02
8.999698623870719e-05,9.727438e+00,3.361697e+00,1.715450e-02
8.999798623870753e-05,9.730218e+00,3.311263e+00,1.682897e-02
8.999898623870788e-05,9.732801e+00,3.261535e+00,1.651083e-02
8.999998623870822e-05,9.735212e+00,3.212521e+00,1.620080e-02
9.000098623870856e-05,9.737468e+00,3.164227e+00,1.589691e-02
9.000198623870890e-05,9.739585e+00,3.116656e+00,1.560007e-02
9.000298623870924e-05,9.741577e+00,3.069811e+00,1.530869e-02
9.000398623870958e-05,9.743456e+00,3.023690e+00,1.502366e-02
9.000498623870992e-05,9.745232e+00,2.978292e+00,1.474364e-02
9.000598623871026e-05,9.746912e+00,2.933614e+00,1.446944e-02
9.000698623871060e-05,9.748507e+00,2.889652e+00,1.419995e-02
9.000898623871129e-05,9.751463e+00,2.803860e+00,1.367626e-02
9.001098623871197e-05,9.754145e+00,2.720872e+00,1.317150e-02
9.001298623871265e-05,9.756592e+00,2.640636e+00,1.268477e-02
9.001498623871333e-05,9.758833e+00,2.563096e+00,1.221528e-02
9.001698623871401e-05,9.760894e+00,2.488189e+00,1.176235e-02
9.001898623871470e-05,9.762794e+00,2.415853e+00,1.132536e-02
9.002098623871538e-05,9.764552e+00,2.346022e+00,1.090371e-02
9.002298623871606e-05,9.766183e+00,2.278628e+00,1.049688e-02
9.002498623871674e-05,9.767698e+00,2.213606e+00,1.010435e-02
9.002698623871742e-05,9.769111e+00,2.150887e+00,9.725617e-03
9.002798623871777e-05,9.769780e+00,2.120371e+00,9.541336e-03
9.002898623871811e-05,9.770428e+00,2.090405e+00,9.360228e-03
9.002998623871845e-05,9.771054e+00,2.060982e+00,9.182438e-03
9.003098623871879e-05,9.771660e+00,2.032094e+00,9.007726e-03
9.003198623871913e-05,9.772246e+00,2.003731e+00,8.836213e-03
9.003298623871947e-05,9.772814e+00,1.975886e+00,8.667680e-03
9.003498623872015e-05,9.773895e+00,1.921719e+00,8.339669e-03
9.003698623872083e-05,9.774912e+00,1.869528e+00,8.023288e-03
9.003898623872152e-05,9.775867e+00,1.819251e+00,7.718146e-03
9.004198623872254e-05,9.777195e+00,1.747290e+00,7.280699e-03
9.004498623872356e-05,9.778411e+00,1.679298e+00,6.866418e-03
9.004812909586749e-05,9.779556e+00,1.612592e+00,6.458862e-03
9.005127195301142e-05,9.780623e+00,1.549328e+00,6.071336e-03
9.005441481015534e-05,9.781614e+00,1.489505e+00,5.703841e-03
9.005755766729928e-05,9.782527e+00,1.433123e+00,5.356376e-03
9.006070052444321e-05,9.783362e+00,1.380183e+00,5.028942e-03
9.006384338158714e-05,9.784120e+00,1.330684e+00,4.721538e-03
9.006698623873106e-05,9.784801e+00,1.284627e+00,4.434165e-03
9.007170052444696e-05,9.785725e+00,1.221172e+00,4.035617e-03
9.007641481016285e-05,9.786570e+00,1.162462e+00,3.665043e-03
9.008112909587874e-05,9.787336e+00,1.108498e+00,3.322441e-03
9.008584338159464e-05,9.788023e+00,1.059278e+00,3.007813e-03
9.009055766731054e-05,9.788632e+00,1.014803e+00,2.721159e-03
9.009527195302642e-05,9.789162e+00,9.750736e-01,2.462477e-03
9.009998623874232e-05,9.789614e+00,9.400889e-01,2.231768e-03
9.010212909588590e-05,9.789811e+00,9.249572e-01,2.131754e-03
9.010427195302949e-05,9.790000e+00,9.104401e-01,2.035566e-03
9.010641481017308e-05,9.790180e+00,8.965375e-01,1.943204e-03
9.010855766731667e-05,9.790352e+00,8.832493e-01,1.854667e-03
9.011070052446026e-05,9.790515e+00,8.705757e-01,1.769956e-03
9.011284338160385e-05,9.790669e+00,8.585167e-01,1.689070e-03
9.011498623874743e-05,9.790815e+00,8.470721e-01,1.612010e-03
9.011741481017683e-05,9.790972e+00,8.347414e-01,1.528932e-03
9.011984338160623e-05,9.791121e+00,8.229695e-01,1.449810e-03
9.012227195303563e-05,9.791263e+00,8.117567e-01,1.374643e-03
9.012470052446503e-05,9.791396e+00,8.011028e-01,1.303432e-03
9.012712909589443e-05,9.791522e+00,7.910079e-01,1.236175e-03
9.012955766732384e-05,9.791640e+00,7.814720e-01,1.172874e-03
9.013198623875323e-05,9.791751e+00,7.724950e-01,1.113529e-03
9.013598623875459e-05,9.791919e+00,7.587894e-01,1.023967e-03
9.013998623875596e-05,9.792074e+00,7.459794e-01,9.410288e-04
9.014398623875732e-05,9.792216e+00,7.340648e-01,8.647129e-04
9.014798623875869e-05,9.792347e+00,7.230457e-01,7.950194e-04
9.015198623876005e-05,9.792464e+00,7.129221e-01,7.319486e-04
9.015598623876141e-05,9.792570e+00,7.036940e-01,6.755003e-04
9.015998623876278e-05,9.792663e+00,6.953613e-01,6.256746e-04
9.016412909590705e-05,9.792750e+00,6.873103e-01,5.782962e-04
9.016827195305131e-05,9.792831e+00,6.797517e-01,5.343978e-04
9.017241481019558e-05,9.792904e+00,6.726855e-01,4.939794e-04
9.017655766733986e-05,9.792971e+00,6.661117e-01,4.570410e-04
9.018070052448413e-05,9.793030e+00,6.600302e-01,4.235826e-04
9.018484338162840e-05,9.793082e+00,6.544412e-01,3.936042e-04
9.018898623877267e-05,9.793127e+00,6.493446e-01,3.671058e-04
9.019355766734566e-05,9.793171e+00,6.440831e-01,3.402519e-04
9.019812909591864e-05,9.793210e+00,6.391296e-01,3.153917e-04
9.020270052449163e-05,9.793246e+00,6.344840e-01,2.925254e-04
9.020727195306461e-05,9.793276e+00,6.301464e-01,2.716528e-04
9.021184338163761e-05,9.793303e+00,6.261167e-01,2.527740e-04
9.021641481021059e-05,9.793325e+00,6.223950e-01,2.358889e-04
9.022098623878358e-05,9.793343e+00,6.189812e-01,2.209976e-04
9.022627195307109e-05,9.793359e+00,6.152800e-01,2.052202e-04
9.023155766735862e-05,9.793373e+00,6.117873e-01,1.906433e-04
9.023684338164613e-05,9.793384e+00,6.085032e-01,1.772668e-04
9.024212909593364e-05,9.793392e+00,6.054277e-01,1.650908e-04
9.024741481022116e-05,9.793397e+00,6.025608e-01,1.541153e-04
9.025270052450868e-05,9.793400e+00,5.999024e-01,1.443402e-04
9.025798623879620e-05,9.793400e+00,5.974526e-01,1.357656e-04
9.026412909594115e-05,9.793397e+00,5.947705e-01,1.266293e-04
9.027027195308610e-05,9.793394e+00,5.922295e-01,1.181913e-04
9.027641481023105e-05,9.793388e+00,5.898295e-01,1.104517e-04
9.028255766737601e-05,9.793381e+00,5.875707e-01,1.034103e-04
9.028870052452096e-05,9.793372e+00,5.854529e-01,9.706735e-05
9.029484338166591e-05,9.793361e+00,5.834762e-01,9.142268e-05
9.030098623881086e-05,9.793349e+00,5.816407e-01,8.647633e-05
9.030855766738488e-05,9.793333e+00,5.795027e-01,8.090133e-05
9.031612909595888e-05,9.793316e+00,5.774711e-01,7.576057e-05
9.032370052453290e-05,9.793298e+00,5.755457e-01,7.105405e-05
9.033127195310690e-05,9.793280e+00,5.737267e-01,6.678177e-05
9.033884338168091e-05,9.793260e+00,5.720140e-01,6.294372e-05
9.034641481025492e-05,9.793239e+00,5.704076e-01,5.953991e-05
9.035398623882893e-05,9.793218e+00,5.689076e-01,5.657034e-05
9.036370052454654e-05,9.793190e+00,5.670827e-01,5.308797e-05
9.037341481026412e-05,9.793161e+00,5.653435e-01,4.987930e-05
9.038312909598173e-05,9.793132e+00,5.636899e-01,4.694434e-05
9.039284338169933e-05,9.793103e+00,5.621221e-01,4.428308e-05
9.040255766741693e-05,9.793073e+00,5.606399e-01,4.189553e-05
9.041227195313452e-05,9.793043e+00,5.592433e-01,3.978169e-05
9.042198623885212e-05,9.793013e+00,5.579324e-01,3.794156e-05
9.043512909599946e-05,9.792971e+00,5.562472e-01,3.566585e-05
9.044827195314680e-05,9.792929e+00,5.546382e-01,3.356973e-05
9.046141481029413e-05,9.792887e+00,5.531054e-01,3.165320e-05
9.047455766744148e-05,9.792845e+00,5.516488e-01,2.991625e-05
9.048770052458882e-05,9.792803e+00,5.502683e-01,2.835889e-05
9.050084338173616e-05,9.792760e+00,5.489640e-01,2.698112e-05
9.051398623888349e-05,9.792718e+00,5.477359e-01,2.578294e-05
9.053227195317544e-05,9.792658e+00,5.461098e-01,2.425460e-05
9.055055766746740e-05,9.792599e+00,5.445555e-01,2.284581e-05
9.056884338175935e-05,9.792539e+00,5.430729e-01,2.155657e-05
9.058712909605129e-05,9.792479e+00,5.416621e-01,2.038688e-05
9.060541481034324e-05,9.792420e+00,5.403230e-01,1.933674e-05
9.062370052463520e-05,9.792360e+00,5.390556e-01,1.840616e-05
9.064198623892714e-05,9.792300e+00,5.378600e-01,1.759512e-05
9.066798623893601e-05,9.792215e+00,5.362417e-01,1.653686e-05
9.069398623894488e-05,9.792129e+00,5.346942e-01,1.556110e-05
9.071998623895374e-05,9.792044e+00,5.332176e-01,1.466786e-05
9.074598623896261e-05,9.791958e+00,5.318119e-01,1.385712e-05
9.077198623897147e-05,9.791872e+00,5.304771e-01,1.312890e-05
9.079798623898034e-05,9.791787e+00,5.292131e-01,1.248318e-05
9.082398623898921e-05,9.791701e+00,5.280201e-01,1.191998e-05
9.082498623898955e-05,9.791698e+00,5.279746e-01,1.189823e-05
9.086198623900216e-05,9.791575e+00,5.263602e-01,1.116481e-05
9.089898623901478e-05,9.791453e+00,5.248158e-01,1.048839e-05
9.093598623902740e-05,9.791331e+00,5.233415e-01,9.868962e-06
9.097298623904002e-05,9.791208e+00,5.219372e-01,9.306526e-06
9.100998623905263e-05,9.791085e+00,5.206029e-01,8.801084e-06
9.104698623906525e-05,9.790962e+00,5.193386e-01,8.352634e-06
9.108398623907787e-05,9.790839e+00,5.181444e-01,7.961178e-06
9.113598623909560e-05,9.790666e+00,5.165441e-01,7.455476e-06
9.118798623911333e-05,9.790492e+00,5.150118e-01,6.988676e-06
9.123998623913106e-05,9.790318e+00,5.135475e-01,6.560781e-06
9.129198623914880e-05,9.790144e+00,5.121511e-01,6.171788e-06
9.134398623916653e-05,9.789969e+00,5.108227e-01,5.821699e-06
9.139598623918426e-05,9.789794e+00,5.095623e-01,5.510514e-06
9.144798623920199e-05,9.789619e+00,5.083699e-01,5.238232e-06
9.150512909636433e-05,9.789427e+00,5.071070e-01,4.956902e-06
9.156227195352668e-05,9.789234e+00,5.058876e-01,4.693750e-06
9.161941481068902e-05,9.789040e+00,5.047117e-01,4.448774e-06
9.167655766785137e-05,9.788846e+00,5.035794e-01,4.221976e-06
9.173370052501371e-05,9.788652e+00,5.024907e-01,4.013355e-06
9.179084338217605e-05,9.788458e+00,5.014455e-01,3.822911e-06
9.184798623933840e-05,9.788263e+00,5.004439e-01,3.650644e-06
9.184898623933874e-05,9.788260e+00,5.004265e-01,3.647650e-06
9.194241481079916e-05,9.787940e+00,4.988624e-01,3.390721e-06
9.203584338225960e-05,9.787620e+00,4.973601e-01,3.152794e-06
9.212927195372003e-05,9.787298e+00,4.959197e-01,2.933867e-06
9.222270052518047e-05,9.786976e+00,4.945412e-01,2.733942e-06
9.231612909664089e-05,9.786652e+00,4.932246e-01,2.553017e-06
9.240955766810133e-05,9.786328e+00,4.919699e-01,2.391092e-06
9.250298623956175e-05,9.786002e+00,4.907771e-01,2.248169e-06
9.255570052529402e-05,9.785818e+00,4.901173e-01,2.169639e-06
9.260841481102627e-05,9.785633e+00,4.894697e-01,2.094028e-06
9.266112909675854e-05,9.785448e+00,4.888341e-01,2.021337e-06
9.271384338249080e-05,9.785263e+00,4.882107e-01,1.951565e-06
9.276655766822307e-05,9.785077e+00,4.875994e-01,1.884713e-06
9.281927195395532e-05,9.784891e+00,4.870002e-01,1.820780e-06
9.287198623968759e-05,9.784705e+00,4.864131e-01,1.759766e-06
9.287298623968793e-05,9.784702e+00,4.864021e-01,1.758623e-06
9.301412909687891e-05,9.784202e+00,4.848906e-01,1.609075e-06
9.315527195406990e-05,9.783699e+00,4.834325e-01,1.469771e-06
9.329641481126088e-05,9.783194e+00,4.820277e-01,1.340710e-06
9.343755766845188e-05,9.782686e+00,4.806761e-01,1.221893e-06
9.357870052564287e-05,9.782175e+00,4.793779e-01,1.113320e-06
9.371984338283385e-05,9.781662e+00,4.781330e-01,1.014991e-06
9.386098624002484e-05,9.781146e+00,4.769414e-01,9.269048e-07
9.389698624003712e-05,9.781013e+00,4.766408e-01,9.046658e-07
9.404312909722981e-05,9.780476e+00,4.754516e-01,8.197060e-07
9.418927195442250e-05,9.779935e+00,4.742936e-01,7.392788e-07
9.433541481161519e-05,9.779392e+00,4.731667e-01,6.633842e-07
9.448155766880789e-05,9.778845e+00,4.720711e-01,5.920223e-07
9.462770052600058e-05,9.778294e+00,4.710066e-01,5.251929e-07
9.477384338319328e-05,9.777741e+00,4.699734e-01,4.628962e-07
9.491998624038597e-05,9.777184e+00,4.689713e-01,4.051321e-07
9.492098624038631e-05,9.777181e+00,4.689645e-01,4.047401e-07
9.497341481183275e-05,9.776981e+00,4.686092e-01,3.844189e-07
9.502584338327921e-05,9.776780e+00,4.682568e-01,3.644537e-07
9.507827195472565e-05,9.776579e+00,4.679072e-01,3.448444e-07
9.513070052617211e-05,9.776377e+00,4.675605e-01,3.255910e-07
9.518312909761855e-05,9.776175e+00,4.672167e-01,3.066935e-07
9.523555766906501e-05,9.775972e+00,4.668756e-01,2.881520e-07
9.528798624051146e-05,9.775768e+00,4.665375e-01,2.699663e-07
9.528898624051180e-05,9.775764e+00,4.665310e-01,2.696786e-07
9.528911124051173e-05,9.775764e+00,4.665302e-01,2.696215e-07
9.528936124051160e-05,9.775764e+00,4.665286e-01,2.694930e-07
9.538257552625761e-05,9.775401e+00,4.659344e-01,2.380145e-07
9.547578981200362e-05,9.775038e+00,4.653474e-01,2.073584e-07
9.556900409774963e-05,9.774672e+00,4.647676e-01,1.775246e-07
9.566221838349565e-05,9.774306e+00,4.641951e-01,1.485131e-07
9.575543266924166e-05,9.773938e+00,4.636298e-01,1.203240e-07
9.584864695498766e-05,9.773569e+00,4.630717e-01,9.295726e-08
9.594186124073367e-05,9.773198e+00,4.625208e-01,6.641286e-08
9.594286124073401e-05,9.773194e+00,4.625149e-01,6.613062e-08
9.608900409792670e-05,9.772610e+00,4.616648e-01,2.596246e-08
9.623514695511939e-05,9.772022e+00,4.608272e-01,-1.294566e-08
9.638128981231209e-05,9.771430e+00,4.600024e-01,-5.059374e-08
9.652743266950479e-05,9.770834e+00,4.591902e-01,-8.698179e-08
9.667357552669748e-05,9.770234e+00,4.583907e-01,-1.221098e-07
9.681971838389017e-05,9.769631e+00,4.576038e-01,-1.559778e-07
9.696586124108286e-05,9.769023e+00,4.568296e-01,-1.885857e-07
9.696686124108320e-05,9.769019e+00,4.568243e-01,-1.888071e-07
9.711300409827589e-05,9.768407e+00,4.560600e-01,-2.205547e-07
9.725914695546858e-05,9.767790e+00,4.553042e-01,-2.515759e-07
9.740528981266128e-05,9.767169e+00,4.545569e-01,-2.818706e-07
9.755143266985398e-05,9.766544e+00,4.538181e-01,-3.114389e-07
9.769757552704667e-05,9.765914e+00,4.530878e-01,-3.402809e-07
9.784371838423936e-05,9.765280e+00,4.523660e-01,-3.683963e-07
9.798986124143205e-05,9.764642e+00,4.516526e-01,-3.957854e-07
9.799086124143239e-05,9.764638e+00,4.516478e-01,-3.959718e-07
9.813700409862508e-05,9.763994e+00,4.509412e-01,-4.228555e-07
9.828314695581778e-05,9.763346e+00,4.502402e-01,-4.493313e-07
9.842928981301047e-05,9.762692e+00,4.495448e-01,-4.753991e-07
9.857543267020317e-05,9.762033e+00,4.488551e-01,-5.010590e-07
9.872157552739586e-05,9.761370e+00,4.481711e-01,-5.263109e-07
9.886771838458855e-05,9.760701e+00,4.474926e-01,-5.511549e-07
9.901386124178124e-05,9.760027e+00,4.468198e-01,-5.755910e-07
9.901486124178158e-05,9.760022e+00,4.468153e-01,-5.757578e-07
9.915573820724144e-05,9.759367e+00,4.461708e-01,-5.990616e-07
9.929661517270131e-05,9.758707e+00,4.455295e-01,-6.221838e-07
9.943749213816116e-05,9.758042e+00,4.448916e-01,-6.451244e-07
9.957836910362103e-05,9.757370e+00,4.442568e-01,-6.678834e-07
9.971924606908088e-05,9.756694e+00,4.436254e-01,-6.904607e-07
9.986012303454075e-05,9.756012e+00,4.429972e-01,-7.128563e-07
1.000010000000006e-04,9.755324e+00,4.423722e-01,-7.350703e-07
1.000010008965369e-04,9.755324e+00,4.423724e-01,-7.417255e-07
1.000010026896096e-04,9.755324e+00,4.423728e-01,-7.631356e-07
1.000010062757557e-04,9.755324e+00,4.423741e-01,-8.520259e-07
1.000010134480471e-04,9.755324e+00,4.423784e-01,-1.258133e-06
1.000010277926308e-04,9.755324e+00,4.423939e-01,-3.152669e-06
1.000010564240848e-04,9.755324e+00,4.424518e-01,-1.171226e-05
1.000011136869927e-04,9.755325e+00,4.426747e-01,-4.807521e-05
1.000012232392385e-04,9.755330e+00,4.434306e-01,-1.750134e-04
1.000013514775343e-04,9.755340e+00,4.449292e-01,-4.241949e-04
1.000015310078104e-04,9.755360e+00,4.482540e-01,-9.609350e-04
1.000017377039723e-04,9.755393e+00,4.539310e-01,-1.835541e-03
1.000020000000009e-04,9.755446e+00,4.631062e-01,-3.201034e-03
1.000020262296036e-04,9.755453e+00,4.642123e-01,-3.357315e-03
1.000020786888090e-04,9.755465e+00,4.663795e-01,-3.654564e-03
1.000021836072207e-04,9.755486e+00,4.704731e-01,-4.171013e-03
1.000023934440439e-04,9.755519e+00,4.778723e-01,-4.957790e-03
1.000026976257689e-04,9.755553e+00,4.872763e-01,-5.703251e-03
1.000030046365693e-04,9.755576e+00,4.955692e-01,-6.111862e-03
1.000033286100519e-04,9.755590e+00,5.034539e-01,-6.303784e-03
1.000036751576385e-04,9.755601e+00,5.114067e-01,-6.379991e-03
1.000042852134404e-04,9.755617e+00,5.254232e-01,-6.477505e-03
1.000048493654034e-04,9.755650e+00,5.412450e-01,-6.982351e-03
1.000055027792126e-04,9.755732e+00,5.673872e-01,-8.649812e-03
1.000060036407159e-04,9.755832e+00,5.953899e-01,-1.082369e-02
1.000065618972732e-04,9.755972e+00,6.348579e-01,-1.379074e-02
1.000072468297850e-04,9.756154e+00,6.917275e-01,-1.742468e-02
1.000082468297853e-04,9.756413e+00,7.857597e-01,-2.219707e-02
1.000092468297856e-04,9.756658e+00,8.890126e-01,-2.614345e-02
1.000102468297860e-04,9.756880e+00,9.995756e-01,-2.920047e-02
1.000112468297863e-04,9.757083e+00,1.115411e+00,-3.151930e-02
1.000122468297867e-04,9.757270e+00,1.235242e+00,-3.328667e-02
1.000132468297870e-04,9.757445e+00,1.358189e+00,-3.465345e-02
1.000142468297873e-04,9.757611e+00,1.483591e+00,-3.572638e-02
1.000152468297877e-04,9.757770e+00,1.610920e+00,-3.657777e-02
1.000162468297880e-04,9.757921e+00,1.739731e+00,-3.725579e-02
1.000172468297884e-04,9.758067e+00,1.869619e+00,-3.778970e-02
1.000182468297887e-04,9.758206e+00,2.000069e+00,-3.818137e-02
1.000191426834282e-04,9.758323e+00,2.116629e+00,-3.835186e-02
1.000198323597278e-04,9.758404e+00,2.205486e+00,-3.831003e-02
1.000205724402984e-04,9.758485e+00,2.299803e+00,-3.814925e-02
1.000215724402988e-04,9.758587e+00,2.425940e+00,-3.786712e-02
1.000225724402991e-04,9.758682e+00,2.550358e+00,-3.749306e-02
1.000234314032138e-04,9.758757e+00,2.655293e+00,-3.706506e-02
1.000243204650458e-04,9.758826e+00,2.761743e+00,-3.653914e-02
1.000253204650461e-04,9.758899e+00,2.879187e+00,-3.591801e-02
1.000262987739271e-04,9.758965e+00,2.991875e+00,-3.531088e-02
1.000272987739274e-04,9.759027e+00,3.104785e+00,-3.469642e-02
1.000282987739277e-04,9.759086e+00,3.215461e+00,-3.409000e-02
1.000292987739281e-04,9.759140e+00,3.323930e+00,-3.349275e-02
1.000302987739284e-04,9.759191e+00,3.430233e+00,-3.290520e-02
1.000312987739288e-04,9.759237e+00,3.534413e+00,-3.232747e-02
1.000322987739291e-04,9.759280e+00,3.636510e+00,-3.175841e-02
1.000332987739294e-04,9.759319e+00,3.736564e+00,-3.118863e-02
1.000342987739298e-04,9.759352e+00,3.834612e+00,-3.055564e-02
1.000352987739301e-04,9.759363e+00,3.930678e+00,-2.950207e-02
1.000362987739305e-04,9.759289e+00,4.024723e+00,-2.644511e-02
1.000372987739308e-04,9.758925e+00,4.116549e+00,-1.659629e-02
1.000382987739312e-04,9.757881e+00,4.205746e+00,9.119834e-03
1.000392987739315e-04,9.755677e+00,4.291828e+00,6.092224e-02
1.000402987739318e-04,9.751966e+00,4.374501e+00,1.447804e-01
1.000412987739322e-04,9.746612e+00,4.453743e+00,2.607252e-01
1.000422987739325e-04,9.739600e+00,4.529690e+00,4.053040e-01
1.000432987739329e-04,9.730940e+00,4.602514e+00,5.741895e-01
1.000442987739332e-04,9.720604e+00,4.672353e+00,7.632676e-01
1.000452987739335e-04,9.708491e+00,4.739291e+00,9.687871e-01
1.000462987739339e-04,9.694377e+00,4.803336e+00,1.187165e+00
1.000472987739342e-04,9.677822e+00,4.864369e+00,1.414600e+00
1.000482987739346e-04,9.657934e+00,4.922030e+00,1.646285e+00
1.000492987739349e-04,9.632608e+00,4.975325e+00,1.874085e+00
1.000502987739352e-04,9.594246e+00,5.020391e+00,2.073709e+00
1.000512987739356e-04,9.522780e+00,5.047051e+00,2.175345e+00
1.000516773996861e-04,9.401401e+00,5.007838e+00,1.841658e+00
1.000518756287478e-04,9.180671e+00,4.905722e+00,9.870275e-01
1.000519301151579e-04,9.054572e+00,4.841400e+00,6.512117e-01
1.000519684164949e-04,8.951604e+00,4.785981e+00,5.850986e-01
1.000519842496673e-04,8.915153e+00,4.766556e+00,5.566498e-01
1.000519986539229e-04,8.885108e+00,4.750839e+00,5.115641e-01
1.000520126119165e-04,8.858137e+00,4.736470e+00,4.980806e-01
1.000520284134493e-04,8.830015e+00,4.721624e+00,4.795828e-01
1.000520600165150e-04,8.780491e+00,4.695673e+00,4.504165e-01
1.000521232226463e-04,8.698145e+00,4.653176e+00,4.065073e-01
1.000522058887078e-04,8.614148e+00,4.611034e+00,3.674111e-01
1.000523064286262e-04,8.538829e+00,4.575119e+00,3.377252e-01
1.000524296922052e-04,8.472669e+00,4.546162e+00,3.161662e-01
1.000525882322864e-04,8.412572e+00,4.523406e+00,3.006569e-01
1.000527911196774e-04,8.358014e+00,4.507299e+00,2.903981e-01
1.000530579384823e-04,8.305131e+00,4.497131e+00,2.841977e-01
