time	I(D1)
8.799641538288550e-04	4.486785e-01
8.799651538288549e-04	4.486705e-01
8.799671538288548e-04	4.486503e-01
8.799711538288544e-04	4.485532e-01
8.799761073891427e-04	4.484487e-01
8.799860145097194e-04	4.482527e-01
8.799870145097193e-04	4.482199e-01
8.799890145097191e-04	4.481551e-01
8.799930145097188e-04	4.480715e-01
8.799959329803113e-04	4.480254e-01
8.799969329803112e-04	4.479999e-01
8.799989329803111e-04	4.479544e-01
8.799999329803110e-04	4.479236e-01
8.800010000000002e-04	4.485000e-01
8.800010023334470e-04	4.484285e-01
8.800010070003406e-04	4.483094e-01
8.800010163341279e-04	4.481416e-01
8.800010267680836e-04	4.480342e-01
8.800010453483374e-04	4.479578e-01
8.800010825088452e-04	4.479297e-01
8.800011568298607e-04	4.479815e-01
8.800012740609969e-04	4.481519e-01
8.800014221150103e-04	4.484977e-01
8.800016135295875e-04	4.491429e-01
8.800017703418894e-04	4.498512e-01
8.800020000000001e-04	4.510831e-01
8.800020229658112e-04	4.512201e-01
8.800020688974333e-04	4.514826e-01
8.800021607606775e-04	4.519471e-01
8.800023444871661e-04	4.526684e-01
8.800026580052532e-04	4.534806e-01
8.800029967354255e-04	4.539582e-01
8.800033161925006e-04	4.541514e-01
8.800036540193704e-04	4.542194e-01
8.800042314018783e-04	4.542872e-01
8.800048104693324e-04	4.547058e-01
8.800054143685349e-04	4.560928e-01
8.800059430805821e-04	4.582817e-01
8.800065032403268e-04	4.612065e-01
8.800071408043227e-04	4.645807e-01
8.800082676533462e-04	4.698834e-01
8.800095762427353e-04	4.745798e-01
8.800117535604936e-04	4.798264e-01
8.800133719343767e-04	4.823403e-01
8.800148778474767e-04	4.838154e-01
8.800166466728030e-04	4.850037e-01
8.800179881334007e-04	4.856187e-01
8.800189528691724e-04	4.858475e-01
8.800196474922519e-04	4.858270e-01
8.800204458016985e-04	4.856544e-01
8.800213730109005e-04	4.853901e-01
8.800221634262313e-04	4.851117e-01
8.800228674677922e-04	4.847868e-01
8.800237487273632e-04	4.842820e-01
8.800246846883483e-04	4.836905e-01
8.800257072990431e-04	4.830310e-01
8.800268892258019e-04	4.822776e-01
8.800292530793196e-04	4.808116e-01
8.800329817166852e-04	4.668743e-01
8.800389557435694e-04	2.892703e-01
8.800427888040685e-04	-1.116763e-01
8.800460039344891e-04	-7.316000e-01
8.800504742660715e-04	-1.712208e+00
8.800548224843197e-04	-7.736924e-01
8.800556724754531e-04	-1.384918e-01
8.800562323722667e-04	-4.790832e-04
8.800564442374776e-04	1.034122e-02
8.800566509845399e-04	-4.544743e-02
8.800567570611303e-04	3.565065e-02
8.800568209596150e-04	-4.259861e-02
8.800568611589186e-04	-5.208857e-03
8.800568909675835e-04	9.330885e-03
8.800569173802108e-04	-2.561643e-02
8.800569446687631e-04	-9.456171e-04
8.800569742178924e-04	-1.445415e-02
8.800570139600601e-04	-7.766573e-03
8.800570715196239e-04	-1.126800e-02
8.800571652821652e-04	-1.024990e-02
8.800573301646471e-04	-1.148133e-02
8.800576378925094e-04	-1.145921e-02
8.800581743052831e-04	-1.164009e-02
8.800592471308305e-04	-1.117419e-02
8.800610320590666e-04	-1.058519e-02
8.800646019155387e-04	-9.458067e-03
8.800717416284831e-04	-7.630832e-03
8.800833414782092e-04	-5.276805e-03
8.800997093728923e-04	-3.287354e-03
8.801172942160869e-04	-2.472213e-03
8.801337982015599e-04	-2.227073e-03
8.801562843442655e-04	-2.018755e-03
8.801865136548815e-04	-9.161329e-04
8.801941137841560e-04	-4.659712e-04
8.802016786663752e-04	-2.201960e-04
8.802055712197825e-04	-1.563323e-04
8.802096185899364e-04	-1.157260e-04
8.802127360070797e-04	-9.864096e-05
8.802160553699227e-04	-7.697738e-05
8.802192950734887e-04	-6.852644e-05
8.802224460369585e-04	-5.633518e-05
8.802260100959070e-04	-5.021874e-05
8.802296064265687e-04	-4.240729e-05
8.802338450121580e-04	-3.648209e-05
8.802384392269765e-04	-3.130055e-05
8.802440260884054e-04	-2.563163e-05
8.802502896093984e-04	-2.212634e-05
8.802583547158128e-04	-1.690815e-05
8.802679185738507e-04	-1.464667e-05
8.802825764264620e-04	-9.672455e-06
8.803023731004026e-04	-7.877902e-06
8.803419664482836e-04	-4.070230e-06
8.803779120047433e-04	-2.678326e-06
8.804245217738011e-04	-1.457993e-06
8.804745506602518e-04	-1.162951e-06
8.805503459739408e-04	-4.839162e-07
8.806294451943364e-04	-4.140539e-07
8.807454949505266e-04	-9.632132e-08
8.808852682725775e-04	-1.584545e-07
8.810884136871596e-04	-1.371104e-08
8.813619809264451e-04	-1.088390e-07
8.818719379957721e-04	-2.604331e-08
8.826595736235824e-04	-7.202228e-08
8.842348448792030e-04	-4.675014e-08
8.861879698792030e-04	-4.865951e-08
8.878488750000001e-04	-3.462763e-05
8.878498750000001e-04	-1.727937e-05
8.878518750000001e-04	7.459219e-06
8.878553831161384e-04	-2.086097e-07
8.878589512957699e-04	4.887270e-06
8.878660876550327e-04	-1.253886e-06
8.878755142828011e-04	1.603810e-06
8.878923976243248e-04	-1.100047e-06
8.879261643073721e-04	4.715597e-07
8.879936976734669e-04	-3.144766e-07
8.881287644056564e-04	7.854154e-08
8.883988978700353e-04	-1.180451e-07
8.889391647987930e-04	-3.545104e-05
8.889401647987931e-04	-1.777328e-05
8.889421647987931e-04	8.829947e-06
8.889461647987932e-04	-9.102450e-07
8.889505916459136e-04	3.960449e-06
8.889594453401543e-04	-1.646407e-06
8.889741305133312e-04	1.156315e-06
8.890035008596850e-04	-6.575913e-07
8.890622415523926e-04	2.492840e-07
8.891797229378077e-04	-2.041925e-07
8.894146857086381e-04	-3.535810e-05
8.894156857086382e-04	-1.779757e-05
8.894176857086382e-04	8.791530e-06
8.894216857086382e-04	-2.097073e-06
8.894268890305999e-04	3.334989e-06
8.894372956745233e-04	-1.626027e-06
8.894567366993565e-04	8.523154e-07
8.894956187490231e-04	-5.057857e-07
8.895733828483560e-04	-8.222850e-08
8.896464718013341e-04	3.227452e-06
8.896558220940439e-04	1.828109e-06
8.896745226794635e-04	-9.932555e-07
8.897119238503027e-04	-1.414116e-06
8.897271976583217e-04	-1.203502e-06
8.897577452743595e-04	-3.390723e-05
8.897587452743595e-04	-1.758523e-05
8.897607452743596e-04	8.657342e-06
8.897647452743596e-04	-2.869422e-06
8.897706635296129e-04	2.874527e-06
8.897825000401194e-04	3.147752e-05
8.897835000401194e-04	1.720618e-05
8.897855000401195e-04	-8.615742e-06
8.897895000401195e-04	3.115275e-06
8.897958624695851e-04	2.845728e-05
8.897968624695851e-04	1.690467e-05
8.897988624695851e-04	1.656644e-05
8.897998624695852e-04	-1.999011e-04
8.898000000000001e-04	-1.182801e-04
8.898002750608299e-04	5.507547e-05
8.898008251824894e-04	1.296450e-04
8.898009789803681e-04	9.193993e-05
8.898012865761253e-04	1.678414e-04
8.898013848084856e-04	1.277849e-04
8.898015812732062e-04	6.022241e-04
8.898016070705589e-04	3.815228e-04
8.898016586652644e-04	-1.302126e-04
8.898017618546754e-04	-1.876037e-04
8.898017936211781e-04	-1.497299e-04
8.898018571541833e-04	-2.142071e-04
8.898018729339896e-04	-1.680829e-04
8.898019044936022e-04	1.347040e-05
8.898019368807750e-04	-3.073005e-05
8.898020000000001e-04	-2.544609e-04
8.898020063119226e-04	-1.171440e-04
8.898020189357676e-04	-1.303747e-05
8.898020441834576e-04	2.672765e-06
8.898020946788378e-04	-1.325074e-06
8.898021956695980e-04	-1.708410e-08
8.898023976511184e-04	-5.160011e-07
8.898025960369593e-04	-5.945155e-06
8.898026032283182e-04	-4.098821e-06
8.898026176110359e-04	-2.233498e-07
8.898026463764712e-04	-6.295369e-07
8.898027039073419e-04	-5.323455e-07
8.898028189690833e-04	-6.055071e-07
8.898030000000001e-04	-1.145243e-06
8.898030181030918e-04	-7.763022e-07
8.898030543092752e-04	-4.942356e-07
8.898031267216419e-04	-3.659849e-07
8.898032715463753e-04	-2.563810e-07
8.898035611958423e-04	-2.478191e-07
8.898040536949113e-04	-4.978468e-07
8.898047488143444e-04	-1.259594e-06
8.898056520310420e-04	-4.158821e-06
8.898059703300423e-04	-8.111770e-06
8.898061626207022e-04	-1.041800e-05
8.898063798107850e-04	-9.362758e-06
8.898065376118379e-04	-7.192477e-06
8.898066897942248e-04	-5.163512e-06
8.898068922523565e-04	-2.866635e-06
8.898070902949025e-04	-1.247205e-06
8.898073789388436e-04	2.513219e-07
8.898076887948486e-04	1.065682e-06
8.898082382989013e-04	1.596605e-06
8.898087810234703e-04	1.681047e-06
8.898098009843049e-04	1.477585e-06
8.898112922647723e-04	-1.052003e-06
8.898122893691546e-04	-4.776162e-06
8.898134754007458e-04	-7.412103e-06
8.898144631023804e-04	-6.405479e-06
8.898154955625988e-04	-4.417568e-06
8.898173290453725e-04	-1.328542e-06
8.898201211629533e-04	2.638622e-06
8.898240324897067e-04	6.750692e-06
8.898282483146944e-04	9.955132e-06
8.898339238875248e-04	1.337140e-05
8.898394806918602e-04	1.645300e-05
8.898468973145807e-04	2.076581e-05
8.898545491845711e-04	2.605253e-05
8.898644505800095e-04	3.503430e-05
8.898736392696705e-04	4.734870e-05
8.898861403313239e-04	7.608786e-05
8.898989741113036e-04	1.340316e-04
8.899083493478574e-04	2.283895e-04
8.899182232570747e-04	4.607865e-04
8.899257762464149e-04	8.771371e-04
8.899326778108955e-04	1.418651e-03
8.899386370334197e-04	1.679985e-03
8.899416866637914e-04	1.676614e-03
8.899448040006392e-04	1.671005e-03
8.899484781487774e-04	1.677083e-03
8.899519288050466e-04	1.676549e-03
8.899588301175850e-04	1.691525e-03
8.899676412487027e-04	1.710838e-03
8.899778542515093e-04	1.744877e-03
8.899913274232697e-04	1.808278e-03
8.900069318696553e-04	1.947813e-03
8.900304180232109e-04	2.594039e-03
8.900540833436065e-04	4.418793e-03
8.900698795697978e-04	6.619286e-03
8.900851361673885e-04	9.792270e-03
8.900916565698547e-04	1.202923e-02
8.900957754916651e-04	1.535502e-02
8.900979726908108e-04	3.019636e-02
8.900991320644900e-04	6.180551e-02
8.900998686702508e-04	1.025154e-01
8.901006919892369e-04	1.634636e-01
8.901015899438581e-04	2.365266e-01
8.901032637305178e-04	3.689280e-01
8.901050899089537e-04	4.893798e-01
8.901069442475631e-04	5.679300e-01
8.901098849266526e-04	6.238256e-01
8.901126115156764e-04	6.391189e-01
8.901171191154445e-04	6.426257e-01
8.901227385071217e-04	6.444166e-01
8.901287333801085e-04	6.459742e-01
8.901373584083174e-04	6.478821e-01
8.901491546856280e-04	6.500306e-01
8.901622552134007e-04	6.519223e-01
8.901744264658267e-04	6.532546e-01
8.901896556426052e-04	6.544722e-01
8.902042663871153e-04	6.552780e-01
8.902227713067454e-04	6.559023e-01
8.902426248568124e-04	6.562153e-01
8.902689791247900e-04	6.562338e-01
8.902978220069817e-04	6.559479e-01
8.903285305649833e-04	6.554409e-01
8.903678027053295e-04	6.546588e-01
8.904172987582487e-04	6.535910e-01
8.904856200827918e-04	6.520627e-01
8.905783608599682e-04	6.499572e-01
8.907151809571352e-04	6.468333e-01
8.908844358270091e-04	6.429625e-01
8.911787221863401e-04	6.362329e-01
8.916606042057756e-04	6.252279e-01
8.923880083674349e-04	6.086606e-01
8.936521477405681e-04	5.800042e-01
8.956052727405681e-04	5.360194e-01
8.975583977405681e-04	4.923204e-01
8.980478750000001e-04	4.814390e-01
8.990268295188640e-04	4.597667e-01
8.990278295188640e-04	4.597449e-01
8.990298295188641e-04	4.597011e-01
8.990338295188641e-04	4.596126e-01
8.990383576749246e-04	4.595128e-01
8.990474139870457e-04	4.593128e-01
8.990655266112879e-04	4.589132e-01
8.991017518597723e-04	4.581140e-01
8.991742023567410e-04	4.565161e-01
8.993191033506786e-04	4.533227e-01
8.996089053385537e-04	4.469393e-01
8.996099053385537e-04	4.469176e-01
8.996119053385537e-04	4.468741e-01
8.996159053385538e-04	4.467859e-01
8.996202545505242e-04	4.466903e-01
8.996289529744650e-04	4.464988e-01
8.996463498223468e-04	4.461161e-01
8.996811435181103e-04	4.453508e-01
8.997507309096372e-04	4.438206e-01
8.998618252169462e-04	4.413788e-01
8.998628252169462e-04	4.413566e-01
8.998648252169462e-04	4.413123e-01
8.998688252169463e-04	4.412245e-01
8.998732630233252e-04	4.411269e-01
8.998821386360830e-04	4.409320e-01
8.998998898615987e-04	4.405419e-01
8.999353923126300e-04	4.397615e-01
8.999363923126300e-04	4.397398e-01
8.999383923126301e-04	4.396962e-01
8.999423923126301e-04	4.396082e-01
8.999469070752918e-04	4.395091e-01
8.999559366006152e-04	4.393107e-01
8.999739956512619e-04	4.389137e-01
8.999749956512620e-04	4.388919e-01
8.999769956512620e-04	4.388483e-01
8.999809956512621e-04	4.387603e-01
8.999855771515218e-04	4.386598e-01
8.999918369994806e-04	4.385225e-01
8.999928369994806e-04	4.385005e-01
8.999948369994807e-04	4.384564e-01
8.999970000000000e-04	4.384081e-01
8.999973113791106e-04	4.384016e-01
8.999979341373317e-04	4.383884e-01
8.999986720638013e-04	4.383722e-01
8.999993424560383e-04	4.383574e-01
9.000000082231418e-04	4.383427e-01
9.000010000000001e-04	4.383166e-01
9.000010021807402e-04	4.383171e-01
9.000010065422202e-04	4.383179e-01
9.000010152651803e-04	4.383193e-01
9.000010245919563e-04	4.383209e-01
9.000010378271512e-04	4.383237e-01
9.000010642975410e-04	4.383328e-01
9.000011172383206e-04	4.383673e-01
9.000012231198798e-04	4.384896e-01
9.000013509038588e-04	4.387356e-01
9.000015301122029e-04	4.392670e-01
9.000017369190692e-04	4.401372e-01
9.000020000000001e-04	4.415010e-01
9.000020263080932e-04	4.416572e-01
9.000020789242793e-04	4.419543e-01
9.000021841566517e-04	4.424698e-01
9.000023946213965e-04	4.432533e-01
9.000026999712670e-04	4.439925e-01
9.000030090017431e-04	4.443941e-01
9.000033345784970e-04	4.445772e-01
9.000036825892576e-04	4.446442e-01
9.000042946841575e-04	4.447271e-01
9.000048580512732e-04	4.452202e-01
9.000055131456439e-04	4.468810e-01
9.000060135658968e-04	4.490439e-01
9.000065719608374e-04	4.520004e-01
9.000072581262772e-04	4.555986e-01
9.000084422193129e-04	4.610294e-01
9.000097822658723e-04	4.656262e-01
9.000120418059242e-04	4.707523e-01
9.000136135815795e-04	4.730466e-01
9.000151112606832e-04	4.744276e-01
9.000168519513824e-04	4.755377e-01
9.000181397266830e-04	4.760941e-01
9.000190464606746e-04	4.762800e-01
9.000197337653753e-04	4.762394e-01
9.000205021505609e-04	4.760626e-01
9.000215425729484e-04	4.757552e-01
9.000223770072350e-04	4.754419e-01
9.000231267880091e-04	4.750716e-01
9.000239891794291e-04	4.745585e-01
9.000247623890994e-04	4.740648e-01
9.000258112853806e-04	4.733887e-01
9.000271628555731e-04	4.725301e-01
9.000298659959580e-04	4.708623e-01
9.000336068545616e-04	4.428287e-01
9.000400288939796e-04	1.846319e-01
9.000435854797671e-04	-2.494555e-01
9.000467496465010e-04	-9.042644e-01
9.000510254069058e-04	-1.939241e+00
9.000528656513165e-04	-2.367106e+00
9.000538458312742e-04	-2.512252e+00
9.000543409521474e-04	-2.247161e+00
9.000545841417336e-04	-1.086659e+00
9.000546531411047e-04	-5.431228e-01
9.000547207932765e-04	-3.772535e-01
9.000547431086931e-04	-2.885337e-01
9.000547625549631e-04	-2.114879e-01
9.000547784923886e-04	-2.124527e-01
9.000547952433275e-04	-1.858776e-01
9.000548215333836e-04	-1.643304e-01
9.000548629250868e-04	-1.352023e-01
9.000549457084932e-04	-9.536793e-02
9.000550514547680e-04	-6.367432e-02
9.000551918955684e-04	-4.058000e-02
9.000553538013912e-04	-2.710029e-02
9.000555800749522e-04	-1.872310e-02
9.000558635003848e-04	-1.465493e-02
9.000562848043676e-04	-1.286935e-02
9.000568723174711e-04	-1.220393e-02
9.000579381539362e-04	-1.171831e-02
9.000600464977701e-04	-1.092098e-02
9.000642631854381e-04	-9.583141e-03
9.000726965607740e-04	-7.415872e-03
9.000854627716242e-04	-4.942410e-03
9.001025620373101e-04	-3.082047e-03
9.001197075585498e-04	-2.419489e-03
9.001368785997773e-04	-2.199091e-03
9.001602333299697e-04	-1.916988e-03
9.001912944248001e-04	-6.466835e-04
9.001974650792858e-04	-3.202778e-04
9.002043453712014e-04	-1.844415e-04
9.002079439713647e-04	-1.352709e-04
9.002119639416754e-04	-1.039001e-04
9.002149553302599e-04	-8.693556e-05
9.002180562395716e-04	-6.860713e-05
9.002210480294605e-04	-6.183533e-05
9.002239193328505e-04	-5.019088e-05
9.002270805660455e-04	-4.773128e-05
9.002302940467125e-04	-3.874537e-05
9.002339748204332e-04	-3.678607e-05
9.002380316873499e-04	-2.948926e-05
9.002428552678335e-04	-2.714877e-05
9.002483938321359e-04	-2.137179e-05
9.002553728557363e-04	-1.877332e-05
9.002633607517672e-04	-1.438304e-05
9.002742459988305e-04	-1.186678e-05
9.002861449733503e-04	-8.761884e-06
9.003042883659405e-04	-6.644678e-06
9.003222416019952e-04	-4.739644e-06
9.003495602013183e-04	-3.430290e-06
9.003777245103131e-04	-2.284688e-06
9.004195981155832e-04	-1.552955e-06
9.004633004839948e-04	-9.378650e-07
9.005296643658756e-04	-5.860527e-07
9.005981814367296e-04	-2.947002e-07
9.007150363207669e-04	-1.732992e-07
9.008359382711725e-04	-6.787127e-08
9.010332397829484e-04	-6.658600e-08
9.012633799842430e-04	-3.299628e-08
9.017099425026267e-04	-5.601697e-08
9.023767952037847e-04	-4.353690e-08
9.037105006061009e-04	-5.249017e-08
9.056636256061009e-04	-5.126276e-08
9.076167506061009e-04	-1.975146e-08
9.078488750000001e-04	-3.383320e-08
9.083131237877986e-04	-5.553820e-08
9.088735024244032e-04	-7.775097e-06
9.088745024244032e-04	-4.101705e-06
9.088765024244033e-04	1.648092e-06
9.088805024244033e-04	2.360152e-08
9.088842237221720e-04	7.506799e-07
9.088916663177093e-04	-3.228545e-07
9.089030804468727e-04	1.087708e-07
9.089200238799603e-04	-1.958906e-07
9.089501925720762e-04	7.773683e-09
9.089953575967702e-04	-1.017509e-07
9.090714189793613e-04	-2.563368e-08
9.091939497353094e-04	-6.956480e-08
9.093912987890033e-04	-8.961693e-08
9.094755652439784e-04	-8.499774e-08
9.096440981539288e-04	-5.004729e-06
9.096450981539288e-04	-2.640593e-06
9.096470981539289e-04	1.067410e-06
9.096510981539289e-04	-3.292600e-07
9.096564748543419e-04	3.235934e-07
9.096672282551681e-04	-2.242982e-07
9.096873403762526e-04	2.814069e-08
9.097218373513253e-04	1.632563e-07
9.097335719521089e-04	1.115162e-07
9.097570411536760e-04	3.364813e-06
9.097580411536760e-04	1.787414e-06
9.097600411536761e-04	-8.745337e-07
9.097640411536761e-04	3.216733e-07
9.097717342165086e-04	-2.507901e-07
9.097871203421736e-04	-2.709315e-06
9.097881203421736e-04	-1.508483e-06
9.097901203421737e-04	6.128200e-07
9.097941203421737e-04	1.753910e-06
9.097951203421738e-04	1.179178e-06
9.097971203421738e-04	1.300674e-06
9.097980000000001e-04	1.193650e-06
9.097997593156527e-04	7.729507e-07
9.098007593156527e-04	-5.541326e-06
9.098010000000001e-04	-3.830781e-06
9.098014813686950e-04	2.590271e-07
9.098020000000001e-04	1.161763e-04
9.098020518631307e-04	4.306884e-05
9.098021555893917e-04	2.949866e-07
9.098023630419137e-04	-5.563993e-07
9.098025850949560e-04	-3.479648e-07
9.098030000000002e-04	6.838211e-06
9.098030414905045e-04	2.309443e-06
9.098031244715133e-04	-3.175000e-07
9.098032904335310e-04	-2.760388e-07
9.098036223575664e-04	-2.583085e-07
9.098041136873160e-04	-5.468965e-07
9.098048358740925e-04	-1.414444e-06
9.098057627025367e-04	-5.583242e-06
9.098060646872371e-04	-9.353043e-06
9.098062468748027e-04	-1.060366e-05
9.098064103347103e-04	-9.128154e-06
9.098065695700703e-04	-6.852338e-06
9.098067282413310e-04	-4.750180e-06
9.098069211317509e-04	-2.682574e-06
9.098071613408728e-04	-8.614284e-07
9.098074642715216e-04	4.930175e-07
9.098078284611795e-04	1.268173e-06
9.098083305142518e-04	1.608142e-06
9.098090296147169e-04	1.635926e-06
9.098101368350192e-04	1.369537e-06
9.098112491569040e-04	-6.082740e-07
9.098121585703994e-04	-4.282640e-06
9.098132933498817e-04	-7.495006e-06
9.098142303125374e-04	-6.875051e-06
9.098152043877139e-04	-5.000142e-06
9.098167636338421e-04	-2.363714e-06
9.098197155955082e-04	1.959754e-06
9.098236683494977e-04	6.270219e-06
9.098278274079344e-04	9.500992e-06
9.098332353397396e-04	1.277246e-05
9.098387635010317e-04	1.580376e-05
9.098460456018879e-04	1.993180e-05
9.098535819294997e-04	2.491493e-05
9.098624232948288e-04	3.241203e-05
9.098717444500584e-04	4.340778e-05
9.098806899797920e-04	5.912225e-05
9.098897813347868e-04	8.520405e-05
9.099004261428932e-04	1.422289e-04
9.099105841516882e-04	2.613721e-04
9.099199268017998e-04	5.216201e-04
9.099272463555901e-04	9.901195e-04
9.099344390491232e-04	1.558796e-03
9.099379724881458e-04	1.667798e-03
9.099402194947766e-04	1.666559e-03
9.099433184781935e-04	1.672343e-03
9.099462601987016e-04	1.671824e-03
9.099497548039619e-04	1.676113e-03
9.099540063285109e-04	1.680046e-03
9.099579630816191e-04	1.686895e-03
9.099645885422397e-04	1.700215e-03
9.099714834066198e-04	1.719564e-03
9.099820305265998e-04	1.757642e-03
9.099919781823975e-04	1.807514e-03
9.100069001985286e-04	1.926336e-03
9.100215759913553e-04	2.203839e-03
9.100447832989856e-04	3.473703e-03
9.100635373983396e-04	5.598056e-03
9.100800895046952e-04	8.546757e-03
9.100910514920135e-04	1.176841e-02
9.100962124518472e-04	1.874891e-02
9.100990393656284e-04	5.717227e-02
9.101003030557461e-04	1.158361e-01
9.101012397178073e-04	1.855268e-01
9.101022079296632e-04	2.640901e-01
9.101038887542597e-04	3.916740e-01
9.101058503059934e-04	5.081456e-01
9.101079969716982e-04	5.849213e-01
9.101103760258745e-04	6.196098e-01
9.101136174078743e-04	6.309167e-01
9.101180737696373e-04	6.337563e-01
9.101233902709995e-04	6.353746e-01
9.101292829625907e-04	6.368677e-01
9.101395669525184e-04	6.391005e-01
9.101515070241795e-04	6.412057e-01
9.101642407645805e-04	6.429678e-01
9.101769636123309e-04	6.442965e-01
9.101918322088230e-04	6.454263e-01
9.102073974494139e-04	6.462321e-01
9.102248307051512e-04	6.467884e-01
9.102425705250623e-04	6.470611e-01
9.102640316906546e-04	6.471271e-01
9.102760449218776e-04	6.470655e-01
9.102909075642264e-04	6.469014e-01
9.103065332246430e-04	6.466701e-01
9.103260308270526e-04	6.463341e-01
9.103443657647244e-04	6.459820e-01
9.103678364822928e-04	6.455037e-01
9.103922000052287e-04	6.449838e-01
9.104213206456021e-04	6.443477e-01
9.104534826407003e-04	6.436307e-01
9.104950621460384e-04	6.426960e-01
9.105335663817752e-04	6.418234e-01
9.105925106983530e-04	6.404845e-01
9.106487425435202e-04	6.392026e-01
9.107467878164365e-04	6.369665e-01
9.108422466305881e-04	6.347868e-01
9.110331642588912e-04	6.304287e-01
9.112512785138453e-04	6.254514e-01
9.116875070237534e-04	6.155112e-01
9.123879246195843e-04	5.995870e-01
9.133449835375952e-04	5.779161e-01
9.150320933187749e-04	5.399397e-01
9.169852183187749e-04	4.962624e-01
9.180478750000002e-04	4.727432e-01
9.180488750000001e-04	4.726660e-01
9.180508749999999e-04	4.725602e-01
9.180530245465554e-04	4.725224e-01
9.180554082411555e-04	4.724475e-01
9.180593521805933e-04	4.723769e-01
9.180632403287094e-04	4.722833e-01
9.180688530086392e-04	4.721695e-01
9.180754572827890e-04	4.720180e-01
9.180836433299033e-04	4.718421e-01
9.180940646517934e-04	4.716076e-01
9.181066187991520e-04	4.713329e-01
9.181224593847857e-04	4.709799e-01
9.181419858457333e-04	4.705504e-01
9.181686470348106e-04	4.699585e-01
9.182068128729198e-04	4.691164e-01
9.182658156414047e-04	4.678107e-01
9.183675079307733e-04	4.655651e-01
9.185639127429879e-04	4.612292e-01
9.189567223674171e-04	4.525694e-01
9.192153807511417e-04	4.468753e-01
9.194836832325511e-04	4.408884e-01
9.194846832325510e-04	4.409092e-01
9.194866832325508e-04	4.409155e-01
9.194889668115197e-04	4.408569e-01
9.194914105634172e-04	4.408161e-01
9.194949459388035e-04	4.407268e-01
9.194987081235766e-04	4.406505e-01
9.195036044212421e-04	4.405357e-01
9.195094108615492e-04	4.404128e-01
9.195163760723361e-04	4.402557e-01
9.195249429451457e-04	4.400709e-01
9.195351235854855e-04	4.398447e-01
9.195475319779901e-04	4.395745e-01
9.195624423084987e-04	4.392453e-01
9.195804232109299e-04	4.388520e-01
9.196021365544906e-04	4.383741e-01
9.196282591893728e-04	4.378017e-01
9.196597795072622e-04	4.371091e-01
9.196977336392533e-04	4.362769e-01
9.197434644518214e-04	4.352731e-01
9.197985599370287e-04	4.340652e-01
9.198649118688662e-04	4.326103e-01
9.199210670284358e-04	4.313133e-01
9.199220670284357e-04	4.313232e-01
9.199240670284356e-04	4.313163e-01
9.199262289621667e-04	4.312636e-01
9.199285613086741e-04	4.312225e-01
9.199318269248257e-04	4.311424e-01
9.199352604095192e-04	4.310719e-01
9.199396654793907e-04	4.309697e-01
9.199447923539766e-04	4.308610e-01
9.199508734940017e-04	4.307244e-01
9.199582311416498e-04	4.305659e-01
9.199668616722784e-04	4.303747e-01
9.199772369910215e-04	4.301492e-01
9.199895332104469e-04	4.299262e-01
9.199905332104468e-04	4.298832e-01
9.199925332104466e-04	4.298117e-01
9.199946398789495e-04	4.297691e-01
9.199969215879819e-04	4.297446e-01
9.199978535831887e-04	4.297104e-01
9.199991360095865e-04	4.296824e-01
9.200000000000002e-04	4.296570e-01
9.200010000000002e-04	4.306787e-01
9.200010021997714e-04	4.305601e-01
9.200010065993139e-04	4.303604e-01
9.200010153983990e-04	4.300744e-01
9.200010255023006e-04	4.298826e-01
9.200010441473339e-04	4.297357e-01
9.200010814374005e-04	4.296677e-01
9.200011560175336e-04	4.297098e-01
9.200012699163771e-04	4.298739e-01
9.200014188334249e-04	4.302181e-01
9.200016074954995e-04	4.308497e-01
9.200017699297285e-04	4.315808e-01
9.200020000000001e-04	4.328126e-01
9.200020230070272e-04	4.329499e-01
9.200020690210816e-04	4.332129e-01
9.200021610491902e-04	4.336781e-01
9.200023451054074e-04	4.344002e-01
9.200026584119193e-04	4.352112e-01
9.200029973182432e-04	4.356884e-01
9.200033166637771e-04	4.358814e-01
9.200036547506702e-04	4.359493e-01
9.200042324564701e-04	4.360172e-01
9.200048110662377e-04	4.364363e-01
9.200054153334866e-04	4.378255e-01
9.200059436659045e-04	4.400135e-01
9.200065036872255e-04	4.429379e-01
9.200071416166161e-04	4.463139e-01
9.200082688527105e-04	4.516177e-01
9.200095774964403e-04	4.563133e-01
9.200117551846309e-04	4.615592e-01
9.200133732301360e-04	4.640720e-01
9.200148791059958e-04	4.655469e-01
9.200166477761272e-04	4.667350e-01
9.200179889105039e-04	4.673499e-01
9.200189533686074e-04	4.675786e-01
9.200196479394641e-04	4.675581e-01
9.200204460824156e-04	4.673856e-01
9.200213737179984e-04	4.671213e-01
9.200221643702026e-04	4.668428e-01
9.200228685843037e-04	4.665178e-01
9.200237497162447e-04	4.660131e-01
9.200246846903297e-04	4.654224e-01
9.200257073720756e-04	4.647630e-01
9.200268895849859e-04	4.640096e-01
9.200292540108064e-04	4.625435e-01
9.200329815582578e-04	4.485986e-01
9.200389574712666e-04	2.736310e-01
9.200427164625884e-04	-1.149410e-01
9.200458624417190e-04	-7.160402e-01
9.200502778997539e-04	-1.679325e+00
9.200545325845958e-04	-7.822798e-01
9.200553717168497e-04	-1.563559e-01
9.200559433507736e-04	-9.654178e-03
9.200561504828539e-04	3.956407e-03
