time	V(n003)
2.698021000000001e-04	1.350000e+01
2.698023000000001e-04	1.050000e+01
2.698026000000001e-04	6.000000e+00
2.698030000000001e-04	0.000000e+00
2.698030400000001e-04	0.000000e+00
2.698031200000001e-04	0.000000e+00
2.698032800000001e-04	0.000000e+00
2.698036000000001e-04	0.000000e+00
2.698040876763328e-04	0.000000e+00
2.698047907765238e-04	0.000000e+00
2.698057105552103e-04	0.000000e+00
2.698060201118264e-04	0.000000e+00
2.698062061475275e-04	0.000000e+00
2.698064167846536e-04	0.000000e+00
2.698065753615978e-04	0.000000e+00
2.698067324965479e-04	0.000000e+00
2.698069425604813e-04	0.000000e+00
2.698071631572710e-04	0.000000e+00
2.698075136136454e-04	0.000000e+00
2.698078455648241e-04	0.000000e+00
2.698084381979568e-04	0.000000e+00
2.698090858084932e-04	0.000000e+00
2.698103042656278e-04	0.000000e+00
2.698113513982190e-04	0.000000e+00
2.698122357117260e-04	0.000000e+00
2.698133157133926e-04	0.000000e+00
2.698143078174933e-04	0.000000e+00
2.698152922652282e-04	0.000000e+00
2.698170565803926e-04	0.000000e+00
2.698200883502532e-04	0.000000e+00
2.698240518883733e-04	0.000000e+00
2.698282874702376e-04	0.000000e+00
2.698338532381220e-04	0.000000e+00
2.698394658144953e-04	0.000000e+00
2.698468252272351e-04	0.000000e+00
2.698545461764727e-04	0.000000e+00
2.698643553934636e-04	0.000000e+00
2.698734418437257e-04	0.000000e+00
2.698855303709246e-04	0.000000e+00
2.698965980693107e-04	0.000000e+00
2.699048682104707e-04	0.000000e+00
2.699162279938352e-04	0.000000e+00
2.699250228658303e-04	0.000000e+00
2.699347680334684e-04	0.000000e+00
2.699389406921531e-04	0.000000e+00
2.699419048235448e-04	0.000000e+00
2.699442597542907e-04	0.000000e+00
2.699465397876443e-04	0.000000e+00
2.699495278774442e-04	0.000000e+00
2.699530099321953e-04	0.000000e+00
2.699599740416975e-04	0.000000e+00
2.699672623149783e-04	0.000000e+00
2.699772863618619e-04	0.000000e+00
2.699877361593376e-04	0.000000e+00
2.700018017551186e-04	0.000000e+00
2.700179539968598e-04	0.000000e+00
2.700418257887689e-04	0.000000e+00
2.700569078534255e-04	0.000000e+00
2.700720972714050e-04	0.000000e+00
2.700846261888187e-04	0.000000e+00
2.700898880345813e-04	0.000000e+00
2.700921518116611e-04	0.000000e+00
2.700932744676426e-04	0.000000e+00
2.700941776229964e-04	0.000000e+00
2.700951020161505e-04	0.000000e+00
2.700966412743951e-04	0.000000e+00
2.700985914617952e-04	0.000000e+00
2.701006382789164e-04	0.000000e+00
2.701037839899768e-04	0.000000e+00
2.701067467763378e-04	0.000000e+00
2.701111789648319e-04	0.000000e+00
2.701165144917793e-04	0.000000e+00
2.701221187851848e-04	0.000000e+00
2.701317665311176e-04	0.000000e+00
2.701447953935502e-04	0.000000e+00
2.701572123371818e-04	0.000000e+00
2.701701481736048e-04	0.000000e+00
2.701848721241681e-04	0.000000e+00
2.702004961529387e-04	0.000000e+00
2.702182502117627e-04	0.000000e+00
2.702357449626529e-04	0.000000e+00
2.702610700863283e-04	0.000000e+00
2.702836598653227e-04	0.000000e+00
2.703059784127303e-04	0.000000e+00
2.703336902663703e-04	0.000000e+00
2.703772871919066e-04	0.000000e+00
2.704309380565229e-04	0.000000e+00
2.705167907902303e-04	0.000000e+00
2.706215145584077e-04	0.000000e+00
