time	I(L1)
1.869862361013215e-03	6.424190e-01
1.869871384904336e-03	6.426152e-01
1.869884025661635e-03	6.428893e-01
1.869895989086491e-03	6.431477e-01
1.869905249410848e-03	6.433465e-01
1.869915793698726e-03	6.435708e-01
1.869923735277447e-03	6.437371e-01
1.869930530801692e-03	6.438754e-01
1.869938167385306e-03	6.440252e-01
1.869941141703733e-03	6.440813e-01
1.869944200864173e-03	6.441370e-01
1.869946502979994e-03	6.441779e-01
1.869948732369125e-03	6.442163e-01
1.869953191147386e-03	6.442903e-01
1.869960097733237e-03	6.443991e-01
1.869967604574902e-03	6.445081e-01
1.869978881644022e-03	6.446550e-01
1.869990309202828e-03	6.447824e-01
1.870007011081420e-03	6.449288e-01
1.870025936961348e-03	6.450343e-01
1.870051177292712e-03	6.450760e-01
1.870066989704852e-03	6.450208e-01
1.870082998078371e-03	6.448784e-01
1.870089871988145e-03	6.447865e-01
1.870094238590020e-03	6.447134e-01
1.870096779684445e-03	6.446662e-01
1.870098332569580e-03	6.446356e-01
1.870099192539427e-03	6.446182e-01
1.870099828355345e-03	6.446050e-01
1.870100574872720e-03	6.445893e-01
1.870101328010026e-03	6.445734e-01
1.870102502422407e-03	6.445483e-01
1.870104160232636e-03	6.445125e-01
1.870105909383752e-03	6.444745e-01
1.870108203327589e-03	6.444243e-01
1.870110862579760e-03	6.443658e-01
1.870114057848782e-03	6.442953e-01
1.870118742038197e-03	6.441915e-01
1.870124133377895e-03	6.440718e-01
1.870130082652801e-03	6.439392e-01
1.870141629377825e-03	6.436814e-01
1.870153874641580e-03	6.434075e-01
1.870166590949704e-03	6.431226e-01
1.870179523843593e-03	6.428326e-01
1.870194599382858e-03	6.424942e-01
1.870210449229197e-03	6.421383e-01
1.870227955065536e-03	6.417451e-01
1.870250073897506e-03	6.412482e-01
1.870280137134122e-03	6.405726e-01
1.870308533876684e-03	6.399345e-01
1.870339542364992e-03	6.392376e-01
1.870381937354358e-03	6.382851e-01
1.870437003699246e-03	6.370480e-01
1.870512205375550e-03	6.353590e-01
1.870616685833532e-03	6.330134e-01
1.870765121505070e-03	6.296828e-01
1.870986374348283e-03	6.247225e-01
1.871353694087651e-03	6.164988e-01
1.871930860368346e-03	6.036071e-01
1.873017194457261e-03	5.794460e-01
1.874970319457261e-03	5.362737e-01
1.876923444457261e-03	4.934025e-01
1.878047875000000e-03	4.688670e-01
1.878048875000000e-03	4.688453e-01
1.878050875000000e-03	4.688019e-01
1.878054874999999e-03	4.687150e-01
1.878060331857015e-03	4.685965e-01
1.878071245571047e-03	4.683596e-01
1.878093072999111e-03	4.678859e-01
1.878136727855239e-03	4.669386e-01
1.878224037567494e-03	4.650447e-01
1.878398656992005e-03	4.612600e-01
1.878747895841027e-03	4.537018e-01
1.879302522301957e-03	4.417151e-01
1.879303522301957e-03	4.416935e-01
1.879305522301956e-03	4.416504e-01
1.879309522301956e-03	4.415641e-01
1.879314672985848e-03	4.414530e-01
1.879324974353633e-03	4.412308e-01
1.879345577089203e-03	4.407864e-01
1.879386782560343e-03	4.398979e-01
1.879469193502622e-03	4.381216e-01
1.879634015387181e-03	4.345704e-01
1.879671356230883e-03	4.337662e-01
1.879746037918286e-03	4.321587e-01
1.879851636625193e-03	4.298863e-01
1.879852636625193e-03	4.298648e-01
1.879854636625192e-03	4.298218e-01
1.879858636625192e-03	4.297357e-01
1.879863822621561e-03	4.296242e-01
1.879874194614300e-03	4.294011e-01
1.879894938599777e-03	4.289550e-01
1.879936426570732e-03	4.280628e-01
1.879937426570732e-03	4.280413e-01
1.879939426570732e-03	4.279983e-01
1.879943426570731e-03	4.279123e-01
1.879948642559528e-03	4.278002e-01
1.879959074537121e-03	4.275759e-01
1.879979938492307e-03	4.271274e-01
1.879980938492307e-03	4.271059e-01
1.879982938492307e-03	4.270629e-01
1.879986938492306e-03	4.269769e-01
1.879992181467780e-03	4.268642e-01
1.879993181467780e-03	4.268427e-01
1.879995181467780e-03	4.267997e-01
1.879997000000000e-03	4.267606e-01
1.879997362935559e-03	4.267528e-01
1.879998088806677e-03	4.267372e-01
1.879999258000904e-03	4.267121e-01
1.879999937260282e-03	4.266975e-01
1.880001000000000e-03	4.266746e-01
1.880001002326395e-03	4.266746e-01
1.880001006979183e-03	4.266745e-01
1.880001016284761e-03	4.266743e-01
1.880001030518540e-03	4.266740e-01
1.880001049502323e-03	4.266736e-01
1.880001087469888e-03	4.266728e-01
1.880001163405020e-03	4.266711e-01
1.880001277111023e-03	4.266687e-01
1.880001429731888e-03	4.266654e-01
1.880001619443834e-03	4.266613e-01
1.880001765759380e-03	4.266582e-01
1.880002000000000e-03	4.266531e-01
1.880002023424062e-03	4.266526e-01
1.880002070272186e-03	4.266516e-01
1.880002163968434e-03	4.266496e-01
1.880002351360930e-03	4.266456e-01
1.880002662208178e-03	4.266389e-01
1.880003002691569e-03	4.266316e-01
1.880003320352612e-03	4.266248e-01
1.880003660999770e-03	4.266174e-01
1.880004242011710e-03	4.266050e-01
1.880004815818629e-03	4.265926e-01
1.880005424569737e-03	4.265795e-01
1.880005948551298e-03	4.265683e-01
1.880006507100518e-03	4.265563e-01
1.880007149532370e-03	4.265425e-01
1.880008281781896e-03	4.265181e-01
1.880009591306631e-03	4.264900e-01
1.880011774099128e-03	4.264430e-01
1.880013387953323e-03	4.264084e-01
1.880014893533656e-03	4.263760e-01
1.880016660346745e-03	4.263380e-01
1.880017997760979e-03	4.263092e-01
1.880018958722357e-03	4.262885e-01
1.880019652645154e-03	4.262736e-01
1.880020448762880e-03	4.262565e-01
1.880021381621589e-03	4.262365e-01
1.880022175117379e-03	4.262194e-01
1.880022881401649e-03	4.262042e-01
1.880023760974909e-03	4.261853e-01
1.880024684058144e-03	4.261654e-01
1.880025707635874e-03	4.261434e-01
1.880026893448032e-03	4.261179e-01
1.880029265072347e-03	4.260669e-01
1.880032979799911e-03	4.259871e-01
1.880038979313685e-03	4.258581e-01
1.880042728759994e-03	4.257778e-01
1.880045865750410e-03	4.257109e-01
1.880050268263152e-03	4.256186e-01
1.880054518545418e-03	4.255328e-01
1.880055349776723e-03	4.255187e-01
1.880055908687006e-03	4.255111e-01
1.880056119414070e-03	4.255084e-01
1.880056324950247e-03	4.255056e-01
1.880056429528961e-03	4.255042e-01
1.880056493098428e-03	4.255033e-01
1.880056533176714e-03	4.255028e-01
1.880056563086312e-03	4.255024e-01
1.880056589720839e-03	4.255020e-01
1.880056617209913e-03	4.255016e-01
1.880056647160989e-03	4.255012e-01
1.880056687424654e-03	4.255007e-01
1.880056745804672e-03	4.254999e-01
1.880056840939830e-03	4.254986e-01
1.880057007833964e-03	4.254964e-01
1.880057319120103e-03	4.254923e-01
1.880057860824550e-03	4.254854e-01
1.880058944233444e-03	4.254721e-01
1.880060741576935e-03	4.254517e-01
1.880064336263916e-03	4.254178e-01
1.880071525637880e-03	4.253714e-01
1.880083067217833e-03	4.253443e-01
1.880099489760928e-03	4.253782e-01
1.880117059239890e-03	4.254861e-01
1.880133546526311e-03	4.256529e-01
1.880155910974272e-03	4.259754e-01
1.880186034066573e-03	4.265194e-01
1.880193574004531e-03	4.266759e-01
1.880201080712696e-03	4.268424e-01
1.880204888951422e-03	4.269275e-01
1.880208826876405e-03	4.270158e-01
1.880211819062583e-03	4.270831e-01
1.880215000614645e-03	4.271547e-01
1.880218066854681e-03	4.272238e-01
1.880221057238451e-03	4.272913e-01
1.880224415097882e-03	4.273671e-01
1.880227819407719e-03	4.274440e-01
1.880231826529927e-03	4.275346e-01
1.880236199887047e-03	4.276336e-01
1.880241534853378e-03	4.277544e-01
1.880247565461464e-03	4.278910e-01
1.880255391224407e-03	4.280685e-01
1.880264612977517e-03	4.282777e-01
1.880278964653050e-03	4.286035e-01
1.880298295530339e-03	4.290427e-01
1.880336957284917e-03	4.299217e-01
1.880372735932031e-03	4.307354e-01
1.880417856980548e-03	4.317620e-01
1.880466693724755e-03	4.328733e-01
1.880540009350310e-03	4.345415e-01
1.880617168768423e-03	4.362969e-01
1.880728891053919e-03	4.388380e-01
1.880864261386681e-03	4.419154e-01
1.881057770740113e-03	4.463116e-01
1.881319035219875e-03	4.522408e-01
1.881787571885747e-03	4.628561e-01
1.882510524346159e-03	4.791864e-01
1.883956429266982e-03	5.116882e-01
1.885909554266982e-03	5.553000e-01
1.887862679266982e-03	5.986504e-01
1.887863679266982e-03	5.986725e-01
1.887865679266981e-03	5.987166e-01
1.887869679266981e-03	5.988048e-01
1.887873384386088e-03	5.988864e-01
1.887880794624300e-03	5.990498e-01
1.887891758114711e-03	5.992915e-01
1.887911342888963e-03	5.997232e-01
1.887950512437466e-03	6.005863e-01
1.888028851534471e-03	6.023121e-01
1.888185529728482e-03	6.057612e-01
1.888498886116503e-03	6.126496e-01
1.889125598892546e-03	6.264082e-01
1.889126598892546e-03	6.264302e-01
1.889128598892546e-03	6.264740e-01
1.889132598892545e-03	6.265616e-01
1.889137198395669e-03	6.266624e-01
1.889146397401918e-03	6.268640e-01
1.889162261620964e-03	6.272115e-01
1.889193990059057e-03	6.279066e-01
1.889257446935243e-03	6.292962e-01
1.889384360687615e-03	6.320741e-01
1.889548172495257e-03	6.356581e-01
1.889549172495256e-03	6.356800e-01
1.889551172495256e-03	6.357237e-01
1.889555172495256e-03	6.358112e-01
1.889560502803837e-03	6.359277e-01
1.889571163420999e-03	6.361608e-01
1.889591627429525e-03	6.366082e-01
1.889632555446576e-03	6.375028e-01
1.889714411480679e-03	6.392916e-01
1.889715411480679e-03	6.393135e-01
1.889717411480678e-03	6.393572e-01
1.889721411480678e-03	6.394446e-01
1.889727316491271e-03	6.395736e-01
1.889739126512456e-03	6.398316e-01
1.889762746554827e-03	6.403476e-01
1.889763746554827e-03	6.403694e-01
1.889765746554827e-03	6.404131e-01
1.889769746554827e-03	6.405005e-01
1.889776079919384e-03	6.406388e-01
1.889788746648498e-03	6.409155e-01
1.889789746648498e-03	6.409373e-01
1.889791746648497e-03	6.409810e-01
1.889795746648497e-03	6.410683e-01
1.889796746648497e-03	6.410902e-01
1.889798746648497e-03	6.411339e-01
1.889799746648497e-03	6.411557e-01
1.889800000000000e-03	6.411613e-01
1.889800506703007e-03	6.411723e-01
1.889800986593986e-03	6.411828e-01
1.889801040218041e-03	6.411840e-01
1.889801147466151e-03	6.411863e-01
1.889801361962370e-03	6.411910e-01
1.889801571007561e-03	6.411955e-01
1.889801581909618e-03	6.411958e-01
1.889801603713732e-03	6.411963e-01
1.889801647321960e-03	6.411972e-01
1.889801734538417e-03	6.411991e-01
1.889801825567087e-03	6.412011e-01
1.889802000000000e-03	6.412050e-01
1.889802017443291e-03	6.412053e-01
1.889802052329874e-03	6.412061e-01
1.889802122103039e-03	6.412076e-01
1.889802261649369e-03	6.412106e-01
1.889802540742029e-03	6.412168e-01
1.889803000000000e-03	6.412268e-01
1.889803045925797e-03	6.412278e-01
1.889803137777391e-03	6.412297e-01
1.889803321480580e-03	6.412338e-01
1.889803688886956e-03	6.412418e-01
1.889804191811823e-03	6.412528e-01
1.889804960667886e-03	6.412696e-01
1.889805597177258e-03	6.412835e-01
1.889805887311094e-03	6.412898e-01
1.889806075157770e-03	6.412939e-01
1.889806309350474e-03	6.412991e-01
1.889806454914732e-03	6.413022e-01
1.889806598499558e-03	6.413053e-01
1.889806770341221e-03	6.413091e-01
1.889806955016215e-03	6.413131e-01
1.889807223804652e-03	6.413190e-01
1.889807505109202e-03	6.413252e-01
1.889807954386319e-03	6.413350e-01
1.889808422646553e-03	6.413452e-01
1.889809352250650e-03	6.413655e-01
1.889810604844877e-03	6.413928e-01
1.889811643668510e-03	6.414155e-01
1.889812545589362e-03	6.414352e-01
1.889813390003482e-03	6.414537e-01
1.889814297892654e-03	6.414735e-01
1.889815307151200e-03	6.414955e-01
1.889817325668291e-03	6.415396e-01
1.889819782405606e-03	6.415933e-01
1.889823654758743e-03	6.416779e-01
1.889827878558348e-03	6.417701e-01
1.889833358265727e-03	6.418897e-01
1.889838899147894e-03	6.420106e-01
1.889846156136566e-03	6.421689e-01
1.889853732883678e-03	6.423340e-01
1.889863583416504e-03	6.425484e-01
1.889872546430253e-03	6.427432e-01
1.889885328926021e-03	6.430203e-01
1.889897496957188e-03	6.432828e-01
1.889908590270733e-03	6.435205e-01
1.889919598583594e-03	6.437534e-01
1.889927257770093e-03	6.439119e-01
1.889934524354653e-03	6.440576e-01
1.889938413640677e-03	6.441329e-01
1.889941404858058e-03	6.441886e-01
1.889944234256013e-03	6.442398e-01
1.889948732758113e-03	6.443182e-01
1.889953978263036e-03	6.444053e-01
1.889961508964674e-03	6.445225e-01
1.889970011556651e-03	6.446437e-01
1.889980880506695e-03	6.447812e-01
1.889993780219140e-03	6.449189e-01
1.890010750191041e-03	6.450559e-01
1.890032986541695e-03	6.451632e-01
1.890053458526431e-03	6.451796e-01
1.890068972304869e-03	6.451105e-01
1.890085017387331e-03	6.449546e-01
1.890091695293193e-03	6.448595e-01
1.890095940908783e-03	6.447848e-01
1.890098226596382e-03	6.447407e-01
1.890099453555282e-03	6.447158e-01
1.890100188290900e-03	6.447005e-01
1.890101027165105e-03	6.446828e-01
1.890101871159129e-03	6.446648e-01
1.890103467472492e-03	6.446306e-01
1.890105219217500e-03	6.445926e-01
1.890107421815307e-03	6.445445e-01
1.890109971156384e-03	6.444885e-01
1.890112927878694e-03	6.444233e-01
1.890116940214639e-03	6.443345e-01
1.890122150289072e-03	6.442189e-01
1.890127833717558e-03	6.440923e-01
1.890136251875378e-03	6.439046e-01
1.890146381602565e-03	6.436781e-01
1.890158244982625e-03	6.434126e-01
1.890170852417178e-03	6.431300e-01
1.890184863615413e-03	6.428156e-01
1.890200111895897e-03	6.424733e-01
1.890216641331560e-03	6.421021e-01
1.890236923856084e-03	6.416465e-01
1.890262185806819e-03	6.410788e-01
1.890291298870044e-03	6.404245e-01
1.890322088649860e-03	6.397325e-01
1.890358832445737e-03	6.389068e-01
1.890405693480569e-03	6.378539e-01
1.890468653235296e-03	6.364396e-01
1.890556341524104e-03	6.344703e-01
1.890679640161418e-03	6.317027e-01
1.890861674742240e-03	6.276193e-01
1.891148781273617e-03	6.211860e-01
1.891606732458750e-03	6.109425e-01
1.892374866038691e-03	5.938159e-01
1.893911133198573e-03	5.597380e-01
1.895864258198573e-03	5.167156e-01
1.897817383198573e-03	4.739754e-01
1.898047875000000e-03	4.689593e-01
1.898508858602854e-03	4.589667e-01
1.899079032794293e-03	4.466267e-01
1.899080032794293e-03	4.466051e-01
1.899082032794293e-03	4.465619e-01
1.899086032794292e-03	4.464755e-01
1.899091251722482e-03	4.463628e-01
1.899101689578862e-03	4.461374e-01
1.899122565291622e-03	4.456866e-01
1.899164316717143e-03	4.447852e-01
1.899247819568183e-03	4.429831e-01
1.899414825270263e-03	4.393815e-01
1.899666988595839e-03	4.339469e-01
1.899667988595839e-03	4.339253e-01
1.899669988595839e-03	4.338823e-01
1.899673988595838e-03	4.337961e-01
1.899679828509884e-03	4.336704e-01
1.899691508337974e-03	4.334189e-01
1.899714867994155e-03	4.329160e-01
1.899761587306516e-03	4.319105e-01
1.899855025931239e-03	4.298998e-01
1.899856025931239e-03	4.298783e-01
1.899858025931239e-03	4.298352e-01
1.899862025931238e-03	4.297492e-01
1.899867672585139e-03	4.296277e-01
1.899878965892940e-03	4.293848e-01
1.899901552508542e-03	4.288990e-01
1.899946725739745e-03	4.279276e-01
1.899947725739745e-03	4.279061e-01
1.899949725739745e-03	4.278631e-01
1.899953725739744e-03	4.277771e-01
1.899959227321242e-03	4.276588e-01
1.899970230484237e-03	4.274222e-01
1.899978993674010e-03	4.272338e-01
1.899983473620455e-03	4.271375e-01
1.899992433513344e-03	4.269449e-01
1.899993433513344e-03	4.269234e-01
1.899995433513344e-03	4.268804e-01
1.899997000000000e-03	4.268467e-01
1.899997867026686e-03	4.268281e-01
1.899999265946629e-03	4.267980e-01
1.900000000000000e-03	4.267823e-01
1.900001000000000e-03	4.267608e-01
1.900001002198799e-03	4.267607e-01
1.900001006596395e-03	4.267606e-01
1.900001015391589e-03	4.267604e-01
1.900001023721860e-03	4.267603e-01
1.900001035853851e-03	4.267600e-01
1.900001060117832e-03	4.267595e-01
1.900001108645794e-03	4.267584e-01
1.900001205701718e-03	4.267563e-01
1.900001329871224e-03	4.267537e-01
1.900001501307445e-03	4.267500e-01
1.900001703580991e-03	4.267456e-01
1.900001742879616e-03	4.267448e-01
1.900001842805501e-03	4.267426e-01
1.900001914685456e-03	4.267411e-01
1.900002000000000e-03	4.267392e-01
1.900002028242075e-03	4.267386e-01
1.900002065898176e-03	4.267378e-01
1.900002141210377e-03	4.267362e-01
1.900002291834779e-03	4.267330e-01
1.900002593083582e-03	4.267265e-01
1.900002934798733e-03	4.267192e-01
1.900003261617068e-03	4.267121e-01
1.900003581304061e-03	4.267053e-01
1.900004093189013e-03	4.266943e-01
1.900004757457332e-03	4.266800e-01
1.900005331064352e-03	4.266677e-01
1.900005919249643e-03	4.266550e-01
1.900006514677397e-03	4.266422e-01
1.900007115287269e-03	4.266293e-01
1.900008230447922e-03	4.266053e-01
1.900009567436570e-03	4.265766e-01
1.900011739490605e-03	4.265299e-01
1.900013335864820e-03	4.264956e-01
1.900014839661470e-03	4.264632e-01
1.900016613703919e-03	4.264251e-01
1.900017969629382e-03	4.263959e-01
1.900018939786864e-03	4.263750e-01
1.900019635622940e-03	4.263601e-01
1.900020438534313e-03	4.263428e-01
1.900021354286481e-03	4.263231e-01
1.900022137238365e-03	4.263063e-01
1.900022836482039e-03	4.262912e-01
1.900023721872266e-03	4.262722e-01
1.900024688020043e-03	4.262514e-01
1.900025708814845e-03	4.262295e-01
1.900026883832314e-03	4.262042e-01
1.900029233867253e-03	4.261537e-01
1.900033002994731e-03	4.260726e-01
1.900038916752023e-03	4.259455e-01
1.900042649435002e-03	4.258655e-01
1.900045776390183e-03	4.257989e-01
1.900050191182821e-03	4.257061e-01
1.900054407809067e-03	4.256206e-01
1.900055262204638e-03	4.256058e-01
1.900055880824139e-03	4.255971e-01
1.900056075773389e-03	4.255945e-01
1.900056266233249e-03	4.255919e-01
1.900056358741677e-03	4.255906e-01
1.900056420831819e-03	4.255897e-01
1.900056461814196e-03	4.255892e-01
1.900056494640075e-03	4.255887e-01
1.900056525308998e-03	4.255883e-01
1.900056556596621e-03	4.255879e-01
1.900056592168185e-03	4.255874e-01
1.900056638631412e-03	4.255868e-01
1.900056704591863e-03	4.255859e-01
1.900056808255549e-03	4.255845e-01
1.900056980235858e-03	4.255822e-01
1.900057280511433e-03	4.255783e-01
1.900057811304035e-03	4.255714e-01
1.900058836445585e-03	4.255588e-01
1.900060661352788e-03	4.255380e-01
1.900064311167194e-03	4.255034e-01
1.900071610796006e-03	4.254559e-01
1.900082585706204e-03	4.254288e-01
1.900098662908971e-03	4.254599e-01
1.900116384790017e-03	4.255657e-01
1.900132702841024e-03	4.257278e-01
1.900154859956546e-03	4.260432e-01
1.900184567534166e-03	4.265749e-01
1.900192635682895e-03	4.267416e-01
1.900200719742301e-03	4.269206e-01
1.900204505980418e-03	4.270051e-01
1.900208571926324e-03	4.270964e-01
1.900211726940119e-03	4.271673e-01
1.900215147070712e-03	4.272443e-01
1.900218595263561e-03	4.273220e-01
1.900221941016186e-03	4.273975e-01
1.900225874386115e-03	4.274863e-01
1.900229815917519e-03	4.275754e-01
1.900234611497045e-03	4.276839e-01
1.900239757335368e-03	4.278004e-01
1.900246197580635e-03	4.279462e-01
1.900253826696015e-03	4.281192e-01
1.900264927185937e-03	4.283710e-01
1.900279939416337e-03	4.287118e-01
1.900309617796598e-03	4.293862e-01
1.900346177512689e-03	4.302174e-01
1.900384953875023e-03	4.310994e-01
1.900428594294158e-03	4.320922e-01
1.900486031176198e-03	4.333991e-01
1.900556705685074e-03	4.350070e-01
1.900643856338946e-03	4.369895e-01
1.900761696934665e-03	4.396692e-01
1.900905632557814e-03	4.429407e-01
1.901119475081038e-03	4.477973e-01
1.901415144850917e-03	4.545046e-01
1.901910490387311e-03	4.657187e-01
1.902901181460100e-03	4.880595e-01
1.904854306460100e-03	5.318492e-01
1.906807431460100e-03	5.753524e-01
1.907848875000000e-03	5.984195e-01
1.907849875000000e-03	5.984416e-01
1.907851875000000e-03	5.984857e-01
1.907855313359584e-03	5.985615e-01
1.907858819006295e-03	5.986388e-01
1.907865830299716e-03	5.987933e-01
1.907876144030635e-03	5.990207e-01
1.907895366216628e-03	5.994444e-01
1.907933810588615e-03	6.002916e-01
1.908010699332590e-03	6.019854e-01
1.908164476820538e-03	6.053707e-01
1.908472031796434e-03	6.121320e-01
1.909087141748226e-03	6.256369e-01
1.909088141748226e-03	6.256588e-01
1.909090141748226e-03	6.257026e-01
1.909094141748225e-03	6.257903e-01
1.909098332310397e-03	6.258821e-01
1.909106713434741e-03	6.260657e-01
1.909121834055494e-03	6.263971e-01
1.909152075296999e-03	6.270596e-01
1.909212557780010e-03	6.283842e-01
1.909333522746032e-03	6.310321e-01
1.909575452678076e-03	6.363251e-01
1.909576452678075e-03	6.363470e-01
1.909578452678075e-03	6.363907e-01
1.909582452678075e-03	6.364781e-01
1.909587218993261e-03	6.365823e-01
1.909596751623632e-03	6.367907e-01
1.909615553634487e-03	6.372017e-01
1.909653157656199e-03	6.380235e-01
1.909728365699621e-03	6.396668e-01
1.909729365699621e-03	6.396887e-01
1.909731365699621e-03	6.397324e-01
1.909735365699621e-03	6.398197e-01
1.909740559049833e-03	6.399332e-01
1.909750945750257e-03	6.401601e-01
1.909771719151104e-03	6.406138e-01
1.909772719151104e-03	6.406356e-01
1.909774719151104e-03	6.406793e-01
1.909778719151103e-03	6.407667e-01
1.909784222294907e-03	6.408868e-01
1.909790993712393e-03	6.410347e-01
1.909791993712392e-03	6.410566e-01
1.909793993712392e-03	6.411002e-01
1.909797993712392e-03	6.411876e-01
1.909798993712392e-03	6.412094e-01
1.909800000000000e-03	6.412314e-01
1.909801000000000e-03	6.412532e-01
1.909802000000000e-03	6.412751e-01
1.909802100000000e-03	6.412773e-01
1.909802300000000e-03	6.412817e-01
1.909802600000000e-03	6.412882e-01
1.909803000000000e-03	6.412969e-01
1.909803040000000e-03	6.412978e-01
1.909803120000000e-03	6.412995e-01
1.909803280000000e-03	6.413031e-01
1.909803600000000e-03	6.413100e-01
1.909804087672752e-03	6.413207e-01
1.909804790775487e-03	6.413360e-01
1.909805710565184e-03	6.413561e-01
1.909806020123070e-03	6.413629e-01
1.909806206160001e-03	6.413670e-01
1.909806416799362e-03	6.413715e-01
1.909806575375402e-03	6.413750e-01
1.909806732509592e-03	6.413785e-01
1.909806942564249e-03	6.413830e-01
1.909807163158755e-03	6.413878e-01
1.909807513613569e-03	6.413955e-01
1.909807845569377e-03	6.414027e-01
1.909808438212907e-03	6.414157e-01
1.909809085842228e-03	6.414298e-01
1.909810304357964e-03	6.414564e-01
1.909811351480804e-03	6.414793e-01
1.909812235794584e-03	6.414986e-01
1.909813315751089e-03	6.415222e-01
1.909814307767599e-03	6.415439e-01
1.909815292294908e-03	6.415654e-01
1.909817056748109e-03	6.416039e-01
1.909820088123064e-03	6.416701e-01
1.909824051618442e-03	6.417567e-01
1.909828287316503e-03	6.418492e-01
1.909833853256123e-03	6.419706e-01
1.909839465379954e-03	6.420931e-01
1.909846823620528e-03	6.422536e-01
1.909854541818298e-03	6.424217e-01
1.909864339704930e-03	6.426350e-01
1.909873398521454e-03	6.428318e-01
1.909885400597472e-03	6.430919e-01
1.909896203119766e-03	6.433252e-01
1.909905025878066e-03	6.435145e-01
1.909916394925152e-03	6.437561e-01
1.909924484956701e-03	6.439252e-01
1.909931328897484e-03	6.440639e-01
1.909938921207875e-03	6.442122e-01
1.909941431050357e-03	6.442593e-01
1.909944317653355e-03	6.443117e-01
1.909946274862092e-03	6.443465e-01
1.909948195970869e-03	6.443797e-01
1.909952038188425e-03	6.444442e-01
1.909957776230287e-03	6.445365e-01
1.909963252613783e-03	6.446193e-01
1.909971545469140e-03	6.447356e-01
1.909979709856876e-03	6.448385e-01
1.909993023266292e-03	6.449839e-01
1.910005031978859e-03	6.450891e-01
1.910024352826776e-03	6.452043e-01
1.910045031527932e-03	6.452597e-01
1.910060272197673e-03	6.452330e-01
1.910076404348991e-03	6.451175e-01
1.910090568502138e-03	6.449438e-01
1.910096071215235e-03	6.448525e-01
1.910099311714898e-03	6.447895e-01
1.910100528230153e-03	6.447645e-01
1.910101467576557e-03	6.447446e-01
1.910102446660235e-03	6.447237e-01
1.910104048090583e-03	6.446891e-01
1.910106178400015e-03	6.446428e-01
1.910108436929884e-03	6.445934e-01
1.910111199015176e-03	6.445326e-01
1.910114379924178e-03	6.444623e-01
1.910119472036425e-03	6.443495e-01
1.910125290251327e-03	6.442201e-01
1.910131436355020e-03	6.440831e-01
1.910143728562405e-03	6.438085e-01
1.910155067494722e-03	6.435547e-01
1.910168523479662e-03	6.432532e-01
1.910181141732590e-03	6.429702e-01
1.910197006864416e-03	6.426141e-01
1.910212484183676e-03	6.422665e-01
1.910230714811246e-03	6.418569e-01
1.910249689764585e-03	6.414305e-01
1.910275065717005e-03	6.408602e-01
1.910300710628470e-03	6.402838e-01
1.910324172710516e-03	6.397564e-01
1.910357916956129e-03	6.389981e-01
1.910408642489610e-03	6.378583e-01
1.910468532143972e-03	6.365128e-01
1.910576267987568e-03	6.340933e-01
1.910693116734029e-03	6.314703e-01
1.910882916297494e-03	6.272125e-01
1.911098560255516e-03	6.223797e-01
1.911529848171560e-03	6.127294e-01
1.912241025711588e-03	5.968629e-01
1.913663380791644e-03	5.652849e-01
1.915616505791644e-03	5.222160e-01
1.917569630791644e-03	4.794351e-01
1.918047875000000e-03	4.690266e-01
1.919004363416713e-03	4.482960e-01
1.919005363416713e-03	4.482743e-01
1.919007363416713e-03	4.482311e-01
1.919011363416713e-03	4.481447e-01
1.919016463194161e-03	4.480345e-01
1.919026130845523e-03	4.478256e-01
1.919045466148247e-03	4.474079e-01
1.919079208100026e-03	4.466791e-01
1.919146309190060e-03	4.452301e-01
1.919280511370127e-03	4.423340e-01
1.919548915730260e-03	4.365454e-01
1.919549915730260e-03	4.365239e-01
1.919551915730260e-03	4.364808e-01
1.919555915730260e-03	4.363946e-01
1.919560374575691e-03	4.362985e-01
1.919569292266556e-03	4.361064e-01
1.919587127648284e-03	4.357221e-01
1.919619704500628e-03	4.350204e-01
1.919684858205315e-03	4.336174e-01
1.919815165614688e-03	4.308122e-01
1.919816165614688e-03	4.307907e-01
1.919818165614688e-03	4.307477e-01
1.919822165614688e-03	4.306616e-01
1.919826777853326e-03	4.305623e-01
1.919836002330603e-03	4.303639e-01
1.919854451285157e-03	4.299670e-01
1.919890682502894e-03	4.291876e-01
1.919928537564526e-03	4.283734e-01
1.919929537564526e-03	4.283518e-01
1.919931537564526e-03	4.283088e-01
1.919935537564525e-03	4.282228e-01
1.919940292739721e-03	4.281206e-01
1.919949803090111e-03	4.279161e-01
1.919968823790892e-03	4.275071e-01
1.919969823790892e-03	4.274856e-01
1.919971823790892e-03	4.274426e-01
1.919975823790891e-03	4.273566e-01
1.919980709390770e-03	4.272515e-01
1.919990480590526e-03	4.270415e-01
1.919991480590526e-03	4.270200e-01
1.919993480590526e-03	4.269770e-01
1.919997000000001e-03	4.269013e-01
1.919998000000000e-03	4.268798e-01
1.919999000000000e-03	4.268583e-01
1.920000000000000e-03	4.268368e-01
1.920001000000000e-03	4.268153e-01
1.920001002199413e-03	4.268153e-01
1.920001006598240e-03	4.268152e-01
1.920001015395893e-03	4.268150e-01
1.920001025896655e-03	4.268148e-01
1.920001043868858e-03	4.268144e-01
1.920001079813263e-03	4.268136e-01
1.920001151702073e-03	4.268121e-01
1.920001268275690e-03	4.268095e-01
1.920001413778932e-03	4.268064e-01
