time,Vvrain,Vvgate,Vn004,-IR1,IM1
2.398329457351791e-05,5.090910e+01,4.754095e-01,0.000000e+00,-2.620837e-06,7.461779e-08
2.398329691726789e-05,5.090910e+01,4.754095e-01,0.000000e+00,-2.620834e-06,7.461332e-08
2.398330004226793e-05,5.090910e+01,4.754094e-01,0.000000e+00,-2.620831e-06,7.461336e-08
2.398330629226791e-05,5.090910e+01,4.754094e-01,0.000000e+00,-2.620824e-06,7.460959e-08
2.398331879226786e-05,5.090910e+01,4.754092e-01,0.000000e+00,-2.620810e-06,7.460236e-08
2.398359847976801e-05,5.090910e+01,4.754063e-01,0.000000e+00,-2.620495e-06,7.443864e-08
2.398360082351799e-05,5.090910e+01,4.754063e-01,0.000000e+00,-2.620493e-06,7.443816e-08
2.398360394851803e-05,5.090910e+01,4.754063e-01,0.000000e+00,-2.620489e-06,7.443435e-08
2.398360629226801e-05,5.090910e+01,4.754063e-01,0.000000e+00,-2.620486e-06,7.443224e-08
2.398360941726805e-05,5.090910e+01,4.754062e-01,0.000000e+00,-2.620483e-06,7.443196e-08
2.398365316726798e-05,5.090910e+01,4.754058e-01,0.000000e+00,-2.620434e-06,7.440597e-08
2.398619847976857e-05,5.090908e+01,4.753793e-01,0.000000e+00,-2.617574e-06,7.291138e-08
2.398620160476862e-05,5.090908e+01,4.753793e-01,0.000000e+00,-2.617570e-06,7.290951e-08
2.398620785476859e-05,5.090908e+01,4.753792e-01,0.000000e+00,-2.617563e-06,7.290501e-08
2.398622347976858e-05,5.090908e+01,4.753790e-01,0.000000e+00,-2.617545e-06,7.289666e-08
2.398622992508107e-05,5.090908e+01,4.753790e-01,0.000000e+00,-2.617538e-06,7.289876e-08
2.398623031570611e-05,5.090908e+01,4.753790e-01,0.000000e+00,-2.617538e-06,7.289928e-08
2.398623109695606e-05,5.090908e+01,4.753790e-01,0.000000e+00,-2.617537e-06,7.287039e-08
2.398623112137013e-05,5.090908e+01,4.753790e-01,0.000000e+00,-2.617537e-06,7.292565e-08
2.398623117019826e-05,5.090908e+01,4.753790e-01,0.000000e+00,-2.617537e-06,7.303201e-08
2.398623126785451e-05,5.090908e+01,4.753790e-01,0.000000e+00,-2.617537e-06,7.296845e-08
2.398623146316703e-05,5.090908e+01,4.753790e-01,0.000000e+00,-2.617536e-06,7.287930e-08
2.398623185379206e-05,5.090908e+01,4.753790e-01,0.000000e+00,-2.617536e-06,7.290549e-08
2.398623263504202e-05,5.090908e+01,4.753789e-01,0.000000e+00,-2.617535e-06,7.289182e-08
2.398623419754204e-05,5.090908e+01,4.753789e-01,0.000000e+00,-2.617533e-06,7.288544e-08
2.398623732254208e-05,5.090908e+01,4.753789e-01,0.000000e+00,-2.617530e-06,7.288891e-08
2.398624357254206e-05,5.090908e+01,4.753788e-01,0.000000e+00,-2.617523e-06,7.288494e-08
2.398625607254201e-05,5.090907e+01,4.753787e-01,0.000000e+00,-2.617509e-06,7.287673e-08
2.398673107254206e-05,5.090907e+01,4.753738e-01,0.000000e+00,-2.616976e-06,7.259822e-08
2.398673419754210e-05,5.090907e+01,4.753737e-01,0.000000e+00,-2.616972e-06,7.261242e-08
2.398673449051088e-05,5.090907e+01,4.753737e-01,0.000000e+00,-2.616972e-06,7.263387e-08
2.398673488113591e-05,5.090907e+01,4.753737e-01,0.000000e+00,-2.616971e-06,7.262364e-08
2.398673566238586e-05,5.090907e+01,4.753737e-01,0.000000e+00,-2.616971e-06,7.260219e-08
2.398673722488589e-05,5.090907e+01,4.753737e-01,0.000000e+00,-2.616969e-06,7.259091e-08
2.398674034988593e-05,5.090907e+01,4.753737e-01,0.000000e+00,-2.616965e-06,7.259164e-08
2.398674269363590e-05,5.090907e+01,4.753737e-01,0.000000e+00,-2.616963e-06,7.259133e-08
2.398674581863595e-05,5.090907e+01,4.753736e-01,0.000000e+00,-2.616959e-06,7.259020e-08
2.398674659988590e-05,5.090907e+01,4.753736e-01,0.000000e+00,-2.616958e-06,7.259015e-08
2.398674679519842e-05,5.090907e+01,4.753736e-01,0.000000e+00,-2.616958e-06,7.258841e-08
2.398674718582345e-05,5.090907e+01,4.753736e-01,0.000000e+00,-2.616958e-06,7.258472e-08
2.398674796707341e-05,5.090907e+01,4.753736e-01,0.000000e+00,-2.616957e-06,7.258385e-08
2.398674952957343e-05,5.090907e+01,4.753736e-01,0.000000e+00,-2.616955e-06,7.258293e-08
2.398675265457347e-05,5.090907e+01,4.753735e-01,0.000000e+00,-2.616951e-06,7.258325e-08
2.398675890457344e-05,5.090907e+01,4.753735e-01,0.000000e+00,-2.616944e-06,7.258170e-08
2.398682676171631e-05,5.090907e+01,4.753728e-01,0.000000e+00,-2.616868e-06,7.254181e-08
2.398689461885917e-05,5.090907e+01,4.753721e-01,0.000000e+00,-2.616792e-06,7.250194e-08
2.398696247600204e-05,5.090907e+01,4.753714e-01,0.000000e+00,-2.616716e-06,7.246210e-08
2.398703033314490e-05,5.090907e+01,4.753706e-01,0.000000e+00,-2.616640e-06,7.242228e-08
2.398709819028777e-05,5.090907e+01,4.753699e-01,0.000000e+00,-2.616564e-06,7.238248e-08
2.398716604743063e-05,5.090907e+01,4.753692e-01,0.000000e+00,-2.616488e-06,7.234270e-08
2.398723390457350e-05,5.090907e+01,4.753685e-01,0.000000e+00,-2.616411e-06,7.230295e-08
2.399276827957496e-05,5.090902e+01,4.753111e-01,0.000000e+00,-2.610213e-06,6.906281e-08
2.399319327957500e-05,5.090902e+01,4.753067e-01,0.000000e+00,-2.609738e-06,6.881513e-08
2.399323702957494e-05,5.090902e+01,4.753062e-01,0.000000e+00,-2.609689e-06,6.878901e-08
2.399328859207497e-05,5.090902e+01,4.753056e-01,0.000000e+00,-2.609631e-06,6.875934e-08
2.399329796707499e-05,5.090902e+01,4.753056e-01,0.000000e+00,-2.609621e-06,6.875450e-08
2.399333747600356e-05,5.090902e+01,4.753051e-01,0.000000e+00,-2.609577e-06,6.873106e-08
2.399337698493213e-05,5.090902e+01,4.753047e-01,0.000000e+00,-2.609532e-06,6.870769e-08
2.399341649386071e-05,5.090902e+01,4.753043e-01,0.000000e+00,-2.609488e-06,6.868439e-08
2.399345600278928e-05,5.090902e+01,4.753039e-01,0.000000e+00,-2.609444e-06,6.866116e-08
2.399349551171785e-05,5.090901e+01,4.753035e-01,0.000000e+00,-2.609400e-06,6.863800e-08
2.399353502064642e-05,5.090901e+01,4.753031e-01,0.000000e+00,-2.609356e-06,6.861491e-08
2.399357452957500e-05,5.090901e+01,4.753027e-01,0.000000e+00,-2.609312e-06,6.859189e-08
2.399357765457504e-05,5.090901e+01,4.753027e-01,0.000000e+00,-2.609308e-06,6.859022e-08
2.399357999832501e-05,5.090901e+01,4.753026e-01,0.000000e+00,-2.609306e-06,6.859229e-08
2.399358312332506e-05,5.090901e+01,4.753026e-01,0.000000e+00,-2.609302e-06,6.858907e-08
2.399358937332503e-05,5.090901e+01,4.753025e-01,0.000000e+00,-2.609295e-06,6.858350e-08
2.399409651618228e-05,5.090901e+01,4.752973e-01,0.000000e+00,-2.608729e-06,6.828744e-08
2.399460365903954e-05,5.090900e+01,4.752920e-01,0.000000e+00,-2.608162e-06,6.799146e-08
2.399511080189679e-05,5.090900e+01,4.752868e-01,0.000000e+00,-2.607596e-06,6.769556e-08
2.399561794475405e-05,5.090899e+01,4.752815e-01,0.000000e+00,-2.607030e-06,6.739974e-08
2.399612508761130e-05,5.090899e+01,4.752762e-01,0.000000e+00,-2.606464e-06,6.710399e-08
2.399663223046856e-05,5.090899e+01,4.752710e-01,0.000000e+00,-2.605899e-06,6.680833e-08
2.399713937332581e-05,5.090899e+01,4.752657e-01,0.000000e+00,-2.605333e-06,6.651274e-08
2.399715901618294e-05,5.090898e+01,4.752655e-01,0.000000e+00,-2.605311e-06,6.650152e-08
2.399717865904006e-05,5.090898e+01,4.752653e-01,0.000000e+00,-2.605289e-06,6.649017e-08
2.399719830189719e-05,5.090898e+01,4.752651e-01,0.000000e+00,-2.605267e-06,6.647869e-08
2.399721794475431e-05,5.090898e+01,4.752649e-01,0.000000e+00,-2.605245e-06,6.646708e-08
2.399723758761144e-05,5.090898e+01,4.752647e-01,0.000000e+00,-2.605224e-06,6.645534e-08
2.399725723046856e-05,5.090898e+01,4.752645e-01,0.000000e+00,-2.605202e-06,6.644347e-08
2.399727687332569e-05,5.090898e+01,4.752643e-01,0.000000e+00,-2.605180e-06,6.643148e-08
2.399728156082576e-05,5.090898e+01,4.752643e-01,0.000000e+00,-2.605175e-06,6.642732e-08
2.399730031082568e-05,5.090898e+01,4.752640e-01,0.000000e+00,-2.605154e-06,6.641930e-08
2.399737687332573e-05,5.090898e+01,4.752633e-01,0.000000e+00,-2.605068e-06,6.637509e-08
2.399738077957572e-05,5.090898e+01,4.752632e-01,0.000000e+00,-2.605064e-06,6.637119e-08
2.399738234207575e-05,5.090898e+01,4.752632e-01,0.000000e+00,-2.605062e-06,6.636822e-08
2.399738546707579e-05,5.090898e+01,4.752632e-01,0.000000e+00,-2.605059e-06,6.636930e-08
2.399739171707576e-05,5.090898e+01,4.752631e-01,0.000000e+00,-2.605052e-06,6.636766e-08
2.399753278850437e-05,5.090898e+01,4.752616e-01,0.000000e+00,-2.604895e-06,6.628477e-08
2.399767385993299e-05,5.090898e+01,4.752602e-01,0.000000e+00,-2.604737e-06,6.620205e-08
2.399781493136160e-05,5.090898e+01,4.752587e-01,0.000000e+00,-2.604580e-06,6.611950e-08
2.399795600279021e-05,5.090898e+01,4.752573e-01,0.000000e+00,-2.604423e-06,6.603713e-08
2.399809707421882e-05,5.090898e+01,4.752558e-01,0.000000e+00,-2.604266e-06,6.595493e-08
2.399823814564743e-05,5.090897e+01,4.752543e-01,0.000000e+00,-2.604109e-06,6.587290e-08
2.399837921707604e-05,5.090897e+01,4.752529e-01,0.000000e+00,-2.603952e-06,6.579105e-08
2.399992921707636e-05,5.090896e+01,4.752368e-01,0.000000e+00,-2.602226e-06,6.488962e-08
2.399994210770134e-05,5.090896e+01,4.752367e-01,0.000000e+00,-2.602211e-06,6.487547e-08
2.399994445145132e-05,5.090896e+01,4.752367e-01,0.000000e+00,-2.602209e-06,6.488126e-08
2.399996632645128e-05,5.090896e+01,4.752364e-01,0.000000e+00,-2.602185e-06,6.486910e-08
2.400001186216557e-05,5.090896e+01,4.752360e-01,0.000000e+00,-2.602134e-06,6.484191e-08
2.400005739787986e-05,5.090896e+01,4.752355e-01,0.000000e+00,-2.602083e-06,6.481491e-08
2.400010293359415e-05,5.090896e+01,4.752350e-01,0.000000e+00,-2.602033e-06,6.478809e-08
2.400014846930844e-05,5.090896e+01,4.752345e-01,0.000000e+00,-2.601982e-06,6.476146e-08
2.400019400502273e-05,5.090896e+01,4.752341e-01,0.000000e+00,-2.601931e-06,6.473500e-08
2.400023954073702e-05,5.090896e+01,4.752336e-01,0.000000e+00,-2.601881e-06,6.470873e-08
2.400028507645131e-05,5.090896e+01,4.752331e-01,0.000000e+00,-2.601830e-06,6.468264e-08
2.400168507645157e-05,5.090895e+01,4.752186e-01,0.000000e+00,-2.600273e-06,6.386932e-08
2.400169601395161e-05,5.090895e+01,4.752185e-01,0.000000e+00,-2.600261e-06,6.386311e-08
2.400171476395153e-05,5.090895e+01,4.752183e-01,0.000000e+00,-2.600240e-06,6.385181e-08
2.400248976395180e-05,5.090894e+01,4.752103e-01,0.000000e+00,-2.599379e-06,6.340244e-08
2.400250226395175e-05,5.090894e+01,4.752102e-01,0.000000e+00,-2.599365e-06,6.339317e-08
2.400250265457678e-05,5.090894e+01,4.752102e-01,0.000000e+00,-2.599365e-06,6.339436e-08
2.400250343582674e-05,5.090894e+01,4.752101e-01,0.000000e+00,-2.599364e-06,6.339784e-08
2.400250499832676e-05,5.090894e+01,4.752101e-01,0.000000e+00,-2.599362e-06,6.339745e-08
2.400250812332680e-05,5.090894e+01,4.752101e-01,0.000000e+00,-2.599359e-06,6.339313e-08
2.400250890457676e-05,5.090894e+01,4.752101e-01,0.000000e+00,-2.599358e-06,6.339274e-08
2.400250909988927e-05,5.090894e+01,4.752101e-01,0.000000e+00,-2.599357e-06,6.339486e-08
2.400250949051430e-05,5.090894e+01,4.752101e-01,0.000000e+00,-2.599357e-06,6.339897e-08
2.400250958817056e-05,5.090894e+01,4.752101e-01,0.000000e+00,-2.599357e-06,6.340458e-08
2.400250978348308e-05,5.090894e+01,4.752101e-01,0.000000e+00,-2.599357e-06,6.342141e-08
2.400251017410811e-05,5.090894e+01,4.752101e-01,0.000000e+00,-2.599356e-06,6.339931e-08
2.400251027176437e-05,5.090894e+01,4.752101e-01,0.000000e+00,-2.599356e-06,6.337592e-08
2.400251046707688e-05,5.090894e+01,4.752101e-01,0.000000e+00,-2.599356e-06,6.335012e-08
2.400251085770192e-05,5.090894e+01,4.752101e-01,0.000000e+00,-2.599356e-06,6.336928e-08
2.400251163895187e-05,5.090894e+01,4.752101e-01,0.000000e+00,-2.599355e-06,6.339052e-08
2.400251320145189e-05,5.090894e+01,4.752100e-01,0.000000e+00,-2.599353e-06,6.339127e-08
2.400251632645194e-05,5.090894e+01,4.752100e-01,0.000000e+00,-2.599350e-06,6.338838e-08
2.400252257645191e-05,5.090894e+01,4.752100e-01,0.000000e+00,-2.599342e-06,6.338396e-08
2.400253507645186e-05,5.090894e+01,4.752098e-01,0.000000e+00,-2.599329e-06,6.337599e-08
2.400384132645206e-05,5.090893e+01,4.751963e-01,0.000000e+00,-2.597878e-06,6.261862e-08
2.400549132645252e-05,5.090891e+01,4.751792e-01,0.000000e+00,-2.596048e-06,6.166245e-08
2.400550695145251e-05,5.090891e+01,4.751790e-01,0.000000e+00,-2.596030e-06,6.165353e-08
2.400551476395250e-05,5.090891e+01,4.751790e-01,0.000000e+00,-2.596022e-06,6.164833e-08
2.400551788895255e-05,5.090891e+01,4.751790e-01,0.000000e+00,-2.596018e-06,6.164617e-08
2.400552413895252e-05,5.090891e+01,4.751789e-01,0.000000e+00,-2.596011e-06,6.164307e-08
2.400552882645258e-05,5.090891e+01,4.751788e-01,0.000000e+00,-2.596006e-06,6.164036e-08
2.400554757645251e-05,5.090891e+01,4.751786e-01,0.000000e+00,-2.595985e-06,6.162975e-08
2.400566721930967e-05,5.090891e+01,4.751774e-01,0.000000e+00,-2.595853e-06,6.156045e-08
2.400578686216683e-05,5.090891e+01,4.751762e-01,0.000000e+00,-2.595720e-06,6.149117e-08
2.400590650502399e-05,5.090891e+01,4.751749e-01,0.000000e+00,-2.595588e-06,6.142191e-08
2.400602614788115e-05,5.090891e+01,4.751737e-01,0.000000e+00,-2.595455e-06,6.135266e-08
2.400614579073831e-05,5.090891e+01,4.751725e-01,0.000000e+00,-2.595322e-06,6.128344e-08
2.400626543359547e-05,5.090891e+01,4.751712e-01,0.000000e+00,-2.595190e-06,6.121424e-08
2.400638507645263e-05,5.090891e+01,4.751700e-01,0.000000e+00,-2.595057e-06,6.114505e-08
2.401243507645448e-05,5.090886e+01,4.751074e-01,0.000000e+00,-2.588366e-06,5.765116e-08
2.401253663895453e-05,5.090886e+01,4.751064e-01,0.000000e+00,-2.588254e-06,5.759055e-08
2.401254601395455e-05,5.090886e+01,4.751063e-01,0.000000e+00,-2.588244e-06,5.758686e-08
2.401592101395559e-05,5.090882e+01,4.750715e-01,0.000000e+00,-2.584523e-06,5.564475e-08
2.401602257645565e-05,5.090882e+01,4.750704e-01,0.000000e+00,-2.584411e-06,5.558862e-08
2.401602570145569e-05,5.090882e+01,4.750704e-01,0.000000e+00,-2.584407e-06,5.558629e-08
2.401602804520567e-05,5.090882e+01,4.750704e-01,0.000000e+00,-2.584405e-06,5.558314e-08
2.401603117020571e-05,5.090882e+01,4.750703e-01,0.000000e+00,-2.584401e-06,5.558098e-08
2.401603742020568e-05,5.090882e+01,4.750702e-01,0.000000e+00,-2.584394e-06,5.557763e-08
2.401604992020563e-05,5.090882e+01,4.750701e-01,0.000000e+00,-2.584381e-06,5.556814e-08
2.401605031083066e-05,5.090882e+01,4.750701e-01,0.000000e+00,-2.584380e-06,5.557775e-08
2.401605040848692e-05,5.090882e+01,4.750701e-01,0.000000e+00,-2.584380e-06,5.559169e-08
2.401605060379944e-05,5.090882e+01,4.750701e-01,0.000000e+00,-2.584380e-06,5.561042e-08
2.401605099442447e-05,5.090882e+01,4.750701e-01,0.000000e+00,-2.584380e-06,5.559393e-08
2.401605177567443e-05,5.090882e+01,4.750701e-01,0.000000e+00,-2.584379e-06,5.557791e-08
2.401605333817445e-05,5.090882e+01,4.750701e-01,0.000000e+00,-2.584377e-06,5.556885e-08
2.401605372879948e-05,5.090882e+01,4.750701e-01,0.000000e+00,-2.584376e-06,5.556545e-08
2.401605451004944e-05,5.090882e+01,4.750701e-01,0.000000e+00,-2.584376e-06,5.556257e-08
2.401605607254946e-05,5.090882e+01,4.750701e-01,0.000000e+00,-2.584374e-06,5.556246e-08
2.401605919754950e-05,5.090882e+01,4.750700e-01,0.000000e+00,-2.584371e-06,5.556402e-08
2.401606544754947e-05,5.090882e+01,4.750700e-01,0.000000e+00,-2.584364e-06,5.556185e-08
2.401607794754942e-05,5.090882e+01,4.750698e-01,0.000000e+00,-2.584350e-06,5.555418e-08
2.401625294754948e-05,5.090882e+01,4.750680e-01,0.000000e+00,-2.584157e-06,5.545400e-08
2.401832794755008e-05,5.090881e+01,4.750466e-01,0.000000e+00,-2.581874e-06,5.426224e-08
2.401842794755012e-05,5.090881e+01,4.750456e-01,0.000000e+00,-2.581764e-06,5.420606e-08
2.401843263505018e-05,5.090881e+01,4.750455e-01,0.000000e+00,-2.581759e-06,5.420105e-08
2.401843888505016e-05,5.090881e+01,4.750455e-01,0.000000e+00,-2.581752e-06,5.419714e-08
2.401845138505011e-05,5.090881e+01,4.750454e-01,0.000000e+00,-2.581738e-06,5.419139e-08
2.401848442076438e-05,5.090880e+01,4.750450e-01,0.000000e+00,-2.581702e-06,5.417251e-08
2.401851745647866e-05,5.090880e+01,4.750447e-01,0.000000e+00,-2.581666e-06,5.415362e-08
2.401855049219294e-05,5.090880e+01,4.750443e-01,0.000000e+00,-2.581630e-06,5.413471e-08
2.401858352790722e-05,5.090880e+01,4.750440e-01,0.000000e+00,-2.581593e-06,5.411578e-08
2.401861656362149e-05,5.090880e+01,4.750437e-01,0.000000e+00,-2.581557e-06,5.409684e-08
2.401864959933577e-05,5.090880e+01,4.750433e-01,0.000000e+00,-2.581520e-06,5.407788e-08
2.401868263505005e-05,5.090880e+01,4.750430e-01,0.000000e+00,-2.581484e-06,5.405890e-08
2.401871544755005e-05,5.090880e+01,4.750426e-01,0.000000e+00,-2.581448e-06,5.404242e-08
2.401871935380005e-05,5.090880e+01,4.750426e-01,0.000000e+00,-2.581444e-06,5.403794e-08
2.401872091630007e-05,5.090880e+01,4.750426e-01,0.000000e+00,-2.581442e-06,5.403628e-08
2.401872404130011e-05,5.090880e+01,4.750426e-01,0.000000e+00,-2.581439e-06,5.403272e-08
2.401872482255007e-05,5.090880e+01,4.750425e-01,0.000000e+00,-2.581438e-06,5.403247e-08
2.401872638505009e-05,5.090880e+01,4.750425e-01,0.000000e+00,-2.581436e-06,5.403452e-08
2.401872951005013e-05,5.090880e+01,4.750425e-01,0.000000e+00,-2.581432e-06,5.403357e-08
2.401873185380011e-05,5.090880e+01,4.750425e-01,0.000000e+00,-2.581430e-06,5.402881e-08
2.401873576005011e-05,5.090880e+01,4.750424e-01,0.000000e+00,-2.581426e-06,5.402887e-08
2.401873732255013e-05,5.090880e+01,4.750424e-01,0.000000e+00,-2.581424e-06,5.402850e-08
2.401874044755017e-05,5.090880e+01,4.750424e-01,0.000000e+00,-2.581421e-06,5.402642e-08
2.401874669755014e-05,5.090880e+01,4.750423e-01,0.000000e+00,-2.581414e-06,5.402246e-08
2.401875919755009e-05,5.090880e+01,4.750422e-01,0.000000e+00,-2.581400e-06,5.401473e-08
2.401913241183590e-05,5.090880e+01,4.750383e-01,0.000000e+00,-2.580990e-06,5.380071e-08
2.401950562612170e-05,5.090880e+01,4.750345e-01,0.000000e+00,-2.580580e-06,5.358673e-08
2.401987884040750e-05,5.090879e+01,4.750306e-01,0.000000e+00,-2.580170e-06,5.337279e-08
2.402025205469331e-05,5.090879e+01,4.750268e-01,0.000000e+00,-2.579760e-06,5.315889e-08
2.402062526897911e-05,5.090879e+01,4.750229e-01,0.000000e+00,-2.579350e-06,5.294502e-08
2.402099848326491e-05,5.090878e+01,4.750191e-01,0.000000e+00,-2.578940e-06,5.273119e-08
2.402137169755071e-05,5.090878e+01,4.750153e-01,0.000000e+00,-2.578530e-06,5.251740e-08
2.402161544755072e-05,5.090878e+01,4.750127e-01,0.000000e+00,-2.578263e-06,5.237792e-08
2.402162794755067e-05,5.090878e+01,4.750126e-01,0.000000e+00,-2.578249e-06,5.237254e-08
2.402162833817570e-05,5.090878e+01,4.750126e-01,0.000000e+00,-2.578249e-06,5.237170e-08
2.402162911942566e-05,5.090878e+01,4.750126e-01,0.000000e+00,-2.578248e-06,5.236883e-08
2.402163068192568e-05,5.090878e+01,4.750126e-01,0.000000e+00,-2.578246e-06,5.236677e-08
2.402164005692569e-05,5.090878e+01,4.750125e-01,0.000000e+00,-2.578236e-06,5.236508e-08
2.402165255692564e-05,5.090878e+01,4.750124e-01,0.000000e+00,-2.578222e-06,5.235843e-08
2.402165372880063e-05,5.090878e+01,4.750123e-01,0.000000e+00,-2.578221e-06,5.235338e-08
2.402165529130065e-05,5.090878e+01,4.750123e-01,0.000000e+00,-2.578219e-06,5.235436e-08
2.402165841630069e-05,5.090878e+01,4.750123e-01,0.000000e+00,-2.578216e-06,5.235422e-08
2.402166076005067e-05,5.090878e+01,4.750123e-01,0.000000e+00,-2.578213e-06,5.234772e-08
2.402166193192566e-05,5.090878e+01,4.750122e-01,0.000000e+00,-2.578212e-06,5.235535e-08
2.402166349442568e-05,5.090878e+01,4.750122e-01,0.000000e+00,-2.578210e-06,5.235362e-08
2.402166661942572e-05,5.090878e+01,4.750122e-01,0.000000e+00,-2.578207e-06,5.234704e-08
2.402167286942570e-05,5.090878e+01,4.750122e-01,0.000000e+00,-2.578200e-06,5.234374e-08
2.402345255692626e-05,5.090876e+01,4.749938e-01,0.000000e+00,-2.576249e-06,5.132561e-08
2.402345836049767e-05,5.090876e+01,4.749938e-01,0.000000e+00,-2.576242e-06,5.132271e-08
2.402346416406908e-05,5.090876e+01,4.749937e-01,0.000000e+00,-2.576236e-06,5.131972e-08
2.402346996764049e-05,5.090876e+01,4.749936e-01,0.000000e+00,-2.576229e-06,5.131664e-08
2.402347577121191e-05,5.090876e+01,4.749936e-01,0.000000e+00,-2.576223e-06,5.131346e-08
2.402348157478332e-05,5.090876e+01,4.749935e-01,0.000000e+00,-2.576217e-06,5.131019e-08
2.402348737835474e-05,5.090876e+01,4.749935e-01,0.000000e+00,-2.576210e-06,5.130683e-08
2.402349318192615e-05,5.090876e+01,4.749934e-01,0.000000e+00,-2.576204e-06,5.130337e-08
2.402352889621184e-05,5.090876e+01,4.749930e-01,0.000000e+00,-2.576165e-06,5.128303e-08
2.402356461049754e-05,5.090876e+01,4.749926e-01,0.000000e+00,-2.576126e-06,5.126267e-08
2.402360032478324e-05,5.090876e+01,4.749923e-01,0.000000e+00,-2.576086e-06,5.124228e-08
2.402363603906893e-05,5.090876e+01,4.749919e-01,0.000000e+00,-2.576047e-06,5.122187e-08
2.402367175335463e-05,5.090876e+01,4.749915e-01,0.000000e+00,-2.576008e-06,5.120142e-08
2.402370746764032e-05,5.090876e+01,4.749912e-01,0.000000e+00,-2.575969e-06,5.118094e-08
2.402374318192602e-05,5.090876e+01,4.749908e-01,0.000000e+00,-2.575930e-06,5.116044e-08
2.402471996764053e-05,5.090875e+01,4.749808e-01,0.000000e+00,-2.574860e-06,5.060220e-08
2.402569675335505e-05,5.090875e+01,4.749707e-01,0.000000e+00,-2.573791e-06,5.004431e-08
2.402667353906957e-05,5.090874e+01,4.749606e-01,0.000000e+00,-2.572722e-06,4.948678e-08
2.402765032478409e-05,5.090873e+01,4.749506e-01,0.000000e+00,-2.571654e-06,4.892962e-08
2.402862711049861e-05,5.090872e+01,4.749405e-01,0.000000e+00,-2.570587e-06,4.837281e-08
2.402960389621313e-05,5.090871e+01,4.749305e-01,0.000000e+00,-2.569520e-06,4.781636e-08
2.403058068192764e-05,5.090870e+01,4.749205e-01,0.000000e+00,-2.568454e-06,4.726027e-08
2.403344005692852e-05,5.090868e+01,4.748911e-01,0.000000e+00,-2.565338e-06,4.563689e-08
2.403344161942854e-05,5.090868e+01,4.748910e-01,0.000000e+00,-2.565336e-06,4.563542e-08
2.403344279130353e-05,5.090868e+01,4.748910e-01,0.000000e+00,-2.565335e-06,4.563167e-08
2.403344474442859e-05,5.090868e+01,4.748910e-01,0.000000e+00,-2.565333e-06,4.564002e-08
2.403344708817856e-05,5.090868e+01,4.748910e-01,0.000000e+00,-2.565330e-06,4.562873e-08
2.403345021317861e-05,5.090868e+01,4.748909e-01,0.000000e+00,-2.565327e-06,4.562963e-08
2.403346896317853e-05,5.090868e+01,4.748908e-01,0.000000e+00,-2.565306e-06,4.561801e-08
2.403354396317856e-05,5.090868e+01,4.748900e-01,0.000000e+00,-2.565225e-06,4.557609e-08
2.403623771317918e-05,5.090866e+01,4.748623e-01,0.000000e+00,-2.562294e-06,4.404769e-08
2.403625021317913e-05,5.090866e+01,4.748622e-01,0.000000e+00,-2.562281e-06,4.403979e-08
2.403625138505412e-05,5.090866e+01,4.748622e-01,0.000000e+00,-2.562279e-06,4.404261e-08
2.403626232255415e-05,5.090866e+01,4.748621e-01,0.000000e+00,-2.562267e-06,4.403421e-08
2.403627482255410e-05,5.090866e+01,4.748619e-01,0.000000e+00,-2.562254e-06,4.402670e-08
2.403629982255411e-05,5.090866e+01,4.748617e-01,0.000000e+00,-2.562227e-06,4.401256e-08
2.403631076005415e-05,5.090866e+01,4.748616e-01,0.000000e+00,-2.562215e-06,4.400598e-08
2.403631701005412e-05,5.090866e+01,4.748615e-01,0.000000e+00,-2.562208e-06,4.400285e-08
2.403632951005407e-05,5.090866e+01,4.748614e-01,0.000000e+00,-2.562194e-06,4.399597e-08
2.403640451005410e-05,5.090865e+01,4.748606e-01,0.000000e+00,-2.562113e-06,4.395370e-08
2.403781701005453e-05,5.090864e+01,4.748461e-01,0.000000e+00,-2.560578e-06,4.315346e-08
2.403782638505454e-05,5.090864e+01,4.748460e-01,0.000000e+00,-2.560568e-06,4.314855e-08
2.403785942076882e-05,5.090864e+01,4.748457e-01,0.000000e+00,-2.560532e-06,4.312974e-08
2.403789245648310e-05,5.090864e+01,4.748453e-01,0.000000e+00,-2.560496e-06,4.311095e-08
2.403792549219738e-05,5.090864e+01,4.748450e-01,0.000000e+00,-2.560461e-06,4.309218e-08
2.403795852791166e-05,5.090864e+01,4.748446e-01,0.000000e+00,-2.560425e-06,4.307341e-08
2.403799156362593e-05,5.090864e+01,4.748443e-01,0.000000e+00,-2.560389e-06,4.305466e-08
2.403802459934021e-05,5.090864e+01,4.748440e-01,0.000000e+00,-2.560353e-06,4.303592e-08
2.403805763505449e-05,5.090864e+01,4.748437e-01,0.000000e+00,-2.560317e-06,4.301720e-08
2.403923263505478e-05,5.090863e+01,4.748316e-01,0.000000e+00,-2.559042e-06,4.235248e-08
2.403924513505473e-05,5.090863e+01,4.748315e-01,0.000000e+00,-2.559028e-06,4.232039e-08
2.403924518388286e-05,5.090863e+01,4.748315e-01,0.000000e+00,-2.559028e-06,4.229567e-08
2.403924528153912e-05,5.090863e+01,4.748315e-01,0.000000e+00,-2.559028e-06,4.225690e-08
2.403924547685163e-05,5.090863e+01,4.748315e-01,0.000000e+00,-2.559028e-06,4.236119e-08
