time,IL1
2.509771448273451e-03,1.196368e-01
2.509772448273450e-03,1.196488e-01
2.509774448273450e-03,1.196727e-01
2.509778448273450e-03,1.197205e-01
2.509786448273449e-03,1.198161e-01
2.509789448273449e-03,1.198520e-01
2.509793448273448e-03,1.198998e-01
2.509794000000001e-03,1.199064e-01
2.509795103453105e-03,1.199196e-01
2.509797310359313e-03,1.199460e-01
2.509797586187584e-03,1.199493e-01
2.509798137844125e-03,1.199559e-01
2.509799241157208e-03,1.199690e-01
2.509799793373833e-03,1.199756e-01
2.509800897807083e-03,1.199888e-01
2.509802000000000e-03,1.200020e-01
2.509802100000000e-03,1.200032e-01
2.509802300000000e-03,1.200056e-01
2.509802600000000e-03,1.200092e-01
2.509803000000000e-03,1.200140e-01
2.509803040000000e-03,1.200144e-01
2.509803120000000e-03,1.200154e-01
2.509803280000000e-03,1.200173e-01
2.509803600000000e-03,1.200211e-01
2.509804087644403e-03,1.200270e-01
2.509804790773923e-03,1.200354e-01
2.509805710491600e-03,1.200464e-01
2.509806020052369e-03,1.200501e-01
2.509806206089919e-03,1.200523e-01
2.509806416726709e-03,1.200548e-01
2.509806575301774e-03,1.200567e-01
2.509806732432312e-03,1.200586e-01
2.509806942515632e-03,1.200611e-01
2.509807163093972e-03,1.200637e-01
2.509807513599416e-03,1.200679e-01
2.509807845513396e-03,1.200719e-01
2.509808438226791e-03,1.200790e-01
2.509809085767208e-03,1.200867e-01
2.509810304154793e-03,1.201013e-01
2.509811351380310e-03,1.201138e-01
2.509812235789094e-03,1.201244e-01
2.509813315975863e-03,1.201373e-01
2.509814308269530e-03,1.201491e-01
2.509815292665128e-03,1.201609e-01
2.509817057030368e-03,1.201820e-01
2.509820089915497e-03,1.202183e-01
2.509824053781852e-03,1.202657e-01
2.509828289221837e-03,1.203163e-01
2.509833855407299e-03,1.203829e-01
2.509839469020186e-03,1.204500e-01
2.509846822099831e-03,1.205379e-01
2.509854540440603e-03,1.206302e-01
2.509864311435252e-03,1.207469e-01
2.509873334758863e-03,1.208547e-01
2.509883717701098e-03,1.209787e-01
2.509894445618230e-03,1.211066e-01
2.509904764256719e-03,1.212294e-01
2.509915769047658e-03,1.213601e-01
2.509922750220517e-03,1.214426e-01
2.509927739572834e-03,1.215013e-01
2.509931593415611e-03,1.215462e-01
2.509934778315300e-03,1.215829e-01
2.509937624027894e-03,1.216150e-01
2.509940751472398e-03,1.216492e-01
2.509943200678363e-03,1.216751e-01
2.509945761182517e-03,1.217010e-01
2.509948599460124e-03,1.217283e-01
2.509954276015339e-03,1.217794e-01
2.509958713001502e-03,1.218164e-01
2.509963120046262e-03,1.218500e-01
2.509967996510211e-03,1.218833e-01
2.509975337319311e-03,1.219268e-01
2.509982624648791e-03,1.219623e-01
2.509991894894648e-03,1.219956e-01
2.510002428326052e-03,1.220179e-01
2.510015422351935e-03,1.220215e-01
2.510032097511631e-03,1.219858e-01
2.510054110808073e-03,1.218698e-01
2.510073902391107e-03,1.216812e-01
2.510092726257259e-03,1.213953e-01
2.510110233735126e-03,1.210309e-01
2.510116972058029e-03,1.208582e-01
2.510121347358039e-03,1.207318e-01
2.510123274523400e-03,1.206733e-01
2.510124843794969e-03,1.206246e-01
2.510126418319657e-03,1.205753e-01
2.510127824753527e-03,1.205311e-01
2.510129369728912e-03,1.204823e-01
2.510132132616842e-03,1.203950e-01
2.510134955693240e-03,1.203055e-01
2.510140601846035e-03,1.201261e-01
2.510147247518202e-03,1.199145e-01
2.510154571685719e-03,1.196809e-01
2.510166609248761e-03,1.192963e-01
2.510177877734935e-03,1.189358e-01
2.510191469144283e-03,1.185006e-01
2.510203898276781e-03,1.181023e-01
2.510218537890670e-03,1.176330e-01
2.510233933853935e-03,1.171392e-01
2.510252327404000e-03,1.165492e-01
2.510271014898407e-03,1.159496e-01
2.510295558071097e-03,1.151621e-01
2.510320290511891e-03,1.143685e-01
2.510347530067667e-03,1.134945e-01
2.510386495998565e-03,1.122445e-01
2.510438450949559e-03,1.105781e-01
2.510508436229444e-03,1.083343e-01
2.510598617679305e-03,1.054445e-01
2.510738872300352e-03,1.009533e-01
2.510907782474229e-03,9.555024e-02
2.511175612100145e-03,8.699666e-02
2.511575472672415e-03,7.426351e-02
2.512375193816955e-03,4.898210e-02
2.513802429661960e-03,4.334473e-03
2.514018705537191e-03,-2.169123e-03
2.514121999486061e-03,-5.010851e-03
2.514154851712559e-03,-5.809831e-03
2.514174450262095e-03,-6.238371e-03
2.514183561837393e-03,-6.424626e-03
2.514197693939240e-03,-6.699919e-03
2.514204941882157e-03,-6.835620e-03
2.514215043667886e-03,-7.017072e-03
2.514225377832929e-03,-7.195344e-03
2.514238025547080e-03,-7.400866e-03
2.514262692791799e-03,-7.775384e-03
2.514277074755871e-03,-7.977202e-03
2.514292121903452e-03,-8.170245e-03
2.514307139326439e-03,-8.345970e-03
2.514326014096127e-03,-8.541489e-03
2.514350838319958e-03,-8.755091e-03
2.514386712107111e-03,-8.971030e-03
2.514445776789368e-03,-9.076051e-03
2.514563906153882e-03,-8.662963e-03
2.514676126040889e-03,-7.723541e-03
2.514732325657997e-03,-7.047547e-03
2.514756118422423e-03,-6.716817e-03
2.514774342209332e-03,-6.452480e-03
2.514795822579562e-03,-6.138182e-03
2.514812972830639e-03,-5.886992e-03
2.514831210718912e-03,-5.619868e-03
2.514854265609307e-03,-5.282244e-03
2.514900375390097e-03,-4.607309e-03
2.514949296793590e-03,-3.891864e-03
2.515003579547268e-03,-3.099177e-03
2.515059437897322e-03,-2.285367e-03
2.515129253951128e-03,-1.272479e-03
2.515214153204751e-03,-4.890686e-05
2.515264925705530e-03,6.736217e-04
2.515317828916017e-03,1.407888e-03
2.515379207932233e-03,2.221447e-03
2.515443897819697e-03,3.009978e-03
2.515512620259936e-03,3.748327e-03
2.515562150622402e-03,4.189640e-03
2.515615534000342e-03,4.570601e-03
2.515639119654434e-03,4.704084e-03
2.515662231442165e-03,4.809989e-03
2.515674830747064e-03,4.860175e-03
2.515687142564033e-03,4.903179e-03
2.515702754283013e-03,4.950786e-03
2.515721421247144e-03,4.998595e-03
2.515739169057142e-03,5.032458e-03
2.515770484186359e-03,5.067359e-03
2.515800681491500e-03,5.065212e-03
2.515861076101781e-03,4.954943e-03
2.515940067497521e-03,4.590364e-03
2.516098050289001e-03,3.323810e-03
2.516243639325041e-03,1.732372e-03
2.516329742711928e-03,6.239286e-04
2.516398250338299e-03,-2.954263e-04
2.516473007634196e-03,-1.267072e-03
2.516534451543778e-03,-2.001338e-03
2.516594737074432e-03,-2.628639e-03
2.516651163153333e-03,-3.108227e-03
2.516707223912949e-03,-3.474761e-03
2.516742099863903e-03,-3.642267e-03
2.516763267326972e-03,-3.715748e-03
2.516776109039076e-03,-3.749393e-03
2.516788136517173e-03,-3.774318e-03
2.516797417443638e-03,-3.789765e-03
2.516808264700526e-03,-3.803570e-03
2.516822904032146e-03,-3.816419e-03
2.516838832845045e-03,-3.823642e-03
2.516854866640905e-03,-3.823329e-03
2.516874832618147e-03,-3.812910e-03
2.516895202508392e-03,-3.790514e-03
2.516923019297051e-03,-3.740481e-03
2.516958071912976e-03,-3.644565e-03
2.517018307206634e-03,-3.394274e-03
2.517136117935259e-03,-2.694293e-03
2.517293975915864e-03,-1.496736e-03
2.517412560929047e-03,-4.674773e-04
2.517492961776343e-03,2.582122e-04
2.517578966130107e-03,1.008553e-03
2.517655067447212e-03,1.608262e-03
2.517746446343141e-03,2.200085e-03
2.517838526407162e-03,2.618921e-03
2.517923063881304e-03,2.826961e-03
2.517968447210031e-03,2.855463e-03
2.517996253334264e-03,2.836613e-03
2.518017062474915e-03,2.807171e-03
2.518037691148038e-03,2.767971e-03
2.518058374350555e-03,2.720055e-03
2.518081479779405e-03,2.655810e-03
2.518115549408048e-03,2.543832e-03
2.518147084506885e-03,2.418907e-03
2.518210154704558e-03,2.115961e-03
2.518285046778599e-03,1.682078e-03
2.518409626462606e-03,8.467810e-04
2.518500467057494e-03,1.897805e-04
2.518577604062315e-03,-3.741569e-04
2.518652499408040e-03,-8.878847e-04
2.518733015053068e-03,-1.371181e-03
2.518805617820706e-03,-1.716412e-03
2.518882216021623e-03,-1.958015e-03
2.518966301013892e-03,-2.063170e-03
2.519065675099841e-03,-2.008968e-03
2.519113466110533e-03,-1.910890e-03
2.519161450740635e-03,-1.761707e-03
2.519197594695239e-03,-1.629559e-03
2.519231500028971e-03,-1.491219e-03
2.519273736201152e-03,-1.303335e-03
2.519327054397986e-03,-1.045267e-03
2.519424544317091e-03,-5.403382e-04
2.519509343080920e-03,-8.652987e-05
2.519596627730860e-03,3.737519e-04
2.519684680298930e-03,7.923056e-04
2.519810271669200e-03,1.282350e-03
2.519886551755255e-03,1.514000e-03
2.519887551755255e-03,1.516322e-03
2.519889551755255e-03,1.520315e-03
2.519893551755255e-03,1.528068e-03
2.519900300157719e-03,1.540451e-03
2.519911767606249e-03,1.559247e-03
2.519934702503309e-03,1.590559e-03
2.519955785198474e-03,1.613850e-03
2.519958834609670e-03,1.616489e-03
2.519964933432060e-03,1.620588e-03
2.519977131076842e-03,1.627175e-03
2.519984493367349e-03,1.630218e-03
2.519986275418986e-03,1.630750e-03
2.519989839522262e-03,1.631535e-03
2.519993871793449e-03,1.632229e-03
2.519994871793449e-03,1.632352e-03
2.519996871793449e-03,1.632531e-03
2.519997000000000e-03,1.632540e-03
2.519997256413104e-03,1.632556e-03
2.519997769239311e-03,1.632582e-03
2.519998765655448e-03,1.632624e-03
2.519999007167725e-03,1.632632e-03
2.519999490192278e-03,1.632642e-03
2.520000033950893e-03,1.632647e-03
2.520001000000000e-03,1.632649e-03
2.520001014849635e-03,1.632649e-03
2.520001044548905e-03,1.632648e-03
2.520001103947446e-03,1.632647e-03
2.520001188458177e-03,1.632646e-03
2.520001357479641e-03,1.632643e-03
2.520001559755321e-03,1.632639e-03
2.520001746593096e-03,1.632634e-03
2.520001794331228e-03,1.632633e-03
2.520001889807491e-03,1.632629e-03
2.520002000000000e-03,1.632625e-03
2.520002011019251e-03,1.632624e-03
2.520002033057753e-03,1.632623e-03
2.520002077134756e-03,1.632621e-03
2.520002142885945e-03,1.632618e-03
2.520002266206873e-03,1.632610e-03
2.520002449501001e-03,1.632597e-03
2.520002709467044e-03,1.632572e-03
2.520003039939148e-03,1.632532e-03
2.520003485447975e-03,1.632459e-03
2.520004066433307e-03,1.632336e-03
2.520004590446857e-03,1.632196e-03
2.520005039636565e-03,1.632044e-03
2.520005596071060e-03,1.631805e-03
2.520006292400542e-03,1.631399e-03
2.520007422954539e-03,1.630430e-03
2.520009007391855e-03,1.628330e-03
2.520011053771977e-03,1.624345e-03
2.520012594909872e-03,1.620205e-03
2.520014105547827e-03,1.614952e-03
2.520015640292375e-03,1.608508e-03
2.520016789452777e-03,1.602950e-03
2.520017533505375e-03,1.598955e-03
2.520018156495529e-03,1.595347e-03
2.520018824673515e-03,1.591215e-03
2.520019737403607e-03,1.585219e-03
2.520020451005784e-03,1.580253e-03
2.520021128613261e-03,1.575267e-03
2.520021880612257e-03,1.569460e-03
2.520022575185710e-03,1.563827e-03
2.520023494732258e-03,1.555946e-03
2.520024839660092e-03,1.543505e-03
2.520027529515762e-03,1.516402e-03
2.520030745178654e-03,1.482358e-03
2.520034373870515e-03,1.444806e-03
2.520037299285327e-03,1.417549e-03
2.520040888521195e-03,1.388604e-03
2.520044443744937e-03,1.364168e-03
2.520048733487749e-03,1.340732e-03
2.520056686421959e-03,1.313237e-03
2.520072592290379e-03,1.302816e-03
2.520093144598508e-03,1.363535e-03
2.520115019626523e-03,1.507291e-03
2.520124757593446e-03,1.600158e-03
2.520129489156702e-03,1.654228e-03
2.520131170321313e-03,1.674613e-03
2.520132950126780e-03,1.696547e-03
2.520133512916121e-03,1.703504e-03
2.520134603562284e-03,1.717009e-03
2.520136450378473e-03,1.739908e-03
2.520138443423969e-03,1.764650e-03
2.520140602272586e-03,1.791481e-03
2.520143373740225e-03,1.825956e-03
2.520146384389250e-03,1.863434e-03
2.520150431945647e-03,1.913851e-03
2.520154361380783e-03,1.962822e-03
2.520159486582983e-03,2.026723e-03
2.520164936860160e-03,2.094701e-03
2.520171593195352e-03,2.177744e-03
2.520178852299046e-03,2.268330e-03
2.520190038510643e-03,2.407951e-03
2.520200645936298e-03,2.540370e-03
2.520221860787607e-03,2.805247e-03
2.520242408370596e-03,3.061815e-03
2.520273155716487e-03,3.445761e-03
2.520308131168627e-03,3.882496e-03
2.520348929437246e-03,4.391907e-03
2.520397299864337e-03,4.995791e-03
2.520460586490799e-03,5.785751e-03
2.520536425544049e-03,6.732148e-03
2.520635952297046e-03,7.973707e-03
2.520760756950455e-03,9.529858e-03
2.520933190271473e-03,1.167848e-02
2.521168505784239e-03,1.460788e-02
2.521536794420450e-03,1.918566e-02
2.522202456441495e-03,2.743661e-02
2.523533780483585e-03,4.384649e-02
2.526196428567766e-03,7.649340e-02
2.526197428567766e-03,7.650560e-02
2.526199428567766e-03,7.652994e-02
2.526203428567765e-03,7.657860e-02
2.526207679210620e-03,7.663032e-02
2.526216180496331e-03,7.673375e-02
2.526229715217346e-03,7.689840e-02
2.526250849532134e-03,7.715547e-02
2.526288913452360e-03,7.761839e-02
2.526365041292814e-03,7.854392e-02
2.526517296973721e-03,8.039371e-02
2.526821808335535e-03,8.408814e-02
2.527430831059163e-03,9.145627e-02
2.528648876506418e-03,1.061536e-01
2.528649876506418e-03,1.061656e-01
2.528651876506418e-03,1.061897e-01
2.528655876506418e-03,1.062377e-01
2.528662297155257e-03,1.063149e-01
2.528675138452936e-03,1.064693e-01
2.528700160973099e-03,1.067700e-01
2.528746115923900e-03,1.073221e-01
2.528838025825503e-03,1.084259e-01
2.529021845628708e-03,1.106315e-01
2.529389485235120e-03,1.150391e-01
2.529390485235120e-03,1.150511e-01
2.529392485235120e-03,1.150751e-01
2.529396485235119e-03,1.151230e-01
2.529404485235118e-03,1.152188e-01
2.529420485235117e-03,1.154103e-01
2.529452485235114e-03,1.157934e-01
2.529516485235108e-03,1.165593e-01
2.529644485235096e-03,1.180907e-01
2.529645485235096e-03,1.181027e-01
2.529647485235096e-03,1.181266e-01
2.529651485235096e-03,1.181744e-01
2.529659485235095e-03,1.182701e-01
2.529675485235093e-03,1.184614e-01
2.529707485235090e-03,1.188440e-01
2.529738000000006e-03,1.192088e-01
2.529740970470169e-03,1.192443e-01
2.529746911410496e-03,1.193153e-01
2.529758793291148e-03,1.194573e-01
2.529778236238694e-03,1.196897e-01
2.529779236238694e-03,1.197016e-01
2.529781236238694e-03,1.197255e-01
2.529785236238693e-03,1.197733e-01
2.529793236238692e-03,1.198689e-01
2.529794236238692e-03,1.198809e-01
2.529796236238692e-03,1.199048e-01
2.529798000000000e-03,1.199259e-01
2.529798472477384e-03,1.199315e-01
2.529799417432151e-03,1.199428e-01
2.529800110090465e-03,1.199511e-01
2.529800614683371e-03,1.199571e-01
2.529800990814189e-03,1.199616e-01
2.529801247738365e-03,1.199647e-01
2.529801486151647e-03,1.199675e-01
2.529801523173435e-03,1.199680e-01
2.529801597217012e-03,1.199688e-01
2.529801745304166e-03,1.199706e-01
2.529802000000000e-03,1.199737e-01
2.529802025469583e-03,1.199740e-01
2.529802076408750e-03,1.199746e-01
2.529802178287084e-03,1.199758e-01
2.529802382043751e-03,1.199782e-01
2.529802592486665e-03,1.199807e-01
2.529803000000000e-03,1.199856e-01
2.529803040751333e-03,1.199861e-01
2.529803122254000e-03,1.199871e-01
2.529803285259334e-03,1.199890e-01
2.529803611270001e-03,1.199929e-01
2.529804101706268e-03,1.199988e-01
2.529804815193405e-03,1.200073e-01
2.529805738667159e-03,1.200183e-01
2.529806044570082e-03,1.200220e-01
2.529806228552199e-03,1.200242e-01
2.529806406081668e-03,1.200263e-01
2.529806564310105e-03,1.200282e-01
2.529806721221676e-03,1.200301e-01
2.529806920689403e-03,1.200325e-01
2.529807145925541e-03,1.200351e-01
2.529807469442234e-03,1.200390e-01
2.529807808549656e-03,1.200431e-01
2.529808345322893e-03,1.200495e-01
2.529808992569618e-03,1.200572e-01
2.529810104870743e-03,1.200705e-01
2.529811224959214e-03,1.200839e-01
2.529812142371218e-03,1.200949e-01
2.529813281739402e-03,1.201085e-01
2.529814210609418e-03,1.201196e-01
2.529815181123414e-03,1.201312e-01
2.529816700126676e-03,1.201493e-01
2.529819583969761e-03,1.201838e-01
2.529823497930581e-03,1.202306e-01
2.529827632618213e-03,1.202800e-01
2.529832994373112e-03,1.203441e-01
2.529838504606659e-03,1.204100e-01
2.529845706783422e-03,1.204961e-01
2.529853227061084e-03,1.205860e-01
2.529862953304086e-03,1.207022e-01
2.529871827222266e-03,1.208082e-01
2.529881215216442e-03,1.209202e-01
2.529890827509283e-03,1.210349e-01
2.529901084235797e-03,1.211570e-01
2.529911886725577e-03,1.212854e-01
2.529919522092336e-03,1.213759e-01
2.529925138667182e-03,1.214421e-01
2.529929465071148e-03,1.214928e-01
2.529933007337424e-03,1.215339e-01
2.529935990424933e-03,1.215680e-01
2.529939108876711e-03,1.216027e-01
2.529942207695834e-03,1.216360e-01
2.529944746805215e-03,1.216621e-01
2.529947796172122e-03,1.216921e-01
2.529951613746491e-03,1.217275e-01
2.529955807393163e-03,1.217641e-01
2.529959622192661e-03,1.217951e-01
2.529963436097803e-03,1.218236e-01
2.529969027001044e-03,1.218614e-01
2.529974652758690e-03,1.218947e-01
2.529982382429899e-03,1.219325e-01
2.529991039595879e-03,1.219644e-01
2.530001959454549e-03,1.219884e-01
2.530014703413378e-03,1.219938e-01
2.530030296432209e-03,1.219648e-01
2.530050236268329e-03,1.218619e-01
2.530076398662290e-03,1.216087e-01
2.530096012040068e-03,1.213005e-01
2.530112626592560e-03,1.209360e-01
2.530120035957510e-03,1.207376e-01
2.530123425016741e-03,1.206366e-01
2.530125420333285e-03,1.205747e-01
2.530127409637194e-03,1.205123e-01
2.530128586017202e-03,1.204753e-01
2.530129719220514e-03,1.204395e-01
2.530131445187211e-03,1.203849e-01
2.530133301681879e-03,1.203261e-01
2.530137014671214e-03,1.202082e-01
2.530144440649884e-03,1.199720e-01
2.530152406301938e-03,1.197181e-01
2.530160559766470e-03,1.194577e-01
2.530169896475344e-03,1.191592e-01
2.530182062813876e-03,1.187698e-01
2.530195422139282e-03,1.183419e-01
2.530208973187553e-03,1.179076e-01
2.530224952986285e-03,1.173952e-01
2.530240488145415e-03,1.168969e-01
2.530259203482321e-03,1.162964e-01
2.530278496095098e-03,1.156774e-01
2.530298649578627e-03,1.150307e-01
2.530318600917784e-03,1.143904e-01
2.530340831569817e-03,1.136771e-01
2.530373071341004e-03,1.126427e-01
2.530415878047793e-03,1.112696e-01
2.530488158266864e-03,1.089517e-01
2.530572076328913e-03,1.062620e-01
2.530710131407153e-03,1.018401e-01
2.530863211775912e-03,9.694177e-02
2.531104042721708e-03,8.924631e-02
2.531439997910559e-03,7.853664e-02
2.532083841270431e-03,5.811304e-02
2.533268232438497e-03,2.075695e-02
2.533551679896695e-03,1.187747e-02
2.533728586474624e-03,6.372492e-03
2.533818317737005e-03,3.594836e-03
2.533926296670696e-03,2.706935e-04
2.533969694827103e-03,-1.055419e-03
2.533999963008982e-03,-1.968932e-03
2.534027622232600e-03,-2.786833e-03
2.534057191245125e-03,-3.632896e-03
2.534088517157644e-03,-4.484266e-03
2.534126031997777e-03,-5.432061e-03
2.534161031459099e-03,-6.248478e-03
2.534173541276591e-03,-6.518479e-03
2.534182404233625e-03,-6.697801e-03
2.534194345491657e-03,-6.929558e-03
2.534202169637853e-03,-7.075491e-03
2.534212469583481e-03,-7.259443e-03
2.534224379391919e-03,-7.462612e-03
2.534238050958770e-03,-7.682920e-03
2.534254746336239e-03,-7.935113e-03
2.534269277797010e-03,-8.140209e-03
2.534280420296281e-03,-8.286835e-03
2.534291760703234e-03,-8.425975e-03
2.534304187541193e-03,-8.566748e-03
2.534320709200250e-03,-8.735987e-03
2.534338766532617e-03,-8.895580e-03
2.534366218606525e-03,-9.087809e-03
2.534400599848326e-03,-9.232214e-03
2.534469362331929e-03,-9.202182e-03
2.534605302875481e-03,-8.398563e-03
2.534728463951948e-03,-7.100311e-03
2.534767296798562e-03,-6.574302e-03
2.534809179135985e-03,-5.962616e-03
2.534828686192860e-03,-5.676853e-03
2.534849461904921e-03,-5.372528e-03
2.534869132933313e-03,-5.084442e-03
2.534895769699909e-03,-4.694540e-03
2.534943892591953e-03,-3.990716e-03
2.534995559080343e-03,-3.236174e-03
2.535062663066953e-03,-2.258585e-03
2.535137109976451e-03,-1.180316e-03
2.535247454216317e-03,4.004998e-04
2.535312174381988e-03,1.303004e-03
2.535387546962725e-03,2.301248e-03
2.535450746573781e-03,3.066647e-03
2.535517441479919e-03,3.774622e-03
2.535565838731961e-03,4.202820e-03
2.535613441153958e-03,4.545137e-03
2.535632514585508e-03,4.656837e-03
2.535651049016046e-03,4.748155e-03
2.535659842104509e-03,4.787176e-03
2.535668756503856e-03,4.822877e-03
2.535686585302548e-03,4.887000e-03
2.535705125256872e-03,4.944937e-03
2.535722822133716e-03,4.989465e-03
2.535748836385289e-03,5.037269e-03
2.535773375212173e-03,5.058740e-03
2.535822452865941e-03,5.037230e-03
2.535877061980965e-03,4.899921e-03
2.535986280211012e-03,4.272021e-03
2.536166927118094e-03,2.634956e-03
2.536281340704569e-03,1.293023e-03
2.536350205026662e-03,3.819082e-04
2.536422122281715e-03,-5.800641e-04
2.536490049177251e-03,-1.448341e-03
2.536549424293160e-03,-2.140380e-03
2.536605312933756e-03,-2.703845e-03
2.536661216828897e-03,-3.155613e-03
2.536725605895509e-03,-3.545750e-03
2.536758507632888e-03,-3.688166e-03
2.536772045184671e-03,-3.728055e-03
2.536792451119434e-03,-3.772633e-03
2.536800354754176e-03,-3.786028e-03
2.536811664974625e-03,-3.800123e-03
2.536824425792266e-03,-3.811548e-03
2.536837426085808e-03,-3.818337e-03
2.536850516551028e-03,-3.820112e-03
2.536865741905598e-03,-3.816165e-03
2.536880969679320e-03,-3.805495e-03
2.536901484927055e-03,-3.780901e-03
2.536923317253751e-03,-3.741283e-03
2.536956877080853e-03,-3.653832e-03
2.537000996608821e-03,-3.488238e-03
2.537089235664756e-03,-3.015118e-03
2.537232507275660e-03,-2.008091e-03
2.537367547875859e-03,-8.843318e-04
2.537454765407387e-03,-1.030874e-04
2.537548966053967e-03,7.310640e-04
2.537644233652261e-03,1.505072e-03
2.537734122154206e-03,2.114827e-03
2.537825325992542e-03,2.556924e-03
2.537916640649547e-03,2.810957e-03
2.537962175581184e-03,2.855620e-03
2.537981559261753e-03,2.848744e-03
2.538003990675230e-03,2.825344e-03
2.538014525009089e-03,2.810393e-03
2.538024850400640e-03,2.792211e-03
2.538045501183744e-03,2.749532e-03
2.538066179233294e-03,2.699728e-03
2.538086100040767e-03,2.643193e-03
2.538116409452231e-03,2.543088e-03
2.538146143005183e-03,2.426449e-03
2.538205610111089e-03,2.144703e-03
2.538283102939924e-03,1.701050e-03
2.538406365135440e-03,8.817001e-04
2.538497579957701e-03,2.244631e-04
2.538573145075853e-03,-3.286282e-04
2.538644514783941e-03,-8.220203e-04
2.538725742743854e-03,-1.318259e-03
2.538798724421826e-03,-1.674908e-03
2.538879746840093e-03,-1.943477e-03
2.538959594678827e-03,-2.055014e-03
2.539063651288598e-03,-2.010190e-03
2.539112476554037e-03,-1.914433e-03
2.539161947400221e-03,-1.764416e-03
2.539186078013728e-03,-1.678959e-03
2.539209841767115e-03,-1.585978e-03
2.539244380481571e-03,-1.440798e-03
2.539283624381516e-03,-1.263404e-03
2.539335703999484e-03,-1.008536e-03
2.539439863235422e-03,-4.662904e-04
2.539522913914022e-03,-2.265209e-05
2.539614436090067e-03,4.539239e-04
2.539707863375239e-03,8.837463e-04
2.539834493797357e-03,1.361991e-03
2.539875969626181e-03,1.478623e-03
2.539918048342352e-03,1.564874e-03
2.539919048342352e-03,1.566563e-03
2.539921048342352e-03,1.569523e-03
2.539925048342352e-03,1.575223e-03
2.539930482331847e-03,1.582430e-03
2.539941350310838e-03,1.594799e-03
2.539963086268821e-03,1.615719e-03
2.539964086268821e-03,1.616521e-03
2.539966086268820e-03,1.617862e-03
2.539970086268820e-03,1.620289e-03
2.539977032957861e-03,1.623767e-03
2.539987106621919e-03,1.627788e-03
2.539988106621919e-03,1.628094e-03
2.539990106621919e-03,1.628549e-03
2.539994106621918e-03,1.629311e-03
2.539995106621918e-03,1.629460e-03
2.539997106621918e-03,1.629682e-03
2.539998106621918e-03,1.629771e-03
2.539999000000000e-03,1.629833e-03
2.539999213243835e-03,1.629845e-03
2.539999639731505e-03,1.629866e-03
2.540000147024660e-03,1.629886e-03
2.540001000000000e-03,1.629912e-03
2.540001016184162e-03,1.629912e-03
2.540001048552485e-03,1.629913e-03
2.540001113289131e-03,1.629914e-03
2.540001201578332e-03,1.629915e-03
2.540001378156735e-03,1.629918e-03
2.540001581960222e-03,1.629920e-03
2.540001740354865e-03,1.629920e-03
2.540001807692649e-03,1.629920e-03
2.540001865324432e-03,1.629920e-03
2.540001884736435e-03,1.629920e-03
2.540001923560441e-03,1.629919e-03
2.540002000000000e-03,1.629919e-03
2.540002007643956e-03,1.629918e-03
2.540002022931867e-03,1.629918e-03
2.540002053507691e-03,1.629918e-03
2.540002112812501e-03,1.629916e-03
2.540002216732575e-03,1.629914e-03
2.540002383987129e-03,1.629907e-03
2.540002623060434e-03,1.629894e-03
2.540002932320071e-03,1.629868e-03
2.540003340599700e-03,1.629820e-03
2.540003880998684e-03,1.629731e-03
2.540004404342514e-03,1.629616e-03
2.540004935340393e-03,1.629463e-03
2.540005500592993e-03,1.629253e-03
2.540006086170634e-03,1.628953e-03
2.540007129004997e-03,1.628179e-03
2.540008484858196e-03,1.626610e-03
2.540010530369301e-03,1.623025e-03
2.540012312795289e-03,1.618614e-03
2.540013803566401e-03,1.613727e-03
2.540015329561526e-03,1.607579e-03
2.540016560190607e-03,1.601822e-03
2.540017364197667e-03,1.597620e-03
2.540017975145231e-03,1.594157e-03
2.540018667493123e-03,1.589958e-03
2.540019539467906e-03,1.584338e-03
2.540020242125658e-03,1.579541e-03
2.540020871124244e-03,1.575003e-03
2.540021639808853e-03,1.569174e-03
2.540022391503911e-03,1.563180e-03
2.540023295455458e-03,1.555579e-03
2.540024354059795e-03,1.546053e-03
2.540026471268471e-03,1.525299e-03
2.540029844689335e-03,1.489935e-03
2.540033193270299e-03,1.454851e-03
2.540036689143017e-03,1.421037e-03
2.540039506184939e-03,1.397095e-03
2.540042648084320e-03,1.374122e-03
2.540046895399851e-03,1.348209e-03
2.540052516943389e-03,1.323064e-03
2.540063760030465e-03,1.299550e-03
2.540082413294502e-03,1.318197e-03
2.540102394848577e-03,1.413501e-03
2.540122849801501e-03,1.581593e-03
2.540129442367305e-03,1.652072e-03
2.540131616295545e-03,1.678254e-03
2.540133292301359e-03,1.698915e-03
2.540133904891210e-03,1.706490e-03
2.540134766342028e-03,1.717157e-03
2.540135841716982e-03,1.730486e-03
2.540137291239732e-03,1.748470e-03
2.540139261807070e-03,1.772943e-03
2.540141792411189e-03,1.804401e-03
2.540144498471176e-03,1.838067e-03
2.540148243644899e-03,1.884693e-03
2.540151766430411e-03,1.928575e-03
2.540156334566764e-03,1.985506e-03
2.540161257924409e-03,2.046887e-03
2.540167224376745e-03,2.121297e-03
2.540173715562862e-03,2.202272e-03
2.540183531366765e-03,2.324750e-03
2.540192782813388e-03,2.440209e-03
2.540211285706632e-03,2.671164e-03
2.540228874397326e-03,2.890736e-03
2.540264051778714e-03,3.329910e-03
2.540297096289523e-03,3.742460e-03
2.540336171775523e-03,4.230282e-03
2.540378658221302e-03,4.760629e-03
2.540442367091519e-03,5.555762e-03
