time	V(N001,Vo)
2.437953393566873e-03	8.271217e-03
2.437994229991789e-03	-2.401047e-01
2.438028067036848e-03	-4.121914e-01
2.438048691592377e-03	-5.026407e-01
2.438068909224024e-03	-5.864029e-01
2.438095367256685e-03	-6.942081e-01
2.438141207807245e-03	-8.760109e-01
2.438185675957216e-03	-1.038648e+00
2.438274612257160e-03	-1.303555e+00
2.438404108082476e-03	-1.562968e+00
2.438495474168335e-03	-1.634776e+00
2.438570257271281e-03	-1.597767e+00
2.438639711597661e-03	-1.478420e+00
2.438722006458257e-03	-1.239735e+00
2.438796279037809e-03	-9.445133e-01
2.438880083481283e-03	-5.434513e-01
2.438956025517810e-03	-1.520386e-01
2.439061753942149e-03	3.839474e-01
2.439111874406395e-03	6.014433e-01
2.439157742468638e-03	7.533159e-01
2.439190175367855e-03	8.371964e-01
2.439219709754432e-03	9.020805e-01
2.439262002297022e-03	9.837952e-01
2.439319977051126e-03	1.075014e+00
2.439394519304395e-03	1.153289e+00
2.439485640072040e-03	1.190982e+00
2.439564570433843e-03	1.167965e+00
2.439639089523429e-03	1.082456e+00
2.439756002488773e-03	8.403473e-01
2.439862908830217e-03	5.417604e-01
2.439863908830217e-03	5.384541e-01
2.439865908830217e-03	5.313597e-01
2.439869908830216e-03	5.170994e-01
2.439873640317665e-03	5.036898e-01
2.439881103292561e-03	4.765120e-01
2.439896029242354e-03	4.209404e-01
2.439925881141940e-03	3.070745e-01
2.439941296200828e-03	2.466965e-01
2.439972126318605e-03	1.235399e-01
2.439973126318605e-03	1.195049e-01
2.439975126318604e-03	1.113777e-01
2.439979126318604e-03	9.509850e-02
2.439984001904624e-03	7.520962e-02
2.439991248827962e-03	4.558659e-02
2.439992248827961e-03	4.149246e-02
2.439994248827961e-03	3.329372e-02
2.439997000000001e-03	2.200890e-02
2.439998000000001e-03	1.790524e-02
2.439999000000000e-03	1.379967e-02
2.440000000000000e-03	9.692192e-03
2.440001000000000e-03	5.610466e-03
2.440001014501301e-03	5.535126e-03
2.440001043503901e-03	5.404472e-03
2.440001101509102e-03	5.158424e-03
2.440001184855710e-03	4.780769e-03
2.440001351548926e-03	3.905296e-03
2.440001553594805e-03	2.579689e-03
2.440001748550189e-03	9.994507e-04
2.440001798647144e-03	5.073547e-04
2.440001898841054e-03	-6.380081e-04
2.440002000000000e-03	-1.897812e-03
2.440002010115895e-03	-2.038002e-03
2.440002030347684e-03	-2.324104e-03
2.440002070811262e-03	-2.917290e-03
2.440002129386346e-03	-3.825188e-03
2.440002246536513e-03	-5.783081e-03
2.440002424889053e-03	-9.027481e-03
2.440002679966421e-03	-1.405430e-02
2.440003002570515e-03	-2.082348e-02
2.440003436448161e-03	-3.036690e-02
2.440004003066883e-03	-4.357147e-02
2.440004546719000e-03	-5.774784e-02
2.440005026022023e-03	-7.279491e-02
2.440005574063441e-03	-9.426785e-02
2.440006240653977e-03	-1.275015e-01
2.440007344782676e-03	-1.971760e-01
2.440008778370129e-03	-3.090267e-01
2.440010863558578e-03	-4.997921e-01
2.440012502938942e-03	-6.661148e-01
2.440013994617474e-03	-8.279591e-01
2.440015545712330e-03	-1.002701e+00
2.440016719968176e-03	-1.138040e+00
2.440017481439622e-03	-1.226911e+00
2.440018097321283e-03	-1.299029e+00
2.440018769054755e-03	-1.377427e+00
2.440019856859228e-03	-1.503613e+00
2.440020617697657e-03	-1.591118e+00
2.440021349352898e-03	-1.674291e+00
2.440022125152533e-03	-1.761278e+00
2.440022912802304e-03	-1.848171e+00
2.440023836984025e-03	-1.947821e+00
2.440025685347466e-03	-2.128855e+00
2.440029382074349e-03	-2.349445e+00
2.440032586253700e-03	-2.292922e+00
2.440036032327069e-03	-2.026850e+00
2.440038528836933e-03	-1.819271e+00
2.440041659194105e-03	-1.589278e+00
2.440046757190975e-03	-1.253345e+00
2.440053461710120e-03	-8.670816e-01
2.440066870748409e-03	-1.811228e-01
2.440086394124129e-03	7.525949e-01
2.440106961552242e-03	1.671175e+00
2.440132164290930e-03	2.638716e+00
2.440137031562212e-03	2.730109e+00
2.440141809381935e-03	2.738802e+00
2.440142857238048e-03	2.740639e+00
2.440143323861703e-03	2.741146e+00
2.440143583316254e-03	2.741108e+00
2.440143912073710e-03	2.741337e+00
2.440144261110201e-03	2.741568e+00
2.440144959183183e-03	2.741999e+00
2.440146290481609e-03	2.742731e+00
2.440148443018560e-03	2.743724e+00
2.440151859325404e-03	2.744972e+00
2.440156183157883e-03	2.746167e+00
2.440161216073908e-03	2.747190e+00
2.440167051793358e-03	2.748058e+00
2.440173628433864e-03	2.748780e+00
2.440180662110662e-03	2.749353e+00
2.440189074374112e-03	2.749865e+00
2.440198018616710e-03	2.750275e+00
2.440207969076109e-03	2.750617e+00
2.440220058394639e-03	2.750930e+00
2.440231125524493e-03	2.751146e+00
2.440245767038911e-03	2.751360e+00
2.440259392640977e-03	2.751509e+00
2.440277909014272e-03	2.751653e+00
2.440296123756326e-03	2.751751e+00
2.440320618912529e-03	2.751833e+00
2.440346920334334e-03	2.751878e+00
2.440384405201419e-03	2.751890e+00
2.440428141146829e-03	2.751853e+00
2.440499843324838e-03	2.751725e+00
2.440589347785015e-03	2.751503e+00
2.440705387866319e-03	2.751164e+00
2.440849521939587e-03	2.750704e+00
2.441056865496961e-03	2.750010e+00
2.441349635597145e-03	2.748995e+00
2.441861021320784e-03	2.747144e+00
2.442847718823602e-03	2.743293e+00
2.444821113829240e-03	2.734927e+00
2.445895750000000e-03	2.729912e+00
2.447652727658480e-03	2.721095e+00
2.447653727658480e-03	2.721089e+00
2.447655727658480e-03	2.721078e+00
2.447659727658480e-03	2.721057e+00
2.447663825251545e-03	2.721035e+00
2.447672020437677e-03	2.720991e+00
2.447685116462076e-03	2.720921e+00
2.447705272295890e-03	2.720813e+00
2.447741927442325e-03	2.720616e+00
2.447798955034718e-03	2.720308e+00
2.447897748614568e-03	2.719773e+00
2.448062429654499e-03	2.718874e+00
2.448338693523243e-03	2.717346e+00
2.448823161087733e-03	2.714633e+00
2.448833064871020e-03	2.714576e+00
2.448852872437594e-03	2.714463e+00
2.448892487570741e-03	2.714237e+00
2.448946492066067e-03	2.713928e+00
2.449054501056717e-03	2.713307e+00
2.449234391974612e-03	2.712265e+00
2.449490925601992e-03	2.710771e+00
2.449491925601992e-03	2.710764e+00
2.449493925601991e-03	2.710752e+00
2.449497925601991e-03	2.710729e+00
2.449504336332706e-03	2.710691e+00
2.449517157794136e-03	2.710616e+00
2.449542800716997e-03	2.710464e+00
2.449590241676334e-03	2.710184e+00
2.449685123595008e-03	2.709623e+00
2.449686123595008e-03	2.709617e+00
2.449688123595008e-03	2.709605e+00
2.449692123595007e-03	2.709581e+00
2.449700123595007e-03	2.709534e+00
2.449716123595005e-03	2.709439e+00
2.449748123595002e-03	2.709249e+00
2.449749123595002e-03	2.709242e+00
2.449751123595002e-03	2.709230e+00
2.449755123595001e-03	2.709207e+00
2.449763123595001e-03	2.709159e+00
2.449779123594999e-03	2.709064e+00
2.449780123594999e-03	2.709057e+00
2.449782123594999e-03	2.709045e+00
2.449786123594999e-03	2.709022e+00
2.449794123594998e-03	2.708974e+00
2.449795123594998e-03	2.708968e+00
2.449797123594998e-03	2.708956e+00
2.449798000000000e-03	2.708951e+00
2.449799752810006e-03	2.708941e+00
2.449800752810006e-03	2.708934e+00
2.449801000000000e-03	2.708933e+00
2.449801494379988e-03	2.708930e+00
2.449802000000000e-03	2.708925e+00
2.449802050562001e-03	2.708926e+00
2.449802151686004e-03	2.708927e+00
2.449802353934008e-03	2.708928e+00
2.449802595503991e-03	2.708929e+00
2.449803000000000e-03	2.708932e+00
2.449803040449601e-03	2.708932e+00
2.449803121348802e-03	2.708932e+00
2.449803283147206e-03	2.708932e+00
2.449803606744014e-03	2.708932e+00
2.449804095349947e-03	2.708934e+00
2.449804805865200e-03	2.708949e+00
2.449805726626288e-03	2.708994e+00
2.449806034185433e-03	2.709033e+00
2.449806219036475e-03	2.709072e+00
2.449806403934522e-03	2.709116e+00
2.449806561844363e-03	2.709147e+00
2.449806718090796e-03	2.709169e+00
2.449806919916721e-03	2.709189e+00
2.449807140375276e-03	2.709201e+00
2.449807472822805e-03	2.709207e+00
2.449807803526042e-03	2.709206e+00
2.449808356248870e-03	2.709197e+00
2.449808987366399e-03	2.709185e+00
2.449810107597966e-03	2.709167e+00
2.449811222621391e-03	2.709172e+00
2.449812139616842e-03	2.709245e+00
2.449813279107494e-03	2.709440e+00
2.449814207563106e-03	2.709638e+00
2.449815177535843e-03	2.709833e+00
2.449816692027281e-03	2.710083e+00
2.449819565164098e-03	2.710419e+00
2.449823470164435e-03	2.710683e+00
2.449827600824665e-03	2.710786e+00
2.449832957320460e-03	2.710752e+00
2.449838466889336e-03	2.710586e+00
2.449845651389565e-03	2.710222e+00
2.449853177985485e-03	2.709678e+00
2.449862868576548e-03	2.708727e+00
2.449871775189821e-03	2.707539e+00
2.449881764772606e-03	2.705672e+00
2.449891978699646e-03	2.702833e+00
2.449902854526113e-03	2.697714e+00
2.449914510050956e-03	2.687761e+00
2.449921865186414e-03	2.675516e+00
2.449927059459149e-03	2.658769e+00
2.449931031736784e-03	2.634992e+00
2.449934304926587e-03	2.599273e+00
2.449937139399813e-03	2.544191e+00
2.449940405165537e-03	2.450441e+00
2.449943319868469e-03	2.352334e+00
2.449945932092817e-03	2.262548e+00
2.449948798649211e-03	2.165160e+00
2.449953098289137e-03	2.019975e+00
2.449957553187534e-03	1.870779e+00
2.449962005147545e-03	1.722901e+00
2.449966559685636e-03	1.572785e+00
2.449973285724514e-03	1.352601e+00
2.449980004281298e-03	1.133894e+00
2.449988856447524e-03	8.468266e-01
2.449998663770411e-03	5.287790e-01
2.450011172540853e-03	1.199369e-01
2.450025850748159e-03	-3.761730e-01
2.450045181235446e-03	-1.137868e+00
2.450073223435305e-03	-2.603618e+00
2.450092519792931e-03	-3.987394e+00
2.450109676649820e-03	-5.492387e+00
2.450116236318708e-03	-6.113607e+00
2.450120773807365e-03	-6.543339e+00
2.450122786881251e-03	-6.701576e+00
2.450124150981091e-03	-6.769465e+00
2.450125563007859e-03	-6.810320e+00
2.450126704832255e-03	-6.832316e+00
2.450128229538027e-03	-6.852208e+00
2.450130519061545e-03	-6.873103e+00
2.450132830919423e-03	-6.887720e+00
2.450136837397800e-03	-6.904314e+00
2.450144850354555e-03	-6.925976e+00
2.450152886745528e-03	-6.940298e+00
2.450161194557381e-03	-6.950137e+00
2.450170415306295e-03	-6.957778e+00
2.450182584530274e-03	-6.964903e+00
2.450196120356099e-03	-6.970501e+00
2.450209642255464e-03	-6.974380e+00
2.450225800072801e-03	-6.977579e+00
2.450241277470312e-03	-6.979662e+00
2.450260221021926e-03	-6.981296e+00
2.450282638810445e-03	-6.982443e+00
2.450306792200851e-03	-6.983057e+00
2.450330732143997e-03	-6.983235e+00
2.450359730651058e-03	-6.983090e+00
2.450404781592513e-03	-6.982498e+00
2.450460951566973e-03	-6.981476e+00
2.450540963737583e-03	-6.979800e+00
2.450641322676880e-03	-6.977566e+00
2.450797352123109e-03	-6.973944e+00
2.450991815723148e-03	-6.969193e+00
2.451298588550554e-03	-6.960990e+00
2.451867552968670e-03	-6.942067e+00
2.452944414290722e-03	-6.894478e+00
2.453323114031071e-03	-6.868665e+00
2.453578222285990e-03	-6.840723e+00
2.453740355494902e-03	-6.813929e+00
2.453812233169604e-03	-6.789887e+00
2.453955988519009e-03	-6.688430e+00
2.453998717082571e-03	-6.593732e+00
2.454029074105890e-03	-6.439597e+00
2.454056136876063e-03	-6.224464e+00
2.454082685019200e-03	-5.945601e+00
2.454116202767064e-03	-5.507333e+00
2.454154495808972e-03	-4.919357e+00
2.454173236498142e-03	-4.599986e+00
2.454182067524847e-03	-4.443172e+00
2.454194481086761e-03	-4.225429e+00
2.454202780069306e-03	-4.084270e+00
2.454212449213036e-03	-3.925138e+00
2.454226124579919e-03	-3.705828e+00
2.454239896210655e-03	-3.489330e+00
2.454256838570668e-03	-3.225854e+00
2.454273441187956e-03	-2.967381e+00
2.454286968955504e-03	-2.754434e+00
2.454300459381296e-03	-2.538493e+00
2.454315563791648e-03	-2.292357e+00
2.454334929742727e-03	-1.971570e+00
2.454360699898891e-03	-1.540140e+00
2.454397462645394e-03	-9.289913e-01
2.454462668115303e-03	8.276367e-02
2.454591692178545e-03	1.775223e+00
2.454705253368507e-03	2.901863e+00
2.454748597535848e-03	3.163441e+00
2.454772228473669e-03	3.215196e+00
2.454798506691748e-03	3.221030e+00
2.454817732731141e-03	3.221048e+00
2.454838630878749e-03	3.221301e+00
2.454860215427393e-03	3.220603e+00
2.454902525873574e-03	3.218653e+00
2.454953537416146e-03	3.215046e+00
2.455007412783756e-03	3.209721e+00
2.455068427773561e-03	3.201130e+00
2.455138225995143e-03	3.183594e+00
2.455232680820055e-03	3.135468e+00
2.455293176977036e-03	3.068910e+00
2.455344617331420e-03	2.958994e+00
2.455406197288101e-03	2.742297e+00
2.455477634451742e-03	2.372734e+00
2.455547424087141e-03	1.889385e+00
2.455599720016787e-03	1.452248e+00
2.455626831535551e-03	1.209638e+00
2.455644186242958e-03	1.061931e+00
2.455655783030105e-03	9.736376e-01
2.455667383072662e-03	8.927593e-01
2.455677993815361e-03	8.219204e-01
2.455691204566619e-03	7.351551e-01
2.455706833217301e-03	6.320601e-01
2.455721764565049e-03	5.314217e-01
2.455745957900852e-03	3.631897e-01
2.455768923320074e-03	1.968822e-01
2.455814854158516e-03	-1.498280e-01
2.455865018849914e-03	-5.378084e-01
2.455965348232711e-03	-1.279590e+00
2.456130903670892e-03	-2.297536e+00
2.456267018517917e-03	-2.853732e+00
2.456345641625923e-03	-2.981326e+00
2.456409531976726e-03	-2.940537e+00
2.456475080533211e-03	-2.770589e+00
2.456533483463693e-03	-2.503545e+00
2.456599580364539e-03	-2.077119e+00
2.456661410048673e-03	-1.583080e+00
2.456728735588556e-03	-9.774179e-01
2.456765135116362e-03	-6.385603e-01
2.456781599122514e-03	-4.923258e-01
2.456799999334427e-03	-3.429499e-01
2.456808541661264e-03	-2.793665e-01
2.456818687820665e-03	-2.096977e-01
2.456838980139464e-03	-7.781601e-02
2.456853059758476e-03	1.021004e-02
2.456866920868745e-03	9.483719e-02
2.456884714823659e-03	2.025881e-01
2.456901791477212e-03	3.051910e-01
2.456932182617272e-03	4.852343e-01
2.456961874544446e-03	6.545610e-01
2.457021258398793e-03	9.652958e-01
2.457107919590265e-03	1.340986e+00
2.457245894074631e-03	1.762603e+00
2.457375934749343e-03	1.980046e+00
2.457460157394918e-03	2.000914e+00
2.457555873441681e-03	1.896555e+00
2.457643001105691e-03	1.681604e+00
2.457735225716354e-03	1.316403e+00
2.457824907353807e-03	8.371658e-01
2.457921069508791e-03	2.299738e-01
2.457968665490425e-03	-8.257580e-02
2.457997286213234e-03	-2.540560e-01
2.458019013815216e-03	-3.637915e-01
2.458038231948146e-03	-4.492769e-01
2.458056810055217e-03	-5.276175e-01
2.458079131810935e-03	-6.198015e-01
2.458110721861191e-03	-7.483807e-01
2.458139809262733e-03	-8.628244e-01
2.458197984065817e-03	-1.075749e+00
2.458263455449642e-03	-1.273510e+00
2.458394398217290e-03	-1.543189e+00
2.458493876851326e-03	-1.631560e+00
2.458568535698710e-03	-1.601163e+00
2.458636294336991e-03	-1.489521e+00
2.458718753326637e-03	-1.253028e+00
2.458806510748817e-03	-9.043741e-01
2.458888399191157e-03	-5.109234e-01
2.458979432480289e-03	-4.175186e-02
2.459077760464096e-03	4.462280e-01
2.459125025433466e-03	6.439152e-01
2.459160098219812e-03	7.554302e-01
2.459192013805359e-03	8.363209e-01
2.459222747915737e-03	9.043789e-01
2.459257136910358e-03	9.719248e-01
2.459310325563967e-03	1.060142e+00
2.459369817597857e-03	1.127801e+00
2.459488801665637e-03	1.184868e+00
2.459572717993192e-03	1.161870e+00
2.459652123890527e-03	1.065502e+00
2.459768420599801e-03	8.138771e-01
2.459878677310488e-03	4.949198e-01
2.459879677310488e-03	4.915237e-01
2.459881677310488e-03	4.842548e-01
2.459885677310487e-03	4.696379e-01
2.459891779694582e-03	4.471226e-01
2.459902978037902e-03	4.051113e-01
2.459925374724544e-03	3.191013e-01
2.459956206626717e-03	1.983614e-01
2.459957206626717e-03	1.943874e-01
2.459959206626716e-03	1.863651e-01
2.459963206626716e-03	1.702785e-01
2.459969897345265e-03	1.432495e-01
2.459983278782363e-03	8.897209e-02
2.459984278782363e-03	8.490181e-02
2.459986278782363e-03	7.673931e-02
2.459990278782363e-03	6.039524e-02
2.459993000000001e-03	4.926300e-02
2.459995557564724e-03	3.879070e-02
2.459995884870555e-03	3.744888e-02
2.459996539482219e-03	3.476524e-02
2.459997848705546e-03	2.939701e-02
2.459998381553346e-03	2.721119e-02
2.460000000000000e-03	2.057076e-02
2.460001000000000e-03	1.644421e-02
2.460001014489343e-03	1.639748e-02
2.460001043468029e-03	1.628685e-02
2.460001101425400e-03	1.604176e-02
2.460001185427903e-03	1.566029e-02
2.460001353432910e-03	1.477814e-02
2.460001555345594e-03	1.345348e-02
2.460001747878102e-03	1.188469e-02
2.460001809649975e-03	1.128197e-02
2.460001876456254e-03	1.052189e-02
2.460002000000000e-03	8.992195e-03
2.460002008668120e-03	8.871078e-03
2.460002026004360e-03	8.626938e-03
2.460002060676840e-03	8.123398e-03
2.460002110827198e-03	7.358551e-03
2.460002211127913e-03	5.712509e-03
2.460002388403447e-03	2.545357e-03
2.460002629947459e-03	-2.145767e-03
2.460002947285309e-03	-8.741379e-03
2.460003357156024e-03	-1.768684e-02
2.460003907005676e-03	-3.037357e-02
2.460004476412363e-03	-4.508209e-02
2.460005027080959e-03	-6.222820e-02
2.460005563056518e-03	-8.315372e-02
2.460006213513620e-03	-1.154842e-01
2.460007275799423e-03	-1.818838e-01
2.460008619463500e-03	-2.856846e-01
2.460010740922146e-03	-4.784164e-01
2.460012456876858e-03	-6.517391e-01
2.460013936743425e-03	-8.120337e-01
2.460015497893270e-03	-9.878283e-01
2.460016682013260e-03	-1.124282e+00
2.460017453437382e-03	-1.214333e+00
2.460018067269140e-03	-1.286245e+00
2.460018742376977e-03	-1.365100e+00
2.460019766267409e-03	-1.484005e+00
2.460020512010734e-03	-1.569924e+00
2.460021207683594e-03	-1.649212e+00
2.460021970104961e-03	-1.735012e+00
2.460022678345508e-03	-1.813500e+00
2.460023602017211e-03	-1.913786e+00
2.460025125070269e-03	-2.072746e+00
2.460028171176386e-03	-2.315372e+00
2.460031219062853e-03	-2.349582e+00
2.460034651228659e-03	-2.142139e+00
2.460037095154822e-03	-1.936481e+00
2.460040528616979e-03	-1.669338e+00
2.460045054781825e-03	-1.358694e+00
2.460050887538508e-03	-1.008990e+00
2.460062553051873e-03	-3.945398e-01
2.460080290364128e-03	4.664450e-01
2.460100645898885e-03	1.417307e+00
2.460120491322385e-03	2.326291e+00
2.460127635918853e-03	2.623786e+00
2.460130385815122e-03	2.700620e+00
2.460131632721609e-03	2.715497e+00
2.460132300756567e-03	2.719155e+00
2.460133171537481e-03	2.723006e+00
2.460134688217848e-03	2.727996e+00
2.460136540176642e-03	2.732388e+00
2.460138408879046e-03	2.735498e+00
2.460140718751268e-03	2.738218e+00
2.460143339886599e-03	2.740419e+00
2.460146739578081e-03	2.742454e+00
2.460150185478437e-03	2.743921e+00
2.460155112879819e-03	2.745414e+00
2.460159725617601e-03	2.746424e+00
2.460165767257981e-03	2.747373e+00
2.460172255240524e-03	2.748121e+00
2.460179851083895e-03	2.748759e+00
2.460188551399677e-03	2.749299e+00
2.460197929469120e-03	2.749727e+00
2.460209186392297e-03	2.750108e+00
2.460220809078949e-03	2.750400e+00
2.460234647856587e-03	2.750655e+00
2.460249659960569e-03	2.750858e+00
2.460265693194606e-03	2.751014e+00
2.460284867447772e-03	2.751146e+00
2.460302850634708e-03	2.751230e+00
2.460325831440017e-03	2.751297e+00
2.460347564255600e-03	2.751332e+00
2.460376290410050e-03	2.751345e+00
2.460404813744641e-03	2.751332e+00
2.460442680569374e-03	2.751287e+00
2.460483304339749e-03	2.751215e+00
2.460541303627308e-03	2.751082e+00
2.460608342518250e-03	2.750902e+00
2.460721622670707e-03	2.750562e+00
2.460863009099305e-03	2.750107e+00
2.461105513737442e-03	2.749292e+00
2.461398548413945e-03	2.748272e+00
2.461969725550151e-03	2.746189e+00
2.462993929235378e-03	2.742153e+00
2.465895750000000e-03	2.729396e+00
2.467602576788336e-03	2.720818e+00
2.467603576788335e-03	2.720812e+00
2.467605576788335e-03	2.720801e+00
2.467609576788335e-03	2.720780e+00
2.467615124893934e-03	2.720750e+00
2.467626221105131e-03	2.720691e+00
2.467647022127737e-03	2.720580e+00
2.467683121257204e-03	2.720387e+00
2.467754725084760e-03	2.720001e+00
2.467883068800066e-03	2.719307e+00
2.468127989481922e-03	2.717965e+00
2.468915099760767e-03	2.713559e+00
2.469157227829436e-03	2.712170e+00
2.469317743862661e-03	2.711239e+00
2.469480967933551e-03	2.710285e+00
2.469481967933551e-03	2.710279e+00
2.469483967933550e-03	2.710268e+00
2.469487967933550e-03	2.710244e+00
2.469495967933549e-03	2.710197e+00
2.469511967933548e-03	2.710103e+00
2.469543967933545e-03	2.709915e+00
2.469607967933539e-03	2.709537e+00
2.469674000000012e-03	2.709146e+00
2.469675000000012e-03	2.709140e+00
2.469677000000012e-03	2.709128e+00
2.469681000000011e-03	2.709105e+00
2.469689000000011e-03	2.709057e+00
2.469705000000009e-03	2.708962e+00
2.469737000000006e-03	2.708772e+00
2.469738000000006e-03	2.708766e+00
2.469740000000006e-03	2.708754e+00
2.469744000000005e-03	2.708730e+00
2.469752000000005e-03	2.708682e+00
2.469768000000003e-03	2.708587e+00
2.469774000000003e-03	2.708551e+00
2.469786000000002e-03	2.708480e+00
2.469794000000001e-03	2.708432e+00
2.469795000000001e-03	2.708426e+00
2.469797000000001e-03	2.708414e+00
2.469798000000000e-03	2.708408e+00
2.469800000000000e-03	2.708396e+00
2.469801000000000e-03	2.708390e+00
2.469802000000000e-03	2.708383e+00
2.469802100000000e-03	2.708384e+00
2.469802300000000e-03	2.708385e+00
2.469802600000000e-03	2.708386e+00
2.469803000000000e-03	2.708389e+00
2.469803040000000e-03	2.708389e+00
2.469803120000000e-03	2.708390e+00
2.469803280000000e-03	2.708390e+00
2.469803600000000e-03	2.708390e+00
2.469804087603569e-03	2.708392e+00
2.469804790783025e-03	2.708405e+00
2.469805710430157e-03	2.708450e+00
2.469806019996188e-03	2.708488e+00
2.469806206035684e-03	2.708527e+00
2.469806416676438e-03	2.708577e+00
2.469806575247830e-03	2.708607e+00
2.469806732371791e-03	2.708629e+00
2.469806942448890e-03	2.708648e+00
2.469807162996912e-03	2.708659e+00
2.469807513524751e-03	2.708665e+00
2.469807845380909e-03	2.708663e+00
2.469808438118191e-03	2.708653e+00
2.469809085513786e-03	2.708641e+00
2.469810303723505e-03	2.708622e+00
2.469811351016060e-03	2.708632e+00
2.469812235466068e-03	2.708712e+00
2.469813315861164e-03	2.708906e+00
2.469814308490696e-03	2.709117e+00
2.469815292644573e-03	2.709312e+00
2.469817056670924e-03	2.709591e+00
2.469820091038944e-03	2.709924e+00
2.469824055613897e-03	2.710165e+00
2.469828291074456e-03	2.710248e+00
2.469833857727455e-03	2.710189e+00
2.469839471494482e-03	2.710002e+00
2.469846825322562e-03	2.709605e+00
2.469854543885150e-03	2.709019e+00
2.469864315536541e-03	2.708014e+00
2.469873338620122e-03	2.706743e+00
2.469883723538745e-03	2.704658e+00
2.469894454202046e-03	2.701406e+00
2.469904770220092e-03	2.696042e+00
2.469915776105181e-03	2.685613e+00
2.469922756219661e-03	2.672756e+00
2.469927744720164e-03	2.655020e+00
2.469931597829930e-03	2.629649e+00
2.469934782229236e-03	2.591166e+00
2.469937628843890e-03	2.531491e+00
2.469940755150983e-03	2.438676e+00
2.469943202847880e-03	2.355757e+00
2.469945765021180e-03	2.267682e+00
2.469948604351824e-03	2.171204e+00
2.469954283013112e-03	1.979657e+00
2.469958721706062e-03	1.831235e+00
2.469963130377083e-03	1.685101e+00
2.469968013643719e-03	1.524458e+00
2.469975357911749e-03	1.284456e+00
2.469982656085356e-03	1.047207e+00
2.469991935913609e-03	7.464304e-01
2.470002476846243e-03	4.041586e-01
2.470015480210898e-03	-2.376461e-02
2.470032191394594e-03	-6.062498e-01
2.470054258956119e-03	-1.515355e+00
2.470073974606675e-03	-2.610664e+00
2.470092801748892e-03	-4.010809e+00
2.470110295741644e-03	-5.552412e+00
2.470117013019794e-03	-6.189414e+00
2.470121371150187e-03	-6.593065e+00
2.470123294598486e-03	-6.728363e+00
2.470124877077403e-03	-6.791848e+00
2.470126463422402e-03	-6.827984e+00
2.470127893809178e-03	-6.849326e+00
2.470129442415857e-03	-6.865025e+00
2.470132225902309e-03	-6.884741e+00
2.470135094120097e-03	-6.898807e+00
2.470140830555674e-03	-6.917490e+00
2.470147484926779e-03	-6.932378e+00
2.470154812539802e-03	-6.943348e+00
2.470165723482003e-03	-6.954467e+00
2.470177387087727e-03	-6.962663e+00
2.470190548587282e-03	-6.969007e+00
2.470203244679232e-03	-6.973258e+00
2.470219121090631e-03	-6.976946e+00
2.470233971087733e-03	-6.979317e+00
2.470252643734737e-03	-6.981282e+00
2.470271081101412e-03	-6.982492e+00
2.470295641671908e-03	-6.983367e+00
2.470320381930254e-03	-6.983732e+00
2.470347731214314e-03	-6.983720e+00
2.470386688189591e-03	-6.983313e+00
2.470438607800021e-03	-6.982446e+00
2.470508866518435e-03	-6.981029e+00
2.470599070788636e-03	-6.979055e+00
2.470739905531425e-03	-6.975834e+00
2.470908490135945e-03	-6.971798e+00
2.471177295218844e-03	-6.964911e+00
2.471578589949377e-03	-6.953097e+00
2.472381179410441e-03	-6.912146e+00
2.473814872491452e-03	-6.583662e+00
2.474033361361969e-03	-5.922916e+00
2.474157059085024e-03	-4.808199e+00
2.474182319622291e-03	-4.443711e+00
2.474198509561192e-03	-4.179641e+00
2.474209830608850e-03	-4.000242e+00
2.474218238372148e-03	-3.870876e+00
2.474228216107829e-03	-3.720121e+00
2.474236968537051e-03	-3.589354e+00
2.474246631588616e-03	-3.445898e+00
2.474259838886188e-03	-3.249823e+00
2.474271688515528e-03	-3.072674e+00
2.474283124972399e-03	-2.899237e+00
2.474298733848070e-03	-2.658218e+00
2.474313521336855e-03	-2.425038e+00
2.474338683961439e-03	-2.020338e+00
2.474363093507594e-03	-1.622917e+00
2.474411912599905e-03	-8.325081e-01
2.474475708518999e-03	1.304140e-01
2.474603300357188e-03	1.760483e+00
2.474714819759615e-03	2.852336e+00
2.474760242788487e-03	3.143435e+00
2.474782468120487e-03	3.204673e+00
2.474814204473615e-03	3.218734e+00
2.474831035883894e-03	3.218941e+00
2.474852826659922e-03	3.218973e+00
2.474876919081369e-03	3.218275e+00
2.474925103924263e-03	3.215786e+00
2.474973722580249e-03	3.211972e+00
2.475031732816902e-03	3.205506e+00
2.475089662281832e-03	3.195830e+00
2.475166695861385e-03	3.171721e+00
2.475249868010702e-03	3.117202e+00
2.475306677742821e-03	3.038484e+00
2.475361734922501e-03	2.899371e+00
2.475422253027221e-03	2.658158e+00
2.475494033388932e-03	2.256081e+00
2.475549825644502e-03	1.852549e+00
2.475596872912119e-03	1.451479e+00
2.475625704513618e-03	1.192252e+00
2.475640735947504e-03	1.063601e+00
2.475650679844119e-03	9.868450e-01
2.475660278916679e-03	9.186049e-01
2.475669456499961e-03	8.563766e-01
2.475681180154344e-03	7.788715e-01
2.475695715442338e-03	6.833096e-01
2.475709871680245e-03	5.889816e-01
2.475732941075484e-03	4.310827e-01
2.475755180939965e-03	2.725658e-01
2.475799660668928e-03	-5.884933e-02
2.475847339128363e-03	-4.257135e-01
2.475942696047234e-03	-1.129967e+00
